MH674343.1_21	4a4e839cb931b1ea85dff005710b5ad4	59	MobiDBLite	mobidb-lite	consensus disorder prediction	1	59	-	T	10-07-2023	-	-
MH674343.1_21	4a4e839cb931b1ea85dff005710b5ad4	59	MobiDBLite	mobidb-lite	consensus disorder prediction	1	18	-	T	10-07-2023	-	-
MH674343.1_11	c19ecd78f2cf9c0ca164fc6211b6063d	225	MobiDBLite	mobidb-lite	consensus disorder prediction	144	158	-	T	10-07-2023	-	-
MH674343.1_11	c19ecd78f2cf9c0ca164fc6211b6063d	225	MobiDBLite	mobidb-lite	consensus disorder prediction	125	158	-	T	10-07-2023	-	-
MH674343.1_11	c19ecd78f2cf9c0ca164fc6211b6063d	225	MobiDBLite	mobidb-lite	consensus disorder prediction	125	139	-	T	10-07-2023	-	-
MH674343.1_11	c19ecd78f2cf9c0ca164fc6211b6063d	225	Pfam	PF04404	ERF superfamily	11	148	1.4E-27	T	10-07-2023	IPR007499	Essential recombination function protein
MH674343.1_29	dc32605448e8e56d4eca332cab4b1a92	147	Pfam	PF04883	Bacteriophage HK97-gp10, putative tail-component	13	79	6.7E-6	T	10-07-2023	IPR010064	Bacteriophage HK97-gp10, putative tail-component
MH674343.1_13	30693e6a67a72c8bf881f46ef0ad59ec	377	CDD	cd00315	Cyt_C5_DNA_methylase	1	375	1.42354E-84	T	10-07-2023	-	-
MH674343.1_13	30693e6a67a72c8bf881f46ef0ad59ec	377	ProSiteProfiles	PS51679	C-5 cytosine-specific DNA methylase (Dnmt) domain profile.	1	377	55.742252	T	10-07-2023	IPR001525	C-5 cytosine methyltransferase
MH674343.1_13	30693e6a67a72c8bf881f46ef0ad59ec	377	SUPERFAMILY	SSF53335	S-adenosyl-L-methionine-dependent methyltransferases	1	375	2.05E-81	T	10-07-2023	IPR029063	S-adenosyl-L-methionine-dependent methyltransferase superfamily
MH674343.1_13	30693e6a67a72c8bf881f46ef0ad59ec	377	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	2	18	1.6E-16	T	10-07-2023	IPR001525	C-5 cytosine methyltransferase
MH674343.1_13	30693e6a67a72c8bf881f46ef0ad59ec	377	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	126	140	1.6E-16	T	10-07-2023	IPR001525	C-5 cytosine methyltransferase
MH674343.1_13	30693e6a67a72c8bf881f46ef0ad59ec	377	PRINTS	PR00105	Cytosine-specific DNA methyltransferase signature	172	185	1.6E-16	T	10-07-2023	IPR001525	C-5 cytosine methyltransferase
MH674343.1_13	30693e6a67a72c8bf881f46ef0ad59ec	377	Pfam	PF00145	C-5 cytosine-specific DNA methylase	2	374	5.0E-80	T	10-07-2023	IPR001525	C-5 cytosine methyltransferase
