locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
WAKA01000001.1_2_1249_+												Hypothetical
WAKA01000001.1_1412_1903_+												Hypothetical
WAKA01000001.1_2124_3635_-												Hypothetical
WAKA01000001.1_3739_5415_+		K19360	COG4995			VOG02852	COG:COG4995	558	9.7e-25	84.7		; 
WAKA01000001.1_5499_5822_+		K01607	COG0599				COG:COG0599	107	9.2e-22	75.6		YurZ; 
WAKA01000001.1_5907_6806_+		K03609	COG0455		phrog_164	VOG01428	COG:COG0455	299	6.4e-39	131.5		FlhG; 
WAKA01000001.1_6809_7426_+												Hypothetical
WAKA01000001.1_7401_8672_+												Hypothetical
WAKA01000001.1_8730_8975_+		K22378				VOG05337	KEGG:K22378	81	2.1e-09	35.3	2.3.2.27	RNF181; E3 ubiquitin-protein ligase RNF181
WAKA01000001.1_9532_10365_-												Hypothetical
WAKA01000001.1_10473_11099_+												Hypothetical
WAKA01000001.1_11277_13559_+												Hypothetical
WAKA01000001.1_13650_13847_+												Hypothetical
WAKA01000001.1_14035_14640_-												Hypothetical
WAKA01000001.1_15144_15782_-			COG0466				COG:COG0466	212	5.9e-07	25.4		Lon; 
WAKA01000001.1_15822_18818_-												Hypothetical
WAKA01000002.1_320_511_+												Hypothetical
WAKA01000002.1_529_2253_+												Hypothetical
WAKA01000002.1_2250_2765_+			COG3355				COG:COG3355	171	4.4e-07	27.2		; 
WAKA01000002.1_2767_3381_-												Hypothetical
WAKA01000002.1_3374_4738_-												Hypothetical
WAKA01000002.1_4723_5616_-		K03118	COG0805		phrog_36238		COG:COG0805	297	9.1e-52	173.4		TatC; 
WAKA01000002.1_5630_5914_-		K03116	COG1826				COG:COG1826	94	4.8e-19	66.8		TatA; 
WAKA01000002.1_6092_9118_-		K08357	COG5013		phrog_7800, phrog_7800		KEGG:K08357	996	3.6e-224	737.1		ttrA; tetrathionate reductase subunit A
WAKA01000002.1_9115_10266_-		K08359	COG4881				COG:COG4881	383	1.8e-58	195.8		; 
WAKA01000002.1_10269_10874_-		K08358	COG0437		phrog_16249		KEGG:K08358	201	1.1e-93	310.9		ttrB; tetrathionate reductase subunit B
WAKA01000002.1_11160_11672_-		K02638	COG4454				COG:COG4454	170	1e-21	75.2		; 
WAKA01000003.1_2_1228_-	K07718	K07718	COG2770				FOAM:K07718	409	9e-11	38.3	2.7.13.3	yesM; two-component system, sensor histidine kinase YesM
