	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN03319979_LCQD01000001.1_1	SAMN03319979	LCQD01000001.1	1	471	791	-1	E															0
SAMN03319979_LCQD01000001.1_2	SAMN03319979	LCQD01000001.1	2	1048	1344	-1	E															0
SAMN03319979_LCQD01000001.1_3	SAMN03319979	LCQD01000001.1	3	1410	1781	-1	E															0
SAMN03319979_LCQD01000001.1_4	SAMN03319979	LCQD01000001.1	4	2162	2461	1	E															0
SAMN03319979_LCQD01000001.1_5	SAMN03319979	LCQD01000001.1	5	2473	2754	1	E															0
SAMN03319979_LCQD01000001.1_6	SAMN03319979	LCQD01000001.1	6	2843	3445	1	D										RNase_H superfamily [PF13482.9]; DNA polymerase family B, exonuclease domain [PF03104.22]; Predicted 3'-5' exonuclease related to the exonuclease domain of PolB [PF10108.12]					0
SAMN03319979_LCQD01000001.1_7	SAMN03319979	LCQD01000001.1	7	3445	3678	1	E															0
SAMN03319979_LCQD01000001.1_8	SAMN03319979	LCQD01000001.1	8	3737	4621	1	C	K07273	lysozyme								Glycosyl hydrolases family 25 [PF01183.23]	GH25	GH25 lysozyme (EC 3.2.1.17)	3.2.1.17	GH25.hmm	0
SAMN03319979_LCQD01000001.1_9	SAMN03319979	LCQD01000001.1	9	4956	6131	1	D										DNA methylase [PF01555.21]					0
SAMN03319979_LCQD01000001.1_10	SAMN03319979	LCQD01000001.1	10	6124	6483	1	E															0
SAMN03319979_LCQD01000001.1_11	SAMN03319979	LCQD01000001.1	11	6428	7624	1	D										Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]					0
SAMN03319979_LCQD01000001.1_12	SAMN03319979	LCQD01000001.1	12	7611	7790	1	E															0
SAMN03319979_LCQD01000001.1_13	SAMN03319979	LCQD01000001.1	13	7753	9258	1	D										Phage portal protein [PF04860.15]					0
SAMN03319979_LCQD01000001.1_14	SAMN03319979	LCQD01000001.1	14	9277	9855	1	E															0
SAMN03319979_LCQD01000001.1_15	SAMN03319979	LCQD01000001.1	15	9903	10469	1	D										HNH endonuclease [PF13392.9]					0
SAMN03319979_LCQD01000001.1_16	SAMN03319979	LCQD01000001.1	16	10941	11741	1	E															0
SAMN03319979_LCQD01000001.1_17	SAMN03319979	LCQD01000001.1	17	11738	12016	1	E															0
SAMN03319979_LCQD01000001.1_18	SAMN03319979	LCQD01000001.1	18	12025	12234	1	E															0
SAMN03319979_LCQD01000001.1_19	SAMN03319979	LCQD01000001.1	19	12235	12819	1	E															0
SAMN03319979_LCQD01000001.1_20	SAMN03319979	LCQD01000001.1	20	12812	14635	1	E															0
SAMN03319979_LCQD01000001.1_21	SAMN03319979	LCQD01000001.1	21	14632	14976	1	E															0
SAMN03319979_LCQD01000001.1_22	SAMN03319979	LCQD01000001.1	22	14973	16505	1	E															0
SAMN03319979_LCQD01000001.1_23	SAMN03319979	LCQD01000001.1	23	16498	16845	1	E															0
SAMN03319979_LCQD01000001.1_24	SAMN03319979	LCQD01000001.1	24	16863	17546	1	D										Phage Mu protein F like protein [PF04233.17]					0
SAMN03319979_LCQD01000001.1_25	SAMN03319979	LCQD01000001.1	25	17546	18001	1	E															0
SAMN03319979_LCQD01000001.1_26	SAMN03319979	LCQD01000001.1	26	18194	19309	1	D										Glycosyl transferases group 1 [PF00534.23]; Glycosyl transferases group 1 [PF13692.9]					0
SAMN03319979_LCQD01000001.1_27	SAMN03319979	LCQD01000001.1	27	19296	20234	1	E															0
