	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_910574915.1_CAJTCR010000001.1_1	GCA_910574915.1	CAJTCR010000001.1	1	280	1311	1	C	K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]								DAHP synthetase I family [PF00793.23]					0
GCA_910574915.1_CAJTCR010000001.1_2	GCA_910574915.1	CAJTCR010000001.1	2	1373	2302	-1	D										Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]; Phage integrase, N-terminal SAM-like domain [PF13495.9]					0
GCA_910574915.1_CAJTCR010000001.1_3	GCA_910574915.1	CAJTCR010000001.1	3	2309	2908	-1	C	K06384	stage II sporulation protein M													0
GCA_910574915.1_CAJTCR010000001.1_4	GCA_910574915.1	CAJTCR010000001.1	4	2991	3530	-1	C	K01515	ADP-ribose pyrophosphatase [EC:3.6.1.13 3.6.1.-]								NUDIX domain [PF00293.31]					0
GCA_910574915.1_CAJTCR010000001.1_5	GCA_910574915.1	CAJTCR010000001.1	5	3637	5190	-1	C	K18682	ribonucrease Y [EC:3.1.-.-]	MER0331877	I87	MER0331877 - family I87 unassigned peptidase inhibitors (Clostridium thermocellum) [I87.UPW]#I87#{inhibitor unit: 38-142}~source YP_005687637~	False	0.411	81.0	2.604e-14	RNase Y N-terminal region [PF12072.11]; HD domain [PF01966.25]					0
GCA_910574915.1_CAJTCR010000001.1_6	GCA_910574915.1	CAJTCR010000001.1	6	5391	6017	-1	C	K03565	regulatory protein								RecX family [PF02631.19]					0
GCA_910574915.1_CAJTCR010000001.1_7	GCA_910574915.1	CAJTCR010000001.1	7	6014	7231	-1	C	K03553	recombination protein RecA								recA bacterial DNA recombination protein [PF00154.24]; Rad51 [PF08423.14]; KaiC [PF06745.16]; AAA domain [PF13481.9]					0
GCA_910574915.1_CAJTCR010000001.1_8	GCA_910574915.1	CAJTCR010000001.1	8	7590	8810	-1	D										Radical SAM superfamily [PF04055.24]; 4Fe-4S single cluster domain [PF13353.9]; 4Fe-4S single cluster domain [PF13394.9]					0
GCA_910574915.1_CAJTCR010000001.1_9	GCA_910574915.1	CAJTCR010000001.1	9	8779	8943	-1	E															0
GCA_910574915.1_CAJTCR010000001.1_10	GCA_910574915.1	CAJTCR010000001.1	10	8970	9704	-1	E															0
