	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_003207795.1_NZ_NIRT01000001.1_1	GCF_003207795.1	NZ_NIRT01000001.1	1	255	1313	1	D										Phage integrase family [PF00589.25]; Integrase [PF12835.10]					0
GCF_003207795.1_NZ_NIRT01000001.1_2	GCF_003207795.1	NZ_NIRT01000001.1	2	1520	1894	-1	C	K07492	putative transposase								Putative transposase of IS4/5 family (DUF4096) [PF13340.9]					0
GCF_003207795.1_NZ_NIRT01000001.1_3	GCF_003207795.1	NZ_NIRT01000001.1	3	2041	6633	-1	C	K00694	cellulose synthase (UDP-forming) [EC:2.4.1.12]								Bacterial cellulose synthase subunit [PF03170.16]; Cellulose synthase [PF03552.17]; Glycosyl transferase family group 2 [PF13632.9]; Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 21 [PF13506.9]; Glycosyl transferase family 2 [PF00535.29]; Glycosyltransferase like family 2 [PF10111.12]	GT2_Glycos_transf_2; GT2_Glyco_trans_2_3	GT2 cellulose synthase (EC 2.4.1.12); chitin synthase (EC 2.4.1.16); dolichyl-phosphate beta-D-mannosyltransferase (EC 2.4.1.83); dolichyl-phosphate beta-glucosyltransferase (EC 2.4.1.117); N-acetylglucosaminyltransferase (EC 2.4.1.-); N-acetylgalactosaminyltransferase (EC 2.4.1.-); hyaluronan synthase (EC 2.4.1.212); chitin oligosaccharide synthase (EC 2.4.1.-); beta-1,3-glucan synthase (EC 2.4.1.34); beta-1,4-mannan synthase (EC 2.4.1.-); beta-mannosylphosphodecaprenol-mannooligosaccharide alpha-1,6-mannosyltransferase (EC 2.4.1.199); UDP-Galf: rhamnopyranosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,4/1,5-galactofuranosyltransferase (EC 2.4.1.287); UDP-Galf: galactofuranosyl-galactofuranosyl-rhamnosyl-N-acetylglucosaminyl-PP-decaprenol beta-1,5/1,6-galactofuranosyltransferase (EC 2.4.1.288); dTDP-L-Rha: N-acetylglucosaminyl-PP-decaprenol alpha-1,3-L-rhamnosyltransferase (EC 2.4.1.289); alternating beta-1,3/4-N-acetylmannan synthase (2.4.1.-); UDP-GlcA: N-acetylglucosaminyl-proteoglycan beta-1,4-glucuronosyltransferase (EC 2.4.1.225); [inverting] UDP-Glc: glycocin S-beta-glucosyltransferase (EC 2.4.1.-); [inverting] UDP-Glc: protein O-beta-glucosyltransferase (EC 2.4.1.-)		GT2_Glycos_transf_2.hmm	0
GCF_003207795.1_NZ_NIRT01000001.1_4	GCF_003207795.1	NZ_NIRT01000001.1	4	7126	8469	-1	C	K11927	ATP-dependent RNA helicase RhlE [EC:3.6.4.13]	MER0295850	C26	MER0295850 - family C26 non-peptidase homologues (Nematostella vectensis) [C26.UNW]#C26#{peptidase unit: 61-329}~source XP_001621066~	False	0.416	63.0	7.722e-09	DEAD/DEAH box helicase [PF00270.32]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]					0
GCF_003207795.1_NZ_NIRT01000001.1_5	GCF_003207795.1	NZ_NIRT01000001.1	5	8778	9389	-1	C	K15976	putative NAD(P)H nitroreductase [EC:1.-.-.-]								Nitroreductase family [PF00881.27]					0
GCF_003207795.1_NZ_NIRT01000001.1_6	GCF_003207795.1	NZ_NIRT01000001.1	6	9416	10030	-1	D										Methionine biosynthesis protein MetW [PF07021.15]; Methyltransferase domain [PF13489.9]; Methyltransferase domain [PF13847.9]; Methyltransferase domain [PF08241.15]; ubiE/COQ5 methyltransferase family [PF01209.21]					0
GCF_003207795.1_NZ_NIRT01000001.1_7	GCF_003207795.1	NZ_NIRT01000001.1	7	10033	11202	-1	C	K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	MER0114014	S33	MER0114014 - family S33 unassigned peptidases (Gluconacetobacter diazotrophicus) [S33.UPW]#S33#{peptidase unit: 47-409}~source YP_001603459~	True	0.877	665.0	1.398e-214	alpha/beta hydrolase fold [PF00561.23]					0
GCF_003207795.1_NZ_NIRT01000001.1_8	GCF_003207795.1	NZ_NIRT01000001.1	8	11444	14878	-1	C	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]								Bacterial DNA polymerase III alpha NTPase domain [PF07733.15]; Bacterial DNA polymerase III alpha subunit finger domain [PF17657.4]; PHP domain [PF02811.22]; Helix-hairpin-helix motif [PF14579.9]					0
GCF_003207795.1_NZ_NIRT01000001.1_9	GCF_003207795.1	NZ_NIRT01000001.1	9	15017	15484	1	E															0
GCF_003207795.1_NZ_NIRT01000001.1_10	GCF_003207795.1	NZ_NIRT01000001.1	10	15779	16045	1	E															0
