	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN03319988_CP011216.1_1	SAMN03319988	CP011216.1	1	180	1193	1	D										STAS-like domain of unknown function (DUF4325) [PF14213.9]					0
SAMN03319988_CP011216.1_2	SAMN03319988	CP011216.1	2	1367	1795	1	D										NUDIX domain [PF00293.31]					0
SAMN03319988_CP011216.1_3	SAMN03319988	CP011216.1	3	1792	2124	1	D										MazG-like family [PF12643.10]; MazG nucleotide pyrophosphohydrolase domain [PF03819.20]					0
SAMN03319988_CP011216.1_4	SAMN03319988	CP011216.1	4	2121	2582	1	E															0
SAMN03319988_CP011216.1_5	SAMN03319988	CP011216.1	5	2579	3172	1	C	K05967	uncharacterized protein								5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C) [PF06941.15]					0
SAMN03319988_CP011216.1_6	SAMN03319988	CP011216.1	6	3169	4908	1	C	K02316	DNA primase [EC:2.7.7.101]								DNA primase catalytic core, N-terminal domain [PF08275.14]; CHC2 zinc finger [PF01807.23]; Toprim-like [PF13155.9]; DnaB-helicase binding domain of primase [PF10410.12]; Toprim domain [PF13662.9]					0
SAMN03319988_CP011216.1_7	SAMN03319988	CP011216.1	7	4922	6475	1	C	K03086	RNA polymerase primary sigma factor								Sigma-70 region 3 [PF04539.19]; Sigma-70 factor, region 1.2 [PF00140.23]; Sigma-70, region 4 [PF04545.19]; Sigma-70 factor, region 1.1 [PF03979.17]; Sigma-70 region 2 [PF04542.17]					0
SAMN03319988_CP011216.1_8	SAMN03319988	CP011216.1	8	6581	7099	1	D										Transglycosylase SLT domain [PF01464.23]					0
SAMN03319988_CP011216.1_9	SAMN03319988	CP011216.1	9	7171	7503	1	C	K07461	putative endonuclease								GIY-YIG catalytic domain [PF01541.27]					0
SAMN03319988_CP011216.1_10	SAMN03319988	CP011216.1	10	7659	8687	1	D			MER1071881	S49C	MER1071881 - subfamily S49C non-peptidase homologues () [S49.UNC]#S49C#{peptidase unit: 51-236}~source K2FDA7~	False	0.793	304.0	1.721e-90	Serine dehydrogenase proteinase [PF01972.19]					0
SAMN03319988_CP011216.1_11	SAMN03319988	CP011216.1	11	8694	9281	1	E															0
SAMN03319988_CP011216.1_12	SAMN03319988	CP011216.1	12	9273	10556	-1	C	K06400	site-specific DNA recombinase								Resolvase, N terminal domain [PF00239.24]; Recombinase [PF07508.16]					0
SAMN03319988_CP011216.1_13	SAMN03319988	CP011216.1	13	10704	11468	1	C	K00571	site-specific DNA-methyltransferase (adenine-specific) [EC:2.1.1.72]								DNA methylase [PF01555.21]					0
SAMN03319988_CP011216.1_14	SAMN03319988	CP011216.1	14	11465	12259	1	D										MvaI/BcnI restriction endonuclease family [PF15515.9]					0
SAMN03319988_CP011216.1_15	SAMN03319988	CP011216.1	15	12265	12858	1	E															0
SAMN03319988_CP011216.1_16	SAMN03319988	CP011216.1	16	12859	13080	1	E															0
SAMN03319988_CP011216.1_17	SAMN03319988	CP011216.1	17	13009	14508	-1	C	K06400	site-specific DNA recombinase								Recombinase [PF07508.16]; Resolvase, N terminal domain [PF00239.24]; Recombinase zinc beta ribbon domain [PF13408.9]					0
SAMN03319988_CP011216.1_18	SAMN03319988	CP011216.1	18	14505	17765	-1	D										N-6 DNA Methylase [PF02384.19]; Eco57I restriction-modification methylase [PF07669.14]					0
SAMN03319988_CP011216.1_19	SAMN03319988	CP011216.1	19	17746	17931	-1	D										Helix-turn-helix domain [PF12728.10]					0
SAMN03319988_CP011216.1_20	SAMN03319988	CP011216.1	20	17971	19092	-1	D										Phage replication protein CRI [PF05144.17]					0
SAMN03319988_CP011216.1_21	SAMN03319988	CP011216.1	21	19061	19234	-1	E															0
SAMN03319988_CP011216.1_22	SAMN03319988	CP011216.1	22	19302	20453	-1	E															0
SAMN03319988_CP011216.1_23	SAMN03319988	CP011216.1	23	20696	21196	1	D										Protein of unknown function (DUF4065) [PF13274.9]					0
SAMN03319988_CP011216.1_24	SAMN03319988	CP011216.1	24	21193	21639	1	E															0
SAMN03319988_CP011216.1_25	SAMN03319988	CP011216.1	25	22351	22680	1	E															0
SAMN03319988_CP011216.1_26	SAMN03319988	CP011216.1	26	22680	24293	1	E															0
SAMN03319988_CP011216.1_27	SAMN03319988	CP011216.1	27	24494	24745	-1	D										Bacteriocin-protection, YdeI or OmpD-Associated [PF13376.9]					0
SAMN03319988_CP011216.1_28	SAMN03319988	CP011216.1	28	24822	25796	1	C	K05540	tRNA-dihydrouridine synthase B [EC:1.-.-.-]								Dihydrouridine synthase (Dus) [PF01207.20]; Dihydroorotate dehydrogenase [PF01180.24]					0
SAMN03319988_CP011216.1_29	SAMN03319988	CP011216.1	29	26055	26246	1	C	K09779	uncharacterized protein								Domain of unknown function (DUF378) [PF04070.15]					0
SAMN03319988_CP011216.1_30	SAMN03319988	CP011216.1	30	26323	27015	1	C	K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]								RNA pseudouridylate synthase [PF00849.25]					0
SAMN03319988_CP011216.1_31	SAMN03319988	CP011216.1	31	27058	27834	1	C	K05810	purine-nucleoside/S-methyl-5'-thioadenosine phosphorylase / adenosine deaminase [EC:2.4.2.1 2.4.2.28 3.5.4.4]								Multi-copper polyphenol oxidoreductase laccase [PF02578.18]					0
SAMN03319988_CP011216.1_32	SAMN03319988	CP011216.1	32	28030	28443	-1	D										Septum formation initiator [PF04977.18]					0
SAMN03319988_CP011216.1_33	SAMN03319988	CP011216.1	33	28502	28795	1	E															0
SAMN03319988_CP011216.1_34	SAMN03319988	CP011216.1	34	29095	30078	1	C	K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]								PP-loop family [PF01171.23]					0
SAMN03319988_CP011216.1_35	SAMN03319988	CP011216.1	35	30083	31873	1	C	K03798	cell division protease FtsH [EC:3.4.24.-]	MER0128811	M41	MER0128811 - FtsH-2 peptidase (Sphaerobacter thermophilus) [M41.009]#M41#{peptidase unit: 374-604}~source GEBA2500360363~	False	0.61	277.0	1.758e-77	Peptidase family M41 [PF01434.21]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA domain (dynein-related subfamily) [PF07728.17]; AAA+ lid domain [PF17862.4]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; AAA domain (Cdc48 subfamily) [PF07724.17]; TIP49 P-loop domain [PF06068.16]; MoxR domain in the MoxR-vWA-beta-propeller ternary systems [PF20030.2]					0
SAMN03319988_CP011216.1_36	SAMN03319988	CP011216.1	36	31877	33454	1	C	K03980	putative peptidoglycan lipid II flippase								Lipid II flippase MurJ [PF03023.17]					0
SAMN03319988_CP011216.1_37	SAMN03319988	CP011216.1	37	33537	33875	-1	E															0
SAMN03319988_CP011216.1_38	SAMN03319988	CP011216.1	38	34127	34540	1	E															0
SAMN03319988_CP011216.1_39	SAMN03319988	CP011216.1	39	34602	36410	1	C	K03596	GTP-binding protein LepA								Elongation factor Tu GTP binding domain [PF00009.30]; GTP-binding protein LepA C-terminus [PF06421.15]; Elongation factor G C-terminus [PF00679.27]; Ras family [PF00071.25]; Elongation Factor G, domain III [PF14492.9]; ADP-ribosylation factor family [PF00025.24]; MnmE helical domain [PF12631.10]					0
SAMN03319988_CP011216.1_40	SAMN03319988	CP011216.1	40	36476	36955	1	E															0
SAMN03319988_CP011216.1_41	SAMN03319988	CP011216.1	41	37097	37780	1	C	K03705	heat-inducible transcriptional repressor								Winged helix-turn-helix transcription repressor, HrcA DNA-binding [PF03444.18]; HrcA protein C terminal domain [PF01628.24]					0
SAMN03319988_CP011216.1_42	SAMN03319988	CP011216.1	42	37851	38303	1	C	K03687	molecular chaperone GrpE								GrpE [PF01025.22]					0
SAMN03319988_CP011216.1_43	SAMN03319988	CP011216.1	43	38346	38669	1	E															0
SAMN03319988_CP011216.1_44	SAMN03319988	CP011216.1	44	38695	39189	1	E															0
SAMN03319988_CP011216.1_45	SAMN03319988	CP011216.1	45	39216	41222	1	C	K04043	molecular chaperone DnaK								Hsp70 protein [PF00012.23]; MreB/Mbl protein [PF06723.16]					0
SAMN03319988_CP011216.1_46	SAMN03319988	CP011216.1	46	41253	42005	1	E															0
SAMN03319988_CP011216.1_47	SAMN03319988	CP011216.1	47	42157	43233	1	C	K03686	molecular chaperone DnaJ								DnaJ C terminal domain [PF01556.21]; DnaJ domain [PF00226.34]; DnaJ central domain [PF00684.22]					0
SAMN03319988_CP011216.1_48	SAMN03319988	CP011216.1	48	43301	43816	1	E															0
SAMN03319988_CP011216.1_49	SAMN03319988	CP011216.1	49	43896	44288	1	E															0
SAMN03319988_CP011216.1_50	SAMN03319988	CP011216.1	50	44288	45943	1	E															0
SAMN03319988_CP011216.1_51	SAMN03319988	CP011216.1	51	45948	46613	-1	D										NUDIX domain [PF00293.31]					0
SAMN03319988_CP011216.1_52	SAMN03319988	CP011216.1	52	46756	47385	1	E															0
SAMN03319988_CP011216.1_53	SAMN03319988	CP011216.1	53	49071	49265	-1	E															0
SAMN03319988_CP011216.1_54	SAMN03319988	CP011216.1	54	50056	50673	-1	C	K07002	serine hydrolase [EC:3.-.-.-]	MER0099703	S09X	MER0099703 - family S9 unassigned peptidases (Coprothermobacter proteolyticus) [S09.UPW]#S09X#{peptidase unit: 10-201}~source ORF00790-TG_gcbp_188~	False	0.246	64.0	3.667e-10	Serine hydrolase [PF06821.16]; Uncharacterised protein family (UPF0227) [PF05728.15]					0
SAMN03319988_CP011216.1_55	SAMN03319988	CP011216.1	55	50860	51219	-1	E															0
SAMN03319988_CP011216.1_56	SAMN03319988	CP011216.1	56	51366	52367	1	E															0
SAMN03319988_CP011216.1_57	SAMN03319988	CP011216.1	57	52417	52971	-1	C	K00798	cob(I)alamin adenosyltransferase [EC:2.5.1.17]								Cobalamin adenosyltransferase [PF01923.21]					0
SAMN03319988_CP011216.1_58	SAMN03319988	CP011216.1	58	53010	53762	1	C	K03584	DNA repair protein RecO (recombination protein O)								Recombination protein O C terminal [PF02565.18]; Recombination protein O N terminal [PF11967.11]					0
SAMN03319988_CP011216.1_59	SAMN03319988	CP011216.1	59	53759	54724	-1	D										Phage integrase family [PF00589.25]; Phage integrase, N-terminal SAM-like domain [PF02899.20]; Phage integrase, N-terminal SAM-like domain [PF13495.9]; Phage integrase SAM-like domain [PF13102.9]					0
SAMN03319988_CP011216.1_60	SAMN03319988	CP011216.1	60	54909	55964	-1	D			MER0157468	M23B	MER0157468 - Mername-AA292 peptidase (Caldilinea aerophila) [M23.009]#M23B#{peptidase unit: 246-370}~source YP_005440375~	False	0.535	126.0	1.4679999999999998e-29	Peptidase family M23 [PF01551.25]; LysM domain [PF01476.23]	CBM50	CBM50 Modules of approx. 50 residues found attached to various enzymes from families GH18, GH19, GH23, GH24, GH25 and GH73, i.e. enzymes cleaving either chitin or peptidoglycan. Binding to chitopentaose demonstrated in the case of Pteris ryukyuensis chitinase A [Ohnuma T et al. (2008) J. Biol. Chem. 283:5178-87 (PMID: 18083709)]. CBM50 modules are also found in a multitude of other enzymes targeting the petidoglycan such as peptidases and amidases. These enzymes are not reported in the list below.	3.2.1.14,3.2.1.17,3.2.1.96,3.2.1.-,4.2.2.n1	CBM50.hmm	0
SAMN03319988_CP011216.1_61	SAMN03319988	CP011216.1	61	56278	57279	-1	E															0
SAMN03319988_CP011216.1_62	SAMN03319988	CP011216.1	62	57385	58809	1	C	K01005	polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase [EC:2.7.8.-]								LytR_cpsA_psr family [PF03816.17]; LytR cell envelope-related transcriptional attenuator [PF13399.9]					0
SAMN03319988_CP011216.1_63	SAMN03319988	CP011216.1	63	58819	59604	1	E															0
SAMN03319988_CP011216.1_64	SAMN03319988	CP011216.1	64	59666	60841	1	D			MER0900520	S01C	MER0900520 - subfamily S1C unassigned peptidases () [S01.UPC]#S01C#{peptidase unit: 120-398}~source K2B4K2~	False	0.538	286.0	2.756e-83	Trypsin-like peptidase domain [PF13365.9]; PDZ domain [PF13180.9]; Peptidase family M50 [PF02163.25]; PDZ domain [PF17820.4]					0
SAMN03319988_CP011216.1_65	SAMN03319988	CP011216.1	65	61113	61487	-1	E															0
SAMN03319988_CP011216.1_66	SAMN03319988	CP011216.1	66	61584	62279	-1	D										Conserved TM helix [PF05552.15]					0
SAMN03319988_CP011216.1_67	SAMN03319988	CP011216.1	67	62519	63193	-1	C	K02237	competence protein ComEA								Helix-hairpin-helix motif [PF12836.10]; SLBB domain [PF10531.12]; Photosystem II 12 kDa extrinsic protein (PsbU) [PF06514.14]					0
SAMN03319988_CP011216.1_68	SAMN03319988	CP011216.1	68	63150	63608	-1	C	K08316	16S rRNA (guanine966-N2)-methyltransferase [EC:2.1.1.171]								Conserved hypothetical protein 95 [PF03602.18]; Methyltransferase small domain [PF05175.17]; O-methyltransferase [PF01596.20]					0
SAMN03319988_CP011216.1_69	SAMN03319988	CP011216.1	69	63747	65771	-1	C	K03655	ATP-dependent DNA helicase RecG [EC:5.6.2.4]								RecG wedge domain [PF17191.7]; ATP-dependent DNA helicase RecG, domain 3, C-terminal [PF19833.2]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]; DEAD/DEAH box helicase [PF00270.32]					0
SAMN03319988_CP011216.1_70	SAMN03319988	CP011216.1	70	66538	67731	-1	C	K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]								tRNA synthetases class I (W and Y) [PF00579.28]					0
SAMN03319988_CP011216.1_71	SAMN03319988	CP011216.1	71	67865	70393	1	C	K05366	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	MER0013688	SPE	MER0013688 - penicillin-binding protein 2 (Bacillus halodurans) [X52.001]#SPE#{peptidase unit: 220-614}~source Q9K7X8~	False	0.235	117.0	9.449e-25	Transglycosylase [PF00912.25]; Penicillin binding protein transpeptidase domain [PF00905.25]	GT51	GT51 murein polymerase (EC 2.4.1.129).	2.4.1.129	GT51.hmm	0
SAMN03319988_CP011216.1_72	SAMN03319988	CP011216.1	72	70621	70815	1	E															0
