	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001517.1_1	QGNH01001517.1	QGNH01001517.1	1	3	1070	-1	E			YP_009285918.1	YP_009285918.1 terminase large subunit [Rhodovulum phage vB_RhkS_P1]	False	0.287	69.0	3.483e-11																0	False	F
QGNH01001517.1_2	QGNH01001517.1	QGNH01001517.1	2	1074	1394	-1	E																								0	False	F
QGNH01001517.1_3	QGNH01001517.1	QGNH01001517.1	3	1378	1923	-1	E																								0	False	F
QGNH01001517.1_4	QGNH01001517.1	QGNH01001517.1	4	1920	2969	-1	E																								0	False	F
QGNH01001517.1_5	QGNH01001517.1	QGNH01001517.1	5	2957	3220	-1	D																Bacterial regulatory proteins, luxR family [PF00196.22]								0	False	F
QGNH01001517.1_6	QGNH01001517.1	QGNH01001517.1	6	3298	3561	-1	E																								0	False	F
QGNH01001517.1_7	QGNH01001517.1	QGNH01001517.1	7	3578	4414	-1	E																								0	False	F
QGNH01001517.1_8	QGNH01001517.1	QGNH01001517.1	8	4430	4945	-1	C	K02395	peptidoglycan hydrolase FlgJ	YP_009277337.1	YP_009277337.1 endolysin (endogenous virus) [Clostridium phage phiCT19406A]	False	0.362	93.0	6.314e-21								Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [PF01832.23]	GH73	GH73 lysozyme (EC 3.2.1.17); mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase (EC 3.2.1.96); peptidoglycan hydrolase with endo-beta-N-acetylglucosaminidase specificity (EC 3.2.1.-)	3.2.1.17,3.2.1.96,3.2.1.-	GH73.hmm	VOG12059	sp|Q9I4P4|FLGJ_PSEAE Peptidoglycan hydrolase FlgJ; Xh	Xh	0	False	MKF
QGNH01001517.1_9	QGNH01001517.1	QGNH01001517.1	9	5215	5427	-1	E																								0	False	
QGNH01001517.1_10	QGNH01001517.1	QGNH01001517.1	10	5458	5730	-1	E																								0	False	
QGNH01001517.1_11	QGNH01001517.1	QGNH01001517.1	11	5737	6396	-1	D									MER0065590	S24	MER0065590 - family S24 unassigned peptidases (Koribacter versatilis) [S24.UPW]#S24#{peptidase unit: 150-241}~source YP_592466~	False	78.0	1.186e-14	0.454	Peptidase S24-like [PF00717.26]								0	False	P
QGNH01001517.1_12	QGNH01001517.1	QGNH01001517.1	12	6727	7362	1	E																								0	False	
QGNH01001517.1_13	QGNH01001517.1	QGNH01001517.1	13	7359	7739	1	E																								0	False	
QGNH01001517.1_14	QGNH01001517.1	QGNH01001517.1	14	7736	9811	1	C	K07497	putative transposase	YP_009276812.1	YP_009276812.1 transposase [Bacillus phage BalMu-1]	False	0.199	100.0	3.9770000000000006e-20								Bacteriophage Mu transposase [PF02914.18]					VOG00376	sp|P16942|T629_SHISO Transposase for insertion sequence element IS629; Xr	Xr	0	False	V
QGNH01001517.1_15	QGNH01001517.1	QGNH01001517.1	15	9808	10821	1	D																AAA domain [PF13401.9]; Bacterial TniB protein [PF05621.14]					VOG02271	sp|P03763|TARGB_BPMU ATP-dependent target DNA activator B; XhXr	Xh;Xr	0	False	V
QGNH01001517.1_16	QGNH01001517.1	QGNH01001517.1	16	10818	11105	1	E																								0	False	
QGNH01001517.1_17	QGNH01001517.1	QGNH01001517.1	17	11105	11296	1	E																								0	False	
QGNH01001517.1_18	QGNH01001517.1	QGNH01001517.1	18	11296	11490	1	E																								0	False	
