locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
CAJTTN010000001.1_2_253_-												Hypothetical
CAJTTN010000001.1_453_1637_-		K15532	COG4225	GH105			COG:COG4225	394	2.7e-86	286.9		YesR; 
CAJTTN010000001.1_1988_2626_+												Hypothetical
CAJTTN010000001.1_2583_3554_+		K17319	COG4209		phrog_1577		COG:COG4209	323	9.8e-119	393.7		LplB; 
CAJTTN010000001.1_3564_4433_+		K17320	COG0395		phrog_1577		KEGG:K17320	289	1.2e-92	307.3		lplC; putative aldouronate transport system permease protein
CAJTTN010000001.1_4466_6532_+		K17318, K17318	COG1653				KEGG:K17318	688	6.3e-43	86.5		K17318, lplA; putative aldouronate transport system substrate-binding protein
CAJTTN010000001.1_6655_7203_+												Hypothetical
CAJTTN010000001.1_7196_8032_+												Hypothetical
CAJTTN010000001.1_8042_9136_+	K10112	K10112	COG3839		phrog_293	VOG02992	FOAM:K10112	364	4.8e-169	560.8	7.5.2.-	msmX, msmK, malK, sugC, ggtA, msiK; multiple sugar transport system ATP-binding protein
CAJTTN010000001.1_9140_9667_+												Hypothetical
CAJTTN010000001.1_9684_10259_+												Hypothetical
CAJTTN010000001.1_10261_12312_+				PL34, PL34, PL34			CAZy:PL34	683	7.4e-22	73.1	4.2.2.-	alginate lyase
CAJTTN010000001.1_12296_14191_+		K20525	COG5360	PL17			KEGG:K20525	631	1.3e-108	360.7	4.2.2.26	alg17C; oligo-alginate lyase
CAJTTN010000001.1_14193_14531_+		K19547	COG1917			VOG01945	COG:COG1917	112	5.4e-19	65.0		QdoI; 
CAJTTN010000001.1_14547_15296_+		K00059	COG4221		phrog_3142	VOG09790	KEGG:K00059	249	3e-78	260.0	1.1.1.100	fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase
CAJTTN010000001.1_15298_16458_+				PL38, PL38			CAZy:PL38	386	9e-71	234.6	4.2.2.14	endo-beta-1,4-glucuronan lyase
CAJTTN010000001.1_16560_17324_+		K19333					KEGG:K19333	254	3.1e-61	203.9		kdgR; IclR family transcriptional regulator, KDG regulon repressor
CAJTTN010000001.1_17351_18985_+												Hypothetical
CAJTTN010000001.1_19000_21072_+		K07218	COG3420		phrog_2234		COG:COG3420	690	1.6e-32	107.1		NosD; 
CAJTTN010000001.1_21089_22075_+	K10804	K10804	COG2755				COG:COG2755	328	2.9e-15	52.1		TesA; 
CAJTTN010000001.1_22335_24152_+		K15530	COG2755	CE12			CAZy:CE12	605	4.7e-46	153.2	3.1.1.-	pectin acetylesterase
CAJTTN010000001.1_24173_29737_+		K07218	COG3420				COG:COG3420	1854	1.2e-26	89.8		NosD; 
CAJTTN010000001.1_29737_31710_+	K01729	K01729		PL6			FOAM:K01729	657	6.3e-102	338.0	4.2.2.3	algL; poly(beta-D-mannuronate) lyase
CAJTTN010000001.1_31731_31880_-												Hypothetical
CAJTTN010000001.1_31978_33429_+												Hypothetical
CAJTTN010000001.1_33443_33880_+												Hypothetical
CAJTTN010000001.1_33999_35507_+	K01184	K01184	COG5434	GH28	phrog_2234	VOG02206	COG:COG5434	502	1.3e-118	393.3		Pgu1; 
CAJTTN010000001.1_35513_36505_+		K24180	COG0679				COG:COG0679	330	1.7e-70	233.8		YfdV; 
