	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_002713365.1_PASR01000001.1_1	GCA_002713365.1	PASR01000001.1	1	935	1459	1	C	K08296	phosphohistidine phosphatase [EC:3.1.3.-]													0
GCA_002713365.1_PASR01000001.1_2	GCA_002713365.1	PASR01000001.1	2	1478	2512	1	D										2OG-Fe(II) oxygenase superfamily [PF03171.23]; non-haem dioxygenase in morphine synthesis N-terminal [PF14226.9]					0
GCA_002713365.1_PASR01000001.1_3	GCA_002713365.1	PASR01000001.1	3	2536	3234	1	D										Domain of unknown function (DUF4286) [PF14114.9]					0
GCA_002713365.1_PASR01000001.1_4	GCA_002713365.1	PASR01000001.1	4	3253	3747	1	C	K05913	2,4'-dihydroxyacetophenone dioxygenase [EC:1.13.11.41]								ChrR Cupin-like domain [PF12973.10]; Domain of unknown function (DUF4437) [PF14499.9]					0
GCA_002713365.1_PASR01000001.1_5	GCA_002713365.1	PASR01000001.1	5	3804	5336	-1	C	K26399	arabinonate dehydratase [EC:4.2.1.5]								D-galactarate dehydratase / Altronate hydrolase, C terminus [PF04295.16]					0
GCA_002713365.1_PASR01000001.1_6	GCA_002713365.1	PASR01000001.1	6	5401	7044	-1	D										AMP-binding enzyme [PF00501.31]; AMP-binding enzyme C-terminal domain [PF13193.9]					0
GCA_002713365.1_PASR01000001.1_7	GCA_002713365.1	PASR01000001.1	7	7543	8469	-1	E															0
GCA_002713365.1_PASR01000001.1_8	GCA_002713365.1	PASR01000001.1	8	8509	8901	-1	D										Endoribonuclease L-PSP [PF01042.24]					0
GCA_002713365.1_PASR01000001.1_9	GCA_002713365.1	PASR01000001.1	9	8931	9650	-1	D			MER0057706	S33	MER0057706 - family S33 unassigned peptidases (Synechococcus elongatus) [S33.UPW]#S33#{peptidase unit: 1-232}~source YP_400818~	False	0.479	206.0	2.381e-58	Serine aminopeptidase, S33 [PF12146.11]; alpha/beta hydrolase fold [PF00561.23]; Alpha/beta hydrolase family [PF12697.10]; Alpha/beta hydrolase of unknown function (DUF1057) [PF06342.15]; Thioesterase domain [PF00975.23]					0
GCA_002713365.1_PASR01000001.1_10	GCA_002713365.1	PASR01000001.1	10	9647	10810	-1	C	K00566	tRNA-uridine 2-sulfurtransferase [EC:2.8.1.13]								tRNA methyl transferase HUP domain [PF03054.19]; Aminomethyltransferase beta-barrel domain [PF20258.1]; tRNA methyl transferase PRC-barrel domain [PF20259.1]; Queuosine biosynthesis protein QueC [PF06508.16]; PP-loop family [PF01171.23]					0
GCA_002713365.1_PASR01000001.1_11	GCA_002713365.1	PASR01000001.1	11	10947	11531	1	E															0
GCA_002713365.1_PASR01000001.1_12	GCA_002713365.1	PASR01000001.1	12	11575	12264	-1	C	K03707	thiaminase (transcriptional activator TenA) [EC:3.5.99.2]								TENA/THI-4/PQQC family [PF03070.19]					0
GCA_002713365.1_PASR01000001.1_13	GCA_002713365.1	PASR01000001.1	13	12268	12600	-1	C	K04755	ferredoxin, 2Fe-2S								2Fe-2S iron-sulfur cluster binding domain [PF00111.30]					1
GCA_002713365.1_PASR01000001.1_14	GCA_002713365.1	PASR01000001.1	14	12647	12982	-1	D										Iron-sulphur cluster biosynthesis [PF01521.23]					0
GCA_002713365.1_PASR01000001.1_15	GCA_002713365.1	PASR01000001.1	15	13021	13437	-1	D										Iron-sulfur cluster assembly protein [PF01883.22]					0
GCA_002713365.1_PASR01000001.1_16	GCA_002713365.1	PASR01000001.1	16	13441	13893	-1	C	K04488	nitrogen fixation protein NifU and related proteins								NifU-like N terminal domain [PF01592.19]					0
GCA_002713365.1_PASR01000001.1_17	GCA_002713365.1	PASR01000001.1	17	13893	15146	-1	C	K11717	cysteine desulfurase / selenocysteine lyase [EC:2.8.1.7 4.4.1.16]								Aminotransferase class-V [PF00266.22]; Cys/Met metabolism PLP-dependent enzyme [PF01053.23]					0
GCA_002713365.1_PASR01000001.1_18	GCA_002713365.1	PASR01000001.1	18	15158	16498	-1	C	K09015	Fe-S cluster assembly protein SufD								SUF system FeS cluster assembly, SufBD [PF01458.20]; SufBD protein N-terminal region [PF19295.2]					0
GCA_002713365.1_PASR01000001.1_19	GCA_002713365.1	PASR01000001.1	19	16504	17259	-1	C	K09013	Fe-S cluster assembly ATP-binding protein								ABC transporter [PF00005.30]					0
GCA_002713365.1_PASR01000001.1_20	GCA_002713365.1	PASR01000001.1	20	17285	18754	-1	C	K09014	Fe-S cluster assembly protein SufB								SUF system FeS cluster assembly, SufBD [PF01458.20]; SufBD protein N-terminal region [PF19295.2]					0
GCA_002713365.1_PASR01000001.1_21	GCA_002713365.1	PASR01000001.1	21	18770	19981	-1	C	K04487	cysteine desulfurase [EC:2.8.1.7]								Aminotransferase class-V [PF00266.22]; Pyridoxal-dependent decarboxylase conserved domain [PF00282.22]; Beta-eliminating lyase [PF01212.24]					0
GCA_002713365.1_PASR01000001.1_22	GCA_002713365.1	PASR01000001.1	22	19993	21114	-1	C	K04487	cysteine desulfurase [EC:2.8.1.7]								Aminotransferase class-V [PF00266.22]; Pyridoxal-dependent decarboxylase conserved domain [PF00282.22]					0
GCA_002713365.1_PASR01000001.1_23	GCA_002713365.1	PASR01000001.1	23	21121	21585	-1	C	K13643	Rrf2 family transcriptional regulator, iron-sulfur cluster assembly transcription factor								Iron-dependent Transcriptional regulator [PF02082.23]					0
GCA_002713365.1_PASR01000001.1_24	GCA_002713365.1	PASR01000001.1	24	21634	22371	-1	C	K00640	serine O-acetyltransferase [EC:2.3.1.30]								Serine acetyltransferase, N-terminal [PF06426.17]					0
GCA_002713365.1_PASR01000001.1_25	GCA_002713365.1	PASR01000001.1	25	22565	23239	1	C	K07018	uncharacterized protein	MER0058846	S09C	MER0058846 - subfamily S9C unassigned peptidases (Magnetospirillum magneticum) [S09.UPC]#S09C#{peptidase unit: 1-207}~source BAE51836~	False	0.726	305.0	4.531e-93	X-Pro dipeptidyl-peptidase (S15 family) [PF02129.21]; Alpha/beta hydrolase domain [PF20408.1]; Prolyl oligopeptidase family [PF00326.24]; Dienelactone hydrolase family [PF01738.21]; Serine aminopeptidase, S33 [PF12146.11]; alpha/beta hydrolase fold [PF00561.23]; Phospholipase/Carboxylesterase [PF02230.19]; Alpha/beta hydrolase family [PF12697.10]					0
GCA_002713365.1_PASR01000001.1_26	GCA_002713365.1	PASR01000001.1	26	23236	24342	-1	C	K09001	anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]								Anhydro-N-acetylmuramic acid kinase [PF03702.17]					0
GCA_002713365.1_PASR01000001.1_27	GCA_002713365.1	PASR01000001.1	27	24409	25719	1	C	K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]								tRNA synthetases class I (W and Y) [PF00579.28]					0
GCA_002713365.1_PASR01000001.1_28	GCA_002713365.1	PASR01000001.1	28	25754	28870	-1	D										Protein of unknown function [PF13116.9]; AsmA-like C-terminal region [PF13109.9]; AsmA-like C-terminal region [PF13502.9]					0
GCA_002713365.1_PASR01000001.1_29	GCA_002713365.1	PASR01000001.1	29	29071	29535	1	C	K03564	thioredoxin-dependent peroxiredoxin [EC:1.11.1.24]								AhpC/TSA family [PF00578.24]; Redoxin [PF08534.13]					0
GCA_002713365.1_PASR01000001.1_30	GCA_002713365.1	PASR01000001.1	30	29532	30356	1	D										Protein of unknown function (DUF455) [PF04305.17]					0
GCA_002713365.1_PASR01000001.1_31	GCA_002713365.1	PASR01000001.1	31	30389	31312	-1	C	K02836	peptide chain release factor 2								PCRF domain [PF03462.21]; RF-1 domain [PF00472.23]					0
GCA_002713365.1_PASR01000001.1_32	GCA_002713365.1	PASR01000001.1	32	31582	34026	-1	C	K05366	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	MER0000458	SPE	MER0000458 - penicillin-binding protein 2 (Bacillus subtilis) [X52.001]#SPE#{peptidase unit: 185-559}~source PBPD_BACSU~	False	0.265	94.0	8.52e-18	Transglycosylase [PF00912.25]; Penicillin binding protein transpeptidase domain [PF00905.25]; Penicillin-binding protein OB-like domain [PF17092.8]	GT51	GT51 murein polymerase (EC 2.4.1.129).	2.4.1.129	GT51.hmm	0
GCA_002713365.1_PASR01000001.1_33	GCA_002713365.1	PASR01000001.1	33	34141	35376	-1	C	K01448	N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]								N-acetylmuramoyl-L-alanine amidase [PF01520.21]; AMIN domain [PF11741.11]					0
GCA_002713365.1_PASR01000001.1_34	GCA_002713365.1	PASR01000001.1	34	35810	38185	1	C	K08300	ribonuclease E [EC:3.1.26.12]								Ribonuclease E/G family [PF10150.12]; S1 RNA binding domain [PF00575.26]					0
GCA_002713365.1_PASR01000001.1_35	GCA_002713365.1	PASR01000001.1	35	38221	39366	-1	D										Aminotransferase class I and II [PF00155.24]					0
GCA_002713365.1_PASR01000001.1_36	GCA_002713365.1	PASR01000001.1	36	39531	40886	1	D			MER0888823	M48C	MER0888823 - subfamily M48C unassigned peptidases (Oceanibaculum indicum) [M48.UPC]#M48C#{peptidase unit: 31-230}~source K2IN69~	False	0.519	195.0	1.6319999999999998e-51	Peptidase family M48 [PF01435.21]; Anaphase-promoting complex, cyclosome, subunit 3 [PF12895.10]					0
GCA_002713365.1_PASR01000001.1_37	GCA_002713365.1	PASR01000001.1	37	40916	41563	-1	C	K01800	maleylacetoacetate isomerase [EC:5.2.1.2]								Glutathione S-transferase, N-terminal domain [PF13409.9]; Glutathione S-transferase, N-terminal domain [PF13417.9]; Glutathione S-transferase, N-terminal domain [PF02798.23]					0
GCA_002713365.1_PASR01000001.1_38	GCA_002713365.1	PASR01000001.1	38	41615	43537	-1	D			MER0489411	S09C	MER0489411 - tyrosyl aminopeptidase ({Raphanus}-type) (Simkania negevensis) [S09.074]#S09C#{peptidase unit: 342-643}~source YP_004671426~	True	0.619	359.0	1.001e-104	Prolyl oligopeptidase family [PF00326.24]; Dienelactone hydrolase family [PF01738.21]; BD-FAE [PF20434.1]; alpha/beta hydrolase fold [PF07859.16]; Phospholipase/Carboxylesterase [PF02230.19]; Acetyl xylan esterase (AXE1) [PF05448.15]; Serine aminopeptidase, S33 [PF12146.11]; X-Pro dipeptidyl-peptidase (S15 family) [PF02129.21]					0
GCA_002713365.1_PASR01000001.1_39	GCA_002713365.1	PASR01000001.1	39	43756	44433	1	E															0
GCA_002713365.1_PASR01000001.1_40	GCA_002713365.1	PASR01000001.1	40	44487	46475	-1	C	K01965	propionyl-CoA carboxylase alpha chain [EC:6.4.1.3]								Carbamoyl-phosphate synthase L chain, ATP binding domain [PF02786.20]; Biotin carboxylase, N-terminal domain [PF00289.25]; Biotin carboxylase C-terminal domain [PF02785.22]; Propionyl-coenzyme A carboxylase BT domain [PF18140.4]; D-ala D-ala ligase C-terminus [PF07478.16]; ATP-grasp domain [PF02655.17]; ATP-grasp domain [PF02222.25]; ATP-grasp domain [PF13535.9]; Biotin-requiring enzyme [PF00364.25]; RimK-like ATP-grasp domain [PF08443.14]; Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain [PF01071.22]; Sugar-transfer associated ATP-grasp [PF14397.9]; ATP-grasp in the biosynthetic pathway with Ter operon [PF15632.9]					0
GCA_002713365.1_PASR01000001.1_41	GCA_002713365.1	PASR01000001.1	41	46688	48220	-1	C	K01966	propionyl-CoA carboxylase beta chain [EC:6.4.1.3 2.1.3.15]								Carboxyl transferase domain [PF01039.25]					0
GCA_002713365.1_PASR01000001.1_42	GCA_002713365.1	PASR01000001.1	42	48291	48995	-1	C	K07556	ATP synthase mitochondrial F1 complex assembly factor 2								ATP12 chaperone protein [PF07542.14]					0
GCA_002713365.1_PASR01000001.1_43	GCA_002713365.1	PASR01000001.1	43	49010	49999	-1	C	K06179	23S rRNA pseudouridine955/2504/2580 synthase [EC:5.4.99.24]								RNA pseudouridylate synthase [PF00849.25]					0
GCA_002713365.1_PASR01000001.1_44	GCA_002713365.1	PASR01000001.1	44	50372	51703	-1	C	K07478	putative ATPase								MgsA AAA+ ATPase C terminal [PF12002.11]; Holliday junction DNA helicase RuvB P-loop domain [PF05496.15]; AAA C-terminal domain [PF16193.8]; ATPase family associated with various cellular activities (AAA) [PF00004.32]; AAA domain (dynein-related subfamily) [PF07728.17]; DNA polymerase III, delta subunit [PF13177.9]					0
