locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JACRJT010000016.1_269_484_+		K18843	COG1598		phrog_497		COG:COG1598	71	2.2e-13	47.7		HicB; 
JACRJT010000016.1_553_729_+			COG1724		phrog_353		COG:COG1724	58	6.8e-14	48.9		YcfA; 
JACRJT010000016.1_998_3181_-		K13525	COG1222, COG1222		phrog_30773, phrog_30773	VOG00842, VOG00842	KEGG:K13525	727	7.3e-303	1003.4		VCP, CDC48; transitional endoplasmic reticulum ATPase
JACRJT010000016.1_3280_4194_-		K03124	COG1405		phrog_20431	VOG05118	COG:COG1405	304	2.6e-128	425.3		SUA7; 
JACRJT010000016.1_4328_5428_-		K07001	COG1752			VOG02417	COG:COG1752	366	9.8e-55	182.6		RssA; 
JACRJT010000016.1_5528_6916_+		K18601	COG1012		phrog_15577		KEGG:K18601	462	4.1e-249	823.9	1.2.1.-	K18601; aldehyde dehydrogenase
JACRJT010000016.1_7049_8980_+		K11936	COG3858	GT27	phrog_841	VOG21714	KEGG:K11936	643	2e-110	364.9	2.4.1.-	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase
JACRJT010000016.1_8989_9840_-												Hypothetical
JACRJT010000016.1_9941_12625_+		K22278	COG0726, COG0726	CE4, CE4, CE4			COG:COG0726	894	4.7e-47	97.5		CDA1; 
JACRJT010000016.1_12963_13442_-	K16260	K16260					FOAM:K16260	159	3.4e-18	62.7		mxaD; mxaD protein
JACRJT010000016.1_13531_14805_+												Hypothetical
JACRJT010000016.1_14819_15214_+		K21140	COG1310				COG:COG1310	131	2e-27	92.8		Rri1; 
JACRJT010000016.1_15261_15584_+												Hypothetical
JACRJT010000016.1_15912_17264_-	K02034	K02034	COG1173		phrog_20966		COG:COG1173	450	2.9e-87	289.8		DppC; 
JACRJT010000016.1_17265_18332_-	K02033	K02033	COG0601		phrog_20966		COG:COG0601	350	2.4e-84	280.9		DppB; 
JACRJT010000016.1_18349_18729_-		K18941					KEGG:K18941	126	4.3e-08	29.1		arlR; two-component system, OmpR family, response regulator ArlR
JACRJT010000016.1_18733_19158_-		K07064	COG1848				COG:COG1848	141	4.7e-15	52.4		VapC; 
JACRJT010000016.1_19226_20101_+												Hypothetical
JACRJT010000016.1_20303_20524_-												Hypothetical
JACRJT010000016.1_20780_21736_-		K02638	COG3794				COG:COG3794	318	5.3e-23	78.6		PetE; 
JACRJT010000016.1_21819_22415_-												Hypothetical
JACRJT010000016.1_22446_22685_-												Hypothetical
JACRJT010000016.1_22783_23703_-												Hypothetical
JACRJT010000016.1_23909_26116_+		K24404, K24404, K24404					KEGG:K24404	735	1.9e-87	90.7		KIAA0319L; dyslexia-associated protein KIAA0319-like protein
JACRJT010000016.1_26204_26863_+												Hypothetical
JACRJT010000016.1_26872_27024_-												Hypothetical
JACRJT010000016.1_27228_29516_+		K14440, K10875	COG0553		phrog_62	VOG00107	COG:COG0553	762	9.9e-112	371.2		HepA; 
JACRJT010000016.1_29798_30340_+												Hypothetical
JACRJT010000016.1_30797_31027_-												Hypothetical
JACRJT010000016.1_31119_31358_-												Hypothetical
JACRJT010000016.1_31563_31814_+												Hypothetical
JACRJT010000016.1_32086_33366_-	K03762	K03762	COG0477		phrog_2034		FOAM:K03762	426	1.3e-103	344.4		proP; MFS transporter, MHS family, proline/betaine transporter
JACRJT010000016.1_33435_34010_+												Hypothetical
JACRJT010000016.1_34044_35129_+												Hypothetical
JACRJT010000016.1_35390_35563_+												Hypothetical
JACRJT010000016.1_35606_36934_-						VOG04320	VOG:VOG04320	442	4.2e-07	25.3		REFSEQ phosphohydrolase
JACRJT010000016.1_37159_37386_+												Hypothetical
JACRJT010000016.1_37446_37682_-												Hypothetical
JACRJT010000016.1_37822_38427_-		K03686	COG0484		phrog_14336	VOG00733	KEGG:K03686	201	2.1e-27	93.1		dnaJ; molecular chaperone DnaJ
JACRJT010000016.1_38470_38928_-		K03719	COG1522				COG:COG1522	152	2.4e-44	148.6		Lrp; 
JACRJT010000016.1_39255_39656_-		K13589	COG4753		phrog_5982	VOG00352	KEGG:K13589	133	1.6e-31	105.7		cpdR; two-component system, cell cycle response regulator CpdR
JACRJT010000016.1_39760_39987_+	K09667	K09667	COG4785	GT41			COG:COG4785	75	1e-15	54.4		NlpI; 
JACRJT010000016.1_40540_41133_-	K09667	K09667	COG3914	GT41	phrog_7590		COG:COG3914	197	5.8e-22	74.3		Spy; 
JACRJT010000016.1_41144_41314_-												Hypothetical
JACRJT010000016.1_41359_42009_+												Hypothetical
JACRJT010000017.1_1_534_+												Hypothetical
JACRJT010000017.1_685_4365_+		K01406, K01406	COG1361, COG4222, COG4222			VOG05647, VOG05647	KEGG:K01406	1226	3.3e-45	90.3	3.4.24.40	prtC; serralysin
JACRJT010000017.1_4394_5851_-		K01880	COG0423		phrog_18916	VOG21320, VOG21320	COG:COG0423	485	6.1e-176	582.5		GRS1; Aminoacyl-tRNA synthetases
JACRJT010000017.1_5887_6726_-		K01151	COG0648			VOG02266	COG:COG0648	279	2.4e-104	345.4		Nfo; 
JACRJT010000017.1_6782_7822_+		K18882	COG2219				COG:COG2219	346	1.2e-107	357.1		PRI2; 
JACRJT010000017.1_7815_8936_+	K02683	K02683	COG1467				COG:COG1467	373	6.4e-103	341.8		PRI1; 
JACRJT010000017.1_9004_11853_+		K09118	COG1615				COG:COG1615	949	2.6e-133	442.3		; 
JACRJT010000017.1_11854_12396_+	K01951	K01951	COG0518		phrog_11956		COG:COG0518	180	2.7e-34	115.3		GuaA1; Purine biosynthesis
JACRJT010000017.1_12431_13390_+		K03350	COG4785	GT41	phrog_7590	VOG00147	KEGG:K03350	319	5.5e-16	54.7		APC3, CDC27; anaphase-promoting complex subunit 3
JACRJT010000017.1_13499_13672_+												Hypothetical
JACRJT010000017.1_13962_14345_+		K02991	COG2125				COG:COG2125	127	3e-47	156.4		RPS6A; Archaeal ribosomal proteins
JACRJT010000017.1_14377_15639_+		K03242	COG5257		phrog_6880	VOG01129	COG:COG5257	420	5.3e-191	631.8		GCD11; Translation factors
JACRJT010000017.1_15755_16009_+		K07158	COG1412				COG:COG1412	84	4.3e-16	55.6		Fcf1; 
JACRJT010000017.1_16034_16690_+		K03476	COG2220		phrog_392	VOG01663	COG:COG2220	218	3.4e-53	177.9		UlaG; 
JACRJT010000017.1_16719_19409_+	K07151, K05864	K07151, K21306, K05864	COG1287	GT66		VOG09842	COG:COG1287	896	5.1e-130	431.7		Stt3; 
JACRJT010000017.1_19589_20389_-		K03237	COG1093			VOG01160	COG:COG1093	266	9.1e-89	293.8		SUI2; Translation factors
JACRJT010000017.1_20428_20961_-		K19221	COG2109				COG:COG2109	177	4.3e-73	242.1		BtuR; Cobalamine/B12 biosynthesis
JACRJT010000017.1_21023_22390_+		K02224	COG1797		phrog_31247		COG:COG1797	455	2.6e-185	614.2		CobB; Cobalamine/B12 biosynthesis
JACRJT010000017.1_22470_22670_+												Hypothetical
JACRJT010000017.1_23007_23759_-		K03795	COG2138				COG:COG2138	245	2.2e-54	181.6		SirB; Cobalamine/B12 biosynthesis
JACRJT010000017.1_23756_24808_-		K02189	COG2073				COG:COG2073	350	1.3e-112	373.8		CbiG; Cobalamine/B12 biosynthesis
JACRJT010000017.1_24828_25937_-		K02188	COG1903				COG:COG1903	369	2e-147	488.5		CbiD; Cobalamine/B12 biosynthesis
JACRJT010000017.1_25977_26420_-		K05516	COG0484		phrog_14336	VOG00733	COG:COG0484	147	1.7e-26	90.3		DnaJ; 
JACRJT010000017.1_26912_27142_-												Hypothetical
