locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_CP022242.1_1		K01095	COG1267		phrog_12432	VOG18196	COG:COG1267	153	1e-25	87.2		PgpA:Phospholipid biosynthesis
NZ_CP022242.1_2		K03330	COG2511		phrog_1460	VOG00720	KEGG:K03330	640	2.3e-277	917.7	6.3.5.7	gatE; glutamyl-tRNA(Gln) amidotransferase subunit E
NZ_CP022242.1_3		K03892	COG0640		phrog_20880		COG:COG0640	99	4.9e-35	117.8		ArsR:
NZ_CP022242.1_4		K03753, K06939	COG1763				COG:COG1763	231	7.2e-54	179.8		MobB:Molybdopterin biosynthesis
NZ_CP022242.1_5	K00789	K00789	COG1812				COG:COG1812	405	2.6e-180	595.5		MetK2:Methionine biosynthesis
NZ_CP022242.1_6		K22699	COG1635	AA3	phrog_6397	VOG01756	COG:COG1635	263	3.8e-119	393.7		THI4:
NZ_CP022242.1_7		K03789	COG0456		phrog_1249	VOG00123	KEGG:K03789	165	6.2e-36	120.7	2.3.1.266	rimI; [ribosomal protein S18]-alanine N-acetyltransferase
NZ_CP022242.1_8		K04034	COG1032				COG:COG1032	448	9.6e-74	245.2		YgiQ:
NZ_CP022242.1_9		K03442	COG0668				COG:COG0668	336	3.9e-58	193.4		MscS:
NZ_CP022242.1_10	K03431	K03431	COG1109		phrog_20109		COG:COG1109	449	2.4e-143	474.9		ManB:
NZ_CP022242.1_11		K07072	COG1548				KEGG:K07072	325	5.9e-109	360.6	2.5.1.131	mfnF; (4-(4-[2-(gamma-L-glutamylamino)ethyl]phenoxymethyl)furan-2-yl)methanamine synthase
NZ_CP022242.1_12		K03540	COG2023				COG:COG2023	133	3.2e-37	123.5		RPR2:
NZ_CP022242.1_13		K16052	COG0668				KEGG:K16052	353	4.4e-117	388.5		ynaI, mscMJ; MscS family membrane protein
NZ_CP022242.1_14		K06402	COG1994				COG:COG1994	351	1.9e-56	188.3		SpoIVFB:
NZ_CP022242.1_15		K07134	COG0037		phrog_424	VOG00380	COG:COG0037	294	7.1e-28	93.4		TilS:tRNA modification
NZ_CP022242.1_16			COG4012				COG:COG4012	341	2.8e-121	400.5		AF0413:
NZ_CP022242.1_17												Hypothetical
NZ_CP022242.1_18												Hypothetical
NZ_CP022242.1_19		K09130	COG1851				KEGG:K09130	233	1.7e-111	367.3		K09130; uncharacterized protein
NZ_CP022242.1_20												Hypothetical
NZ_CP022242.1_21	K01933	K01933	COG0150		phrog_1207	VOG09964	COG:COG0150	351	1.5e-136	452.2		PurM:Purine biosynthesis
NZ_CP022242.1_22	K11176	K11176	COG3363				COG:COG3363	197	1e-63	210.9		PurO:Purine biosynthesis
NZ_CP022242.1_23		K06920	COG0603		phrog_1550	VOG00380	COG:COG0603	235	3.7e-82	273.0		QueC:tRNA modification
NZ_CP022242.1_24		K09157	COG2848				COG:COG2848	459	2.7e-188	622.1		:
NZ_CP022242.1_25	K09887	K09887	COG0717		phrog_1663	VOG36877	FOAM:K09887	202	2.5e-108	356.5	3.5.4.30	dcd; dCTP deaminase (dUMP-forming)
