locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_CP042345.1_2_1390_+	K05577	K05577	COG1009				FOAM:K05577	462	1.5e-127	422.5	7.1.1.2	ndhF; NAD(P)H-quinone oxidoreductase subunit 5
NZ_CP042345.1_1449_1652_+		K09822	COG3002				COG:COG3002	67	1.5e-08	30.9		MpsB; 
NZ_CP042345.1_1643_1984_+		K09822	COG3002				COG:COG3002	113	6.4e-13	45.1		MpsB; 
NZ_CP042345.1_2001_3857_+		K09822	COG3002				COG:COG3002	618	1.3e-242	805.2		MpsB; 
NZ_CP042345.1_3945_4619_+		K22300	COG1476		phrog_4	VOG00002	KEGG:K22300	224	1.2e-14	51.8		dicA; HTH-type transcriptional regulator, cell division transcriptional repressor
NZ_CP042345.1_4902_5174_-												Hypothetical
NZ_CP042345.1_5178_5456_-												Hypothetical
NZ_CP042345.1_5774_7369_-		K07576	COG1236		phrog_36352	VOG01663	KEGG:K07576	531	3.7e-169	561.6		K07576; metallo-beta-lactamase family protein
NZ_CP042345.1_7376_8008_-	K00799	K00799	COG0625		phrog_9684		COG:COG0625	210	1.1e-52	176.5		GstA; 
NZ_CP042345.1_8203_8868_+		K03832					KEGG:K03832	221	6.8e-23	79.3		tonB; periplasmic protein TonB
NZ_CP042345.1_9554_10342_-		K15866	COG1024				COG:COG1024	262	3.4e-99	330.8		CaiD; Fatty acid biosynthesis
NZ_CP042345.1_10348_11595_-	K00632	K00632	COG0183				COG:COG0183	415	5.1e-131	435.4		PaaJ; Fatty acid biosynthesis
NZ_CP042345.1_11695_13185_+	K00626	K00626	COG0183				COG:COG0183	496	4.1e-27	92.1		PaaJ; Fatty acid biosynthesis
NZ_CP042345.1_13311_13628_+												Hypothetical
NZ_CP042345.1_13704_14243_+												Hypothetical
NZ_CP042345.1_14301_15458_-	K00249	K00249					FOAM:K00249	385	3.5e-98	326.9	1.3.8.7	ACADM, acd; acyl-CoA dehydrogenase
NZ_CP042345.1_15545_16756_-		K22820					KEGG:K22820	359	9.3e-76	253.2	1.3.99.-	fadE34; 3-oxochol-4-en-24-oyl-CoA dehydrogenase
NZ_CP042345.1_16753_18156_-		K22819					KEGG:K22819	364	1.2e-50	169.7	1.3.99.-	fadE27; 3-oxocholest-4-en-26-oyl-CoA dehydrogenase beta subunit
NZ_CP042345.1_18013_18699_+		K08234	COG0346				COG:COG0346	228	1.3e-26	90.9		GloA; 
NZ_CP042345.1_18819_19691_+		K03286	COG3047		phrog_7897	VOG15437	KEGG:K03286	290	2.5e-35	119.9		TC.OOP; OmpA-OmpF porin, OOP family
NZ_CP042345.1_19780_21093_+	K01756	K01756	COG0015		phrog_1703	VOG20698	COG:COG0015	437	1.1e-175	582.4		PurB; Purine biosynthesis
NZ_CP042345.1_21163_21477_+		K08992					KEGG:K08992	104	1.1e-13	49.1		lapA; lipopolysaccharide assembly protein A
NZ_CP042345.1_21481_22155_+	K01591	K01591	COG0284				COG:COG0284	224	2.7e-83	277.5		PyrF; Pyrimidine biosynthesis
NZ_CP042345.1_22197_22964_+		K09807	COG2968		phrog_36144		COG:COG2968	255	1.2e-79	265.0		YggE; 
NZ_CP042345.1_22989_23627_+	K01817	K01817	COG0135		phrog_28358		COG:COG0135	212	9.9e-80	265.2		TrpF; Aromatic amino acid biosynthesis
NZ_CP042345.1_23687_24148_-		K16079	COG3637				KEGG:K16079	153	2.4e-15	54.3		omp31; outer membrane immunogenic protein
NZ_CP042345.1_24381_25589_+	K01696	K01696	COG0133		phrog_11528		COG:COG0133	402	2.4e-228	756.2		TrpB; Aromatic amino acid biosynthesis
NZ_CP042345.1_25770_26570_+	K01695	K01695	COG0159		phrog_26462		FOAM:K01695	266	2.5e-101	336.9	4.2.1.20	trpA; tryptophan synthase alpha chain
NZ_CP042345.1_26567_27415_+		K01963	COG0777		phrog_30623		COG:COG0777	282	1.1e-138	460.4		AccD; Fatty acid biosynthesis
NZ_CP042345.1_27439_28260_-												Hypothetical
NZ_CP042345.1_28309_28554_-												Hypothetical
NZ_CP042345.1_28704_30101_-	K08218	K08218			phrog_2034		FOAM:K08218	465	3e-128	425.7		ampG; MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG
NZ_CP042345.1_30165_31325_+	K00499	K00499	COG4638				COG:COG4638	386	1.2e-74	249.2		HcaE; 
NZ_CP042345.1_31357_32283_+		K06178	COG1187		phrog_9266		KEGG:K06178	308	7.7e-103	341.4	5.4.99.22	rluB; 23S rRNA pseudouridine2605 synthase
NZ_CP042345.1_32815_34068_-	K08172	K08172	COG0477		phrog_2034		FOAM:K08172	417	2.8e-119	396.4		shiA; MFS transporter, MHS family, shikimate and dehydroshikimate transport protein
NZ_CP042345.1_34155_36443_+		K03657	COG0210		phrog_1967	VOG03885	COG:COG0210	762	7.5e-268	889.0		UvrD; 
NZ_CP042345.1_36510_38024_+	K01439	K01439	COG0624				COG:COG0624	504	6.5e-66	220.3		ArgE; Arginine biosynthesis
NZ_CP042345.1_38031_39416_-	K11927	K11927	COG0513		phrog_16	VOG00107	COG:COG0513	461	3.7e-176	584.3		SrmB; 
NZ_CP042345.1_39598_40419_+												Hypothetical
NZ_CP042345.1_40430_41350_-												Hypothetical
NZ_CP042345.1_41156_42601_+		K18204	COG0277	AA7, AA7			COG:COG0277	481	2.7e-126	420.1		GlcD; 
NZ_CP042345.1_42659_43456_+												Hypothetical
NZ_CP042345.1_43628_44581_-	K01458	K01458	COG3741				COG:COG3741	317	1.6e-85	285.1		HutG; 
NZ_CP042345.1_44707_45081_+		K13589	COG4753		phrog_5982	VOG00352	KEGG:K13589	124	1.3e-57	191.7		cpdR; two-component system, cell cycle response regulator CpdR
NZ_CP042345.1_45095_45589_-												Hypothetical
NZ_CP042345.1_45935_46702_-	K08299	K08299	COG1024				COG:COG1024	255	3.2e-89	297.9		CaiD; Fatty acid biosynthesis
NZ_CP042345.1_46847_48070_+	K00031	K00031	COG0538				FOAM:K00031	407	4.7e-214	709.6	1.1.1.42	IDH1, IDH2, icd; isocitrate dehydrogenase
NZ_CP042345.1_48354_48695_-												Hypothetical
NZ_CP042345.1_48726_49139_-												Hypothetical
NZ_CP042345.1_49164_49298_-												Hypothetical
NZ_CP042345.1_49303_49749_-												Hypothetical
NZ_CP042345.1_49944_52589_-		K01872	COG0013		phrog_28604	VOG21387	COG:COG0013	881	0	1260.1		AlaS; Aminoacyl-tRNA synthetases
NZ_CP042345.1_52660_53478_-		K21172	COG4106		phrog_4752	VOG05590	KEGG:K21172	272	2.9e-34	115.7		calE5; enediyne biosynthesis protein CalE5
NZ_CP042345.1_53521_54330_-	K01480	K01480	COG0010				COG:COG0010	269	3.7e-80	267.2		SpeB; Urea cycle
NZ_CP042345.1_54511_55119_-												Hypothetical
NZ_CP042345.1_55389_56456_-		K03553	COG0468		phrog_97	VOG04360	KEGG:K03553	355	1.6e-200	665.5		recA; recombination protein RecA
NZ_CP042345.1_56612_57286_-												Hypothetical
NZ_CP042345.1_57334_58248_-	K00824	K00824	COG0115				COG:COG0115	304	3.5e-78	260.6		IlvE; Isoleucine, leucine, valine biosynthesis
NZ_CP042345.1_58268_60688_-	K13587	K13587	COG3852		phrog_20458	VOG00352	FOAM:K13587	789	4.2e-183	606.0	2.7.13.3	cckA; two-component system, cell cycle sensor histidine kinase and response regulator CckA
NZ_CP042345.1_60685_61221_-		K09928	COG3216				COG:COG3216	178	1.1e-41	140.7		; 
NZ_CP042345.1_61263_61745_-		K03664	COG0691		phrog_6791	VOG15158	KEGG:K03664	160	1.6e-72	241.1		smpB; SsrA-binding protein
NZ_CP042345.1_61827_62708_-	K01714	K01714	COG0329				COG:COG0329	293	1.6e-124	413.4		DapA; Lysine biosynthesis
NZ_CP042345.1_62790_64763_+		K08309	COG0741	GH23	phrog_14342	VOG03970	KEGG:K08309	657	2.2e-109	364.9	4.2.2.-	slt; soluble lytic murein transglycosylase
NZ_CP042345.1_64768_65253_+		K04760	COG0782				KEGG:K04760	161	6.9e-65	215.8		greB; transcription elongation factor GreB
NZ_CP042345.1_65370_65549_+												Hypothetical
NZ_CP042345.1_65558_65770_+												Hypothetical
NZ_CP042345.1_65816_65998_+												Hypothetical
NZ_CP042345.1_66066_67418_+		K03305	COG3104		phrog_2034		COG:COG3104	450	4.2e-114	377.2		PTR2; 
