	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN03319950_LCPB01000001.1_1	SAMN03319950	LCPB01000001.1	1	1	234	-1	E															0
SAMN03319950_LCPB01000001.1_2	SAMN03319950	LCPB01000001.1	2	638	964	1	E															0
SAMN03319950_LCPB01000001.1_3	SAMN03319950	LCPB01000001.1	3	1014	1916	-1	D										Protein of unknown function (DUF2892) [PF11127.11]					0
SAMN03319950_LCPB01000001.1_4	SAMN03319950	LCPB01000001.1	4	2102	2482	-1	D										Protein of unknown function (DUF1428) [PF07237.14]					0
SAMN03319950_LCPB01000001.1_5	SAMN03319950	LCPB01000001.1	5	3551	4123	-1	E															0
SAMN03319950_LCPB01000001.1_6	SAMN03319950	LCPB01000001.1	6	4134	6437	-1	D										Helicase HerA, central domain [PF01935.20]; Helicase HerA-like C-terminal [PF05872.15]; AAA-like domain [PF12846.10]; Type IV secretion-system coupling protein DNA-binding domain [PF10412.12]					0
SAMN03319950_LCPB01000001.1_7	SAMN03319950	LCPB01000001.1	7	6427	7068	-1	E															0
SAMN03319950_LCPB01000001.1_8	SAMN03319950	LCPB01000001.1	8	7079	7393	-1	D										Family of unknown function (DUF6804) [PF20619.1]					0
SAMN03319950_LCPB01000001.1_9	SAMN03319950	LCPB01000001.1	9	7419	8117	-1	E															0
SAMN03319950_LCPB01000001.1_10	SAMN03319950	LCPB01000001.1	10	8133	8372	-1	E															0
SAMN03319950_LCPB01000001.1_11	SAMN03319950	LCPB01000001.1	11	8383	8670	-1	E															0
SAMN03319950_LCPB01000001.1_12	SAMN03319950	LCPB01000001.1	12	8693	9142	-1	E															0
SAMN03319950_LCPB01000001.1_13	SAMN03319950	LCPB01000001.1	13	9381	9638	-1	E															0
SAMN03319950_LCPB01000001.1_14	SAMN03319950	LCPB01000001.1	14	9640	10065	-1	E															0
SAMN03319950_LCPB01000001.1_15	SAMN03319950	LCPB01000001.1	15	10147	10590	-1	E															0
SAMN03319950_LCPB01000001.1_16	SAMN03319950	LCPB01000001.1	16	10831	11556	1	E															0
