locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MEXL01000001.1_2_331_-												Hypothetical
MEXL01000001.1_347_1060_+		K23684	COG1216	GT81	phrog_841	VOG10964	KEGG:K23684	237	2e-47	157.6	2.4.1.-	aglJ; dolichol-phosphate hexosyltransferase
MEXL01000001.1_1125_1574_+												Hypothetical
MEXL01000001.1_1865_3106_-		K03328	COG2244				COG:COG2244	384	3.5e-60	200.0		RfbX; 
MEXL01000001.1_3090_4364_-		K00231	COG1232				COG:COG1232	406	1.2e-64	214.8		HemY; Heme biosynthesis
MEXL01000001.1_4325_5626_-		K03328	COG2244				COG:COG2244	421	9.7e-52	172.0		RfbX; 
MEXL01000001.1_5623_7398_-												Hypothetical
MEXL01000001.1_7398_8000_-		K07025	COG1011		phrog_420		COG:COG1011	200	2.9e-14	46.0		YigB; 
MEXL01000001.1_8042_9154_-	K00728	K00728	COG1807	GT83			COG:COG1807	348	1.2e-30	102.2		ArnT; 
MEXL01000001.1_9151_10398_-			COG1807				COG:COG1807	415	1e-15	53.3		ArnT; 
MEXL01000001.1_10385_11257_+	K00012	K00012	COG1004		phrog_9148	VOG09082	VOG:VOG09082	290	1.7e-47	158.1		sp|Q7DBF9|UDG_ECO57 UDP-glucose 6-dehydrogenase
MEXL01000001.1_11259_12581_-												Hypothetical
MEXL01000001.1_12547_13809_-			COG1807	GT105			COG:COG1807	361	2.4e-15	51.9		ArnT; 
MEXL01000001.1_13766_15343_-	K14340	K14340	COG1807	GT83			COG:COG1807	501	4.2e-24	80.7		ArnT; 
MEXL01000001.1_15340_16302_-		K16698	COG1216	GT27	phrog_2456	VOG02670	COG:COG1216	316	2.4e-47	157.2		WcaE; 
MEXL01000001.1_16299_17039_-		K00598	COG0500		phrog_4752	VOG00106	COG:COG0500	246	1.9e-28	95.7		SmtA; 
MEXL01000001.1_17041_17868_-		K16698	COG1216				COG:COG1216	185	9.1e-14	46.5		WcaE; 
MEXL01000001.1_17662_17793_+												Hypothetical
MEXL01000001.1_17840_18676_-		K23685	COG1216	GT27	phrog_841	VOG00739	KEGG:K23685	278	3.7e-66	219.4	2.4.1.-	aglI; glycosyltransferase AglI
MEXL01000001.1_18680_20185_-												Hypothetical
MEXL01000001.1_20182_21243_-												Hypothetical
MEXL01000001.1_21240_22643_-		K15257	COG2265, COG3642		phrog_22502	VOG02855	KEGG:K15257	457	2.1e-16	55.8	2.1.1.-	cmoB; tRNA (mo5U34)-methyltransferase
MEXL01000001.1_22640_23968_-	K00441	K00441	COG1035				COG:COG1035	351	4.5e-64	213.0		FrhB; 
MEXL01000001.1_23952_24665_-		K18534	COG4106				KEGG:K18534	237	1.7e-12	43.3	2.1.1.295	K18534; MPBQ/MSBQ methyltransferase
MEXL01000001.1_24671_25537_-		K23684	COG1216	GT27	phrog_841	VOG10964	KEGG:K23684	288	1.1e-41	138.3	2.4.1.-	aglJ; dolichol-phosphate hexosyltransferase
MEXL01000001.1_25561_26703_+	K01186	K01186	COG4447	GH93			COG:COG4447	380	7.3e-24	79.7		; 
MEXL01000001.1_26740_26871_+												Hypothetical
MEXL01000001.1_26962_27189_+												Hypothetical
MEXL01000001.1_27265_27411_+												Hypothetical
MEXL01000001.1_27421_27573_+												Hypothetical
MEXL01000001.1_27638_28867_-	K09691	K09691	COG1134		phrog_293	VOG35465	COG:COG1134	409	1.3e-132	439.6		TagH; 
MEXL01000001.1_28874_29701_-	K09690	K09690	COG1682				COG:COG1682	275	7.7e-85	280.5		TagG; 
MEXL01000001.1_29709_30437_-	K03183	K03183					FOAM:K03183	242	6.2e-12	41.0	2.1.1.163 2.1.1.201	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase
MEXL01000001.1_30441_31214_-	K13002	K13002	COG1216		phrog_841	VOG00739	COG:COG1216	257	1.3e-36	121.8		WcaE; 
MEXL01000001.1_31222_32370_-		K16697	COG0381	GT4, GT5	phrog_2170		KEGG:K16697	382	3.2e-51	170.2	2.4.-.-	tuaC; teichuronic acid biosynthesis glycosyltransferase TuaC
MEXL01000001.1_32820_32969_+												Hypothetical
MEXL01000001.1_32992_34119_-		K13010	COG0399		phrog_3139	VOG01698	COG:COG0399	315	5e-121	400.5		WecE; 
MEXL01000001.1_34106_35731_-	K13668	K13668	COG4641	GT4	phrog_2170	VOG30904	FOAM:K13668	541	3.1e-43	144.2	2.4.1.346	pimB; phosphatidyl-myo-inositol dimannoside synthase
MEXL01000001.1_35741_37135_-												Hypothetical
MEXL01000001.1_37136_38956_-												Hypothetical
MEXL01000001.1_38941_39210_-												Hypothetical
MEXL01000002.1_1_1_2271_+		K01531	COG0474		phrog_12316	VOG20955, VOG20955	KEGG:K01531	758	5.9e-222	734.9	7.2.2.14	mgtA, mgtB; P-type Mg2+ transporter
MEXL01000002.1_2_35_385_-												Hypothetical
MEXL01000002.1_2_425_868_+		K09979	COG3787				COG:COG3787	147	1.6e-28	94.8		YhbP; 
MEXL01000002.1_2_865_1761_+		K08978	COG2510		phrog_18638		COG:COG2510	298	3.7e-40	134.2		RibN; 
MEXL01000002.1_2_2145_3188_+		K11062	COG3103		phrog_1794		COG:COG3103	347	7.6e-14	47.6		YgiM; 
MEXL01000002.1_2_3190_4140_-		K14136	COG0382				KEGG:K14136	294	6.5e-74	244.6	2.4.2.45	K14136; decaprenyl-phosphate phosphoribosyltransferase
MEXL01000002.1_2_4086_5186_-		K02851	COG0472				COG:COG0472	366	1.9e-67	223.4		Rfe; Mureine biosynthesis
MEXL01000002.1_2_5189_5539_-												Hypothetical
MEXL01000002.1_2_5545_6987_-			COG1807	GT83			COG:COG1807	480	6.4e-35	116.5		ArnT; 
MEXL01000002.1_2_7066_8391_-		K11936					KEGG:K11936	442	6e-14	32.5	2.4.1.-	pgaC, icaA; poly-beta-1,6-N-acetyl-D-glucosamine synthase
MEXL01000003.1_3_401_+												Hypothetical
MEXL01000003.1_807_1733_+		K16557	COG1216	GT81	phrog_13126	VOG00739	COG:COG1216	308	7e-36	119.4		WcaE; 
MEXL01000003.1_1730_2956_+		K16695	COG2244				KEGG:K16695	408	1.5e-90	300.0		wzxC; lipopolysaccharide exporter
MEXL01000003.1_2946_4574_+		K16150	COG4627	GT4, GT5	phrog_2170, phrog_6636		KEGG:K16150	542	1.9e-56	188.2	2.4.1.11	K16150; glycogen synthase
MEXL01000003.1_4571_5530_+			COG1807				COG:COG1807	319	1.2e-12	42.7		ArnT; 
MEXL01000003.1_5536_6288_+	K12984	K12984	COG1216		phrog_13126	VOG00251	FOAM:K12984	250	3.7e-50	166.5	2.4.1.-	waaE, kdtX; (heptosyl)LPS beta-1,4-glucosyltransferase
MEXL01000003.1_6285_7430_+		K02847	COG3307				COG:COG3307	381	1.9e-33	111.3		RfaL; 
MEXL01000003.1_7865_8137_+												Hypothetical
MEXL01000003.1_8154_8360_-												Hypothetical
MEXL01000003.1_8423_10297_+												Hypothetical
MEXL01000004.1_2_1_735_+		K01406	COG4222				KEGG:K01406	244	3.1e-21	71.9	3.4.24.40	prtC; serralysin
MEXL01000004.1_2_920_1102_+												Hypothetical
MEXL01000004.1_2_1142_1474_-		K08972	COG1950				COG:COG1950	110	1.6e-40	135.3		YvlD; 
MEXL01000004.1_2_1481_1618_-												Hypothetical
MEXL01000004.1_3_52_306_-												Hypothetical
MEXL01000004.1_3_328_840_-												Hypothetical
MEXL01000004.1_3_849_1409_-		K06213	COG2239				KEGG:K06213	186	2.8e-42	140.8		mgtE; magnesium transporter
MEXL01000004.1_3_1422_1634_-												Hypothetical
MEXL01000004.1_3_1642_1911_-		K07738	COG1327				KEGG:K07738	89	1.1e-12	43.8		nrdR; transcriptional repressor NrdR
MEXL01000004.1_3_1998_2486_+		K02638	COG4454		phrog_515	VOG09954	COG:COG4454	162	1.1e-31	106.5		; 
MEXL01000004.1_3_2500_2925_+												Hypothetical
MEXL01000004.1_3_2935_3570_+												Hypothetical
MEXL01000004.1_3_3577_5655_-		K13137	COG0823				KEGG:K13137	693	1.1e-14	39.5		STRAP, UNRIP; serine-threonine kinase receptor-associated protein
MEXL01000004.1_4_63_584_-			COG0551				COG:COG0551	173	5.6e-13	44.1		YrdD; 
MEXL01000004.1_4_696_1673_+												Hypothetical
MEXL01000004.1_4_1726_1935_+												Hypothetical
MEXL01000004.1_4_1956_2165_+												Hypothetical
