locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
CAJNCI010000001.1_1		K02970	COG0828		phrog_21469	VOG04372	COG:COG0828	59	4e-26	87.5		RpsU:Ribosome 30S subunit
CAJNCI010000001.1_2	K06023	K06023	COG1493				FOAM:K06023	312	1.4e-124	413.5	2.7.11.- 2.7.4.-	hprK, ptsK; HPr kinase/phosphorylase
CAJNCI010000001.1_3		K13292	COG0682				COG:COG0682	263	2.6e-93	309.2		Lgt:
CAJNCI010000001.1_4			COG4768				COG:COG4768	128	9e-36	120.2		:
CAJNCI010000001.1_5			COG4980				COG:COG4980	132	6.8e-12	42.3		GvpP:
CAJNCI010000001.1_6		K14195, K14195			phrog_13340		KEGG:K14195	1700	4.5e-46	95.8		sasG; surface protein G
CAJNCI010000001.1_7												Hypothetical
CAJNCI010000001.1_8			COG1479		phrog_21165		COG:COG1479	216	3.3e-20	69.1		GmrSD:
CAJNCI010000001.1_9		K13732					KEGG:K13732	166	9.5e-10	34.1		fnbA; fibronectin-binding protein A
CAJNCI010000001.1_10		K02495	COG0635			VOG17506	COG:COG0635	377	1.5e-146	485.5		HemN:Heme biosynthesis
CAJNCI010000001.1_11		K10782	COG3884				COG:COG3884	246	4.7e-73	242.2		FatA:
CAJNCI010000001.1_12		K02566	COG0647		phrog_8468		COG:COG0647	258	1.2e-98	326.9		NagD:
CAJNCI010000001.1_13			COG4478				COG:COG4478	205	2.7e-53	177.4		:
CAJNCI010000001.1_14		K16509			phrog_16693		KEGG:K16509	134	5.8e-68	225.6		spxA; regulatory protein spx
CAJNCI010000001.1_15			COG4476				COG:COG4476	93	4.7e-38	126.1		YktA:
CAJNCI010000001.1_16		K01092	COG0483				COG:COG0483	258	1.3e-63	211.9		SuhB:Gluconeogenesis
CAJNCI010000001.1_17	K11392	K11392	COG3270				COG:COG3270	435	3.8e-166	550.3		Ncl1:
CAJNCI010000001.1_18	K02040	K02040	COG0226		phrog_5385	VOG00025	COG:COG0226	293	2.7e-85	283.7		PstS:
CAJNCI010000001.1_19	K02037	K02037	COG0573		phrog_6743		COG:COG0573	306	2.6e-120	399.9		PstC:
CAJNCI010000001.1_20	K02038	K02038	COG0581		phrog_6743		COG:COG0581	295	8e-95	314.2		PstA:
CAJNCI010000001.1_21	K02036	K02036	COG1117		phrog_293	VOG02992	FOAM:K02036	268	1.1e-136	454.1	7.3.2.1	pstB; phosphate transport system ATP-binding protein
CAJNCI010000001.1_22	K02036	K02036	COG1117		phrog_293	VOG02992	FOAM:K02036	253	1.6e-135	450.2	7.3.2.1	pstB; phosphate transport system ATP-binding protein
CAJNCI010000001.1_23		K02039	COG0704				COG:COG0704	218	4e-76	253.6		PhoU:
CAJNCI010000001.1_24	K03574	K03574	COG1051		phrog_1198	VOG00917	PHROG:phrog_1198	156	9.7e-30	100.5		MutT/NUDIX hydrolase
CAJNCI010000001.1_25		K23059	COG0834		phrog_10776		KEGG:K23059	272	2e-86	287.3		artP, artI; arginine/lysine/histidine transporter system substrate-binding protein
CAJNCI010000001.1_26		K00375	COG1167		phrog_9285	VOG06448	COG:COG1167	424	1.6e-90	300.3		ARO8:Lysine biosynthesis
CAJNCI010000001.1_27		K01575	COG3527				KEGG:K01575	224	1.8e-83	276.5	4.1.1.5	alsD, budA, aldC; acetolactate decarboxylase
CAJNCI010000001.1_28			COG4377				COG:COG4377	251	1.6e-73	244.0		YhfC:
CAJNCI010000001.1_29	K00075	K00075	COG0812				COG:COG0812	302	4.8e-126	417.5		MurB:Mureine biosynthesis
CAJNCI010000001.1_30	K11072	K11072	COG3842		phrog_293	VOG06047	FOAM:K11072	386	2.1e-172	571.5	7.6.2.11	potA; spermidine/putrescine transport system ATP-binding protein
CAJNCI010000001.1_31	K11071	K11071	COG1176		phrog_1577		COG:COG1176	269	1.7e-98	327.4		PotB:
CAJNCI010000001.1_32	K11070	K11070	COG1177		phrog_1577		FOAM:K11070	258	1.3e-92	308.2		potC; spermidine/putrescine transport system permease protein
CAJNCI010000001.1_33	K11069	K11069	COG0687		phrog_22867		COG:COG0687	357	1.1e-126	419.8		PotD:
CAJNCI010000001.1_34			COG4894				COG:COG4894	162	1.2e-51	171.6		YxjI:
CAJNCI010000001.1_35		K01872	COG0013		phrog_28604	VOG21387	COG:COG0013	873	0	1135.1		AlaS:Aminoacyl-tRNA synthetases
CAJNCI010000001.1_36	K01176	K01176	COG0366	GH13			FOAM:K01176	485	9.5e-84	278.6	3.2.1.1	AMY, amyA, malS; alpha-amylase
CAJNCI010000001.1_37	K01990	K01990	COG1131		phrog_293	VOG35465	COG:COG1131	250	4.1e-93	309.4		CcmA:
CAJNCI010000001.1_38												Hypothetical
CAJNCI010000001.1_39		K19005	COG1368			VOG05127	KEGG:K19005	717	1e-215	715.5	2.7.8.20	ltaS; lipoteichoic acid synthase
CAJNCI010000001.1_40	K06969	K06969	COG1092		phrog_26699		PHROG:phrog_26699	388	1.4e-140	465.1		DNA methyltransferase
