	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN04328270_MNXR01000001.1_1	SAMN04328270	MNXR01000001.1	1	3	86	-1	E															0
SAMN04328270_MNXR01000001.1_2	SAMN04328270	MNXR01000001.1	2	606	1010	-1	E															0
SAMN04328270_MNXR01000001.1_3	SAMN04328270	MNXR01000001.1	3	1142	1492	1	E															0
SAMN04328270_MNXR01000001.1_4	SAMN04328270	MNXR01000001.1	4	1495	2463	1	C	K01990	ABC-2 type transport system ATP-binding protein								ABC transporter [PF00005.30]; AAA domain, putative AbiEii toxin, Type IV TA system [PF13304.9]; AAA ATPase domain [PF13175.9]					0
SAMN04328270_MNXR01000001.1_5	SAMN04328270	MNXR01000001.1	5	2435	3136	1	D										ABC-2 family transporter protein [PF12698.10]					0
SAMN04328270_MNXR01000001.1_6	SAMN04328270	MNXR01000001.1	6	3808	4020	1	E															0
SAMN04328270_MNXR01000001.1_7	SAMN04328270	MNXR01000001.1	7	4021	5529	1	E															0
SAMN04328270_MNXR01000001.1_8	SAMN04328270	MNXR01000001.1	8	5538	6293	1	D										PD-(D/E)XK nuclease superfamily [PF12705.10]					0
SAMN04328270_MNXR01000001.1_9	SAMN04328270	MNXR01000001.1	9	6344	8800	1	C	K01869	leucyl-tRNA synthetase [EC:6.1.1.4]								tRNA synthetases class I (I, L, M and V) [PF00133.25]; Leucyl-tRNA synthetase, Domain 2 [PF13603.9]; tRNA synthetases class I (M) [PF09334.14]; Anticodon-binding domain of tRNA ligase [PF08264.16]; tRNA synthetases class I (C) catalytic domain [PF01406.22]; tRNA synthetases class I (K) [PF01921.21]					0
SAMN04328270_MNXR01000001.1_10	SAMN04328270	MNXR01000001.1	10	9057	9521	1	C	K03625	transcription antitermination protein NusB								NusB family [PF01029.21]					0
SAMN04328270_MNXR01000001.1_11	SAMN04328270	MNXR01000001.1	11	9523	10212	1	C	K03685	ribonuclease III [EC:3.1.26.3]								Ribonuclease-III-like [PF14622.9]; Ribonuclease III domain [PF00636.29]; Double-stranded RNA binding motif [PF00035.29]					0
SAMN04328270_MNXR01000001.1_12	SAMN04328270	MNXR01000001.1	12	10209	10892	-1	E															0
SAMN04328270_MNXR01000001.1_13	SAMN04328270	MNXR01000001.1	13	11007	11948	-1	C	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	MER0974152	S11	MER0974152 - family S11 unassigned peptidases () [S11.UPW]#S11#{peptidase unit: 71-322}~source K2A5L8~	False	0.469	209.0	4.458e-58	D-alanyl-D-alanine carboxypeptidase [PF00768.23]					0
SAMN04328270_MNXR01000001.1_14	SAMN04328270	MNXR01000001.1	14	11945	13324	-1	C	K01876	aspartyl-tRNA synthetase [EC:6.1.1.12]								tRNA synthetases class II (D, K and N) [PF00152.23]; OB-fold nucleic acid binding domain [PF01336.28]					0
SAMN04328270_MNXR01000001.1_15	SAMN04328270	MNXR01000001.1	15	13327	15213	-1	C	K01890	phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]								B3/4 domain [PF03483.20]; Ferredoxin-fold anticodon binding domain [PF03147.17]; Phenylalanyl tRNA synthetase beta chain CLM domain [PF17759.4]; tRNA synthetase B5 domain [PF03484.18]					0
SAMN04328270_MNXR01000001.1_16	SAMN04328270	MNXR01000001.1	16	15256	15957	-1	C	K01889	phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]								tRNA synthetases class II core domain (F) [PF01409.23]; Phenylalanyl tRNA synthetase beta chain CLM domain [PF17759.4]					0
SAMN04328270_MNXR01000001.1_17	SAMN04328270	MNXR01000001.1	17	16033	16491	-1	E															0
SAMN04328270_MNXR01000001.1_18	SAMN04328270	MNXR01000001.1	18	16488	16829	-1	C	K02834	ribosome-binding factor A								Ribosome-binding factor A [PF02033.21]					0
SAMN04328270_MNXR01000001.1_19	SAMN04328270	MNXR01000001.1	19	16884	17261	-1	C	K02996	small subunit ribosomal protein S9								Ribosomal protein S9/S16 [PF00380.22]					0
SAMN04328270_MNXR01000001.1_20	SAMN04328270	MNXR01000001.1	20	17258	17641	-1	C	K02871	large subunit ribosomal protein L13								Ribosomal protein L13 [PF00572.21]					0
SAMN04328270_MNXR01000001.1_21	SAMN04328270	MNXR01000001.1	21	17610	17993	-1	C	K02879	large subunit ribosomal protein L17								Ribosomal protein L17 [PF01196.22]					0
SAMN04328270_MNXR01000001.1_22	SAMN04328270	MNXR01000001.1	22	17968	18762	-1	C	K03040	DNA-directed RNA polymerase subunit alpha [EC:2.7.7.6]								RNA polymerase Rpb3/Rpb11 dimerisation domain [PF01193.27]; RNA polymerase Rpb3/RpoA insert domain [PF01000.29]					0
SAMN04328270_MNXR01000001.1_23	SAMN04328270	MNXR01000001.1	23	18774	19367	-1	C	K02986	small subunit ribosomal protein S4								Ribosomal protein S4/S9 N-terminal domain [PF00163.22]; S4 domain [PF01479.28]					0
SAMN04328270_MNXR01000001.1_24	SAMN04328270	MNXR01000001.1	24	19371	19757	-1	C	K02948	small subunit ribosomal protein S11								Ribosomal protein S11 [PF00411.22]					0
SAMN04328270_MNXR01000001.1_25	SAMN04328270	MNXR01000001.1	25	19858	20241	-1	C	K02952	small subunit ribosomal protein S13								Ribosomal protein S13/S18 [PF00416.25]					0
SAMN04328270_MNXR01000001.1_26	SAMN04328270	MNXR01000001.1	26	20398	20613	-1	C	K02518	translation initiation factor IF-1								Translation initiation factor 1A / IF-1 [PF01176.22]					0
SAMN04328270_MNXR01000001.1_27	SAMN04328270	MNXR01000001.1	27	20670	21419	-1	C	K01265	methionyl aminopeptidase [EC:3.4.11.18]	MER0198455	M24A	MER0198455 - subfamily M24A unassigned peptidases (Thermoanaerobacter italicus) [M24.UPA]#M24A#{peptidase unit: 1-248}~source ADD03186~	False	0.456	203.0	3.194e-57	Metallopeptidase family M24 [PF00557.27]					0
SAMN04328270_MNXR01000001.1_28	SAMN04328270	MNXR01000001.1	28	21400	21978	-1	D										Adenylate kinase [PF00406.25]; AAA domain [PF13207.9]; AAA domain [PF13671.9]					0
SAMN04328270_MNXR01000001.1_29	SAMN04328270	MNXR01000001.1	29	21984	22997	-1	E															0
SAMN04328270_MNXR01000001.1_30	SAMN04328270	MNXR01000001.1	30	22984	24273	-1	C	K03076	preprotein translocase subunit SecY								SecY [PF00344.23]					0
SAMN04328270_MNXR01000001.1_31	SAMN04328270	MNXR01000001.1	31	24499	24912	-1	C	K02876	large subunit ribosomal protein L15								Ribosomal proteins 50S-L15, 50S-L18e, 60S-L27A [PF00828.22]					0
SAMN04328270_MNXR01000001.1_32	SAMN04328270	MNXR01000001.1	32	24912	25361	-1	C	K02988	small subunit ribosomal protein S5								Ribosomal protein S5, N-terminal domain [PF00333.23]; Ribosomal protein S5, C-terminal domain [PF03719.18]					0
