locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
CP065018.1_1												Hypothetical
CP065018.1_2												Hypothetical
CP065018.1_3		K21883	COG4221		phrog_3142		KEGG:K21883	62	3.5e-10	37.1	1.1.1.401	lra5; 2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+)
CP065018.1_4												Hypothetical
CP065018.1_5												Hypothetical
CP065018.1_6		K04112					KEGG:K04112	180	1.8e-17	60.4	1.3.7.8	bcrC, badD; benzoyl-CoA reductase subunit C
CP065018.1_7												Hypothetical
CP065018.1_8		K04113	COG1775				KEGG:K04113	168	3.4e-44	148.6	1.3.7.8	bcrB, badE; benzoyl-CoA reductase subunit B
CP065018.1_9		K23876	COG1924				COG:COG1924	170	2.1e-09	32.0		YjiL:
CP065018.1_10		K04114	COG1924				KEGG:K04114	291	1.3e-70	235.3	1.3.7.8	bcrA, badF; benzoyl-CoA reductase subunit A
CP065018.1_11												Hypothetical
CP065018.1_12		K19064	COG1748				COG:COG1748	381	2.6e-94	313.8		Lys9:Lysine biosynthesis
CP065018.1_13		K04115	COG1924				KEGG:K04115	284	4.6e-87	289.2	1.3.7.8	bcrD, badG; benzoyl-CoA reductase subunit D
CP065018.1_14	K01897	K01897	COG1022		phrog_36676	VOG21292	COG:COG1022	582	1.3e-143	471.8		FAA1:
CP065018.1_15		K04113	COG1775				KEGG:K04113	397	2.1e-90	301.0	1.3.7.8	bcrB, badE; benzoyl-CoA reductase subunit B
CP065018.1_16		K23876, K00077	COG1924, COG2084		phrog_9148	VOG09082	COG:COG1924	610	3.9e-70	234.0		YjiL:
CP065018.1_17	K07508	K07508	COG0183				FOAM:K07508	420	1.2e-149	497.3	2.3.1.16	ACAA2; acetyl-CoA acyltransferase 2
CP065018.1_18	K07538	K07538	COG1064		phrog_2640	VOG09811	FOAM:K07538	354	1e-146	486.0	1.1.1.368	had; 6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase
CP065018.1_19		K07539	COG1024				KEGG:K07539	367	1.6e-176	584.0	3.7.1.21	oah; 6-oxocyclohex-1-ene-carbonyl-CoA hydrolase
CP065018.1_20		K07537	COG1024				KEGG:K07537	263	1.9e-91	302.9	4.2.1.100	dch; cyclohexa-1,5-dienecarbonyl-CoA hydratase
