	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_000214725.1_NC_015574.1_1	GCF_000214725.1	NC_015574.1	1	111	896	1	C	K03496	chromosome partitioning protein								AAA domain [PF13614.9]; VirC1 protein [PF07015.14]; NUBPL iron-transfer P-loop NTPase [PF10609.12]; Cellulose biosynthesis protein BcsQ [PF06564.15]; ATPase MipZ [PF09140.14]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.26]; 4Fe-4S iron sulfur cluster binding proteins, NifH/frxC family [PF00142.21]; Anion-transporting ATPase [PF02374.18]					0
GCF_000214725.1_NC_015574.1_2	GCF_000214725.1	NC_015574.1	2	893	1381	1	E															0
GCF_000214725.1_NC_015574.1_3	GCF_000214725.1	NC_015574.1	3	1609	2733	-1	D										Helix-hairpin-helix motif [PF12836.10]					0
GCF_000214725.1_NC_015574.1_4	GCF_000214725.1	NC_015574.1	4	2938	3489	1	C	K03744	LemA protein								LemA family [PF04011.15]					0
GCF_000214725.1_NC_015574.1_5	GCF_000214725.1	NC_015574.1	5	3502	5358	1	D										Predicted membrane protein (DUF2207) [PF09972.12]					0
GCF_000214725.1_NC_015574.1_6	GCF_000214725.1	NC_015574.1	6	5539	6906	1	C	K02224	cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]	MER0183725	C26	MER0183725 - family C26 non-peptidase homologues (Cenarchaeum symbiosum) [C26.UNW]#C26#{peptidase unit: 1-423}~source YP_876856~	False	0.386	269.0	1.674e-76	CobB/CobQ-like glutamine amidotransferase domain [PF07685.17]; AAA domain [PF13500.9]					0
GCF_000214725.1_NC_015574.1_7	GCF_000214725.1	NC_015574.1	7	7023	8093	1	E															0
GCF_000214725.1_NC_015574.1_8	GCF_000214725.1	NC_015574.1	8	8337	9167	1	C	K00319	methylenetetrahydromethanopterin dehydrogenase [EC:1.5.98.1]								methylene-5,6,7,8-tetrahydromethanopterin dehydrogenase [PF01993.21]					0
GCF_000214725.1_NC_015574.1_9	GCF_000214725.1	NC_015574.1	9	9520	10815	1	D										HD domain [PF13023.9]; 5'-deoxynucleotidase YfbR-like [PF12917.10]					0
GCF_000214725.1_NC_015574.1_10	GCF_000214725.1	NC_015574.1	10	10885	11445	-1	D										Beta-lactamase superfamily domain [PF13483.9]; Beta-lactamase superfamily domain [PF12706.10]					0
GCF_000214725.1_NC_015574.1_11	GCF_000214725.1	NC_015574.1	11	11851	13860	1	D										Fusaric acid resistance protein family [PF04632.15]					0
GCF_000214725.1_NC_015574.1_12	GCF_000214725.1	NC_015574.1	12	13980	14789	-1	D										Ion channel [PF07885.19]					0
GCF_000214725.1_NC_015574.1_13	GCF_000214725.1	NC_015574.1	13	14858	15433	-1	D										Imidazoleglycerol-phosphate dehydratase [PF00475.21]					0
GCF_000214725.1_NC_015574.1_14	GCF_000214725.1	NC_015574.1	14	15411	15623	-1	D										4Fe-4S dicluster domain [PF14697.9]; 4Fe-4S dicluster domain [PF13187.9]; 4Fe-4S dicluster domain [PF12838.10]; 4Fe-4S dicluster domain [PF13247.9]; 4Fe-4S binding domain [PF12837.10]; 4Fe-4S binding domain [PF12797.10]; 4Fe-4S binding domain [PF00037.30]; 4Fe-4S dicluster domain [PF13183.9]; 4Fe-4S double cluster binding domain [PF13484.9]; 4Fe-4S dicluster domain [PF13534.9]; 4Fe-4S single cluster domain [PF13459.9]					0
GCF_000214725.1_NC_015574.1_15	GCF_000214725.1	NC_015574.1	15	15787	16482	-1	C	K02019	molybdate transport system regulatory protein								TOBE domain [PF03459.20]					0
GCF_000214725.1_NC_015574.1_16	GCF_000214725.1	NC_015574.1	16	16760	17350	-1	D										NADPH-dependent FMN reductase [PF03358.18]					0
GCF_000214725.1_NC_015574.1_17	GCF_000214725.1	NC_015574.1	17	17597	18817	-1	C	K13812	bifunctional enzyme Fae/Hps [EC:4.2.1.147 4.1.2.43]								Formaldehyde-activating enzyme (Fae) [PF08714.14]; Orotidine 5'-phosphate decarboxylase / HUMPS family [PF00215.27]					0
GCF_000214725.1_NC_015574.1_18	GCF_000214725.1	NC_015574.1	18	19068	20360	-1	C	K06001	tryptophan synthase beta chain [EC:4.2.1.20]								Pyridoxal-phosphate dependent enzyme [PF00291.28]					0
GCF_000214725.1_NC_015574.1_19	GCF_000214725.1	NC_015574.1	19	20682	21710	1	D										Putative pyruvate format-lyase activating enzyme (DUF1786) [PF08735.13]					0
GCF_000214725.1_NC_015574.1_20	GCF_000214725.1	NC_015574.1	20	21779	22426	1	C	K07053	3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]								PHP domain [PF02811.22]; PHP-associated [PF13263.9]					0
GCF_000214725.1_NC_015574.1_21	GCF_000214725.1	NC_015574.1	21	22893	23687	1	D										Membrane protein of unknown function DUF63 [PF01889.20]					0
GCF_000214725.1_NC_015574.1_22	GCF_000214725.1	NC_015574.1	22	23771	25288	1	C	K01649	2-isopropylmalate synthase [EC:2.3.3.13]								HMGL-like [PF00682.22]; LeuA allosteric (dimerisation) domain [PF08502.13]					0
GCF_000214725.1_NC_015574.1_23	GCF_000214725.1	NC_015574.1	23	25376	26140	1	C	K22010	two-component system, response regulator PdtaR								Response regulator receiver domain [PF00072.27]; PAS domain [PF13426.10]; PAS fold [PF00989.28]					0
