	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_001433855.1_NZ_AZCP01000001.1_1	GCF_001433855.1	NZ_AZCP01000001.1	1	2	94	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_2	GCF_001433855.1	NZ_AZCP01000001.1	2	1207	2406	-1	C	K14059	integrase								Phage integrase family [PF00589.25]; Arm DNA-binding domain [PF14657.9]					0
GCF_001433855.1_NZ_AZCP01000001.1_3	GCF_001433855.1	NZ_AZCP01000001.1	3	2923	3141	-1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_4	GCF_001433855.1	NZ_AZCP01000001.1	4	3324	3545	-1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_5	GCF_001433855.1	NZ_AZCP01000001.1	5	3814	4149	-1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_6	GCF_001433855.1	NZ_AZCP01000001.1	6	4328	4582	-1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_7	GCF_001433855.1	NZ_AZCP01000001.1	7	4652	5473	-1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_8	GCF_001433855.1	NZ_AZCP01000001.1	8	5567	5947	-1	D			MER0908600	M78	MER0908600 - family M78 unassigned peptidases (Lactobacillus pentosus) [M78.UPW]#M78#{peptidase unit: 23-108}~source F6IZT4~	False	0.739	131.0	1.434e-34	IrrE N-terminal-like domain [PF06114.16]					0
GCF_001433855.1_NZ_AZCP01000001.1_9	GCF_001433855.1	NZ_AZCP01000001.1	9	5992	6360	-1	D										Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Cro/C1-type HTH DNA-binding domain [PF13443.9]; Helix-turn-helix domain [PF13744.9]; Helix-turn-helix domain [PF13560.9]					0
GCF_001433855.1_NZ_AZCP01000001.1_10	GCF_001433855.1	NZ_AZCP01000001.1	10	6527	6775	1	D										Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Antitoxin component of bacterial toxin-antitoxin system, MqsA [PF15731.8]					0
GCF_001433855.1_NZ_AZCP01000001.1_11	GCF_001433855.1	NZ_AZCP01000001.1	11	6775	6900	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_12	GCF_001433855.1	NZ_AZCP01000001.1	12	6886	7263	-1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_13	GCF_001433855.1	NZ_AZCP01000001.1	13	7396	7560	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_14	GCF_001433855.1	NZ_AZCP01000001.1	14	7621	8130	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_15	GCF_001433855.1	NZ_AZCP01000001.1	15	8135	8410	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_16	GCF_001433855.1	NZ_AZCP01000001.1	16	8416	8574	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_17	GCF_001433855.1	NZ_AZCP01000001.1	17	8571	8693	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_18	GCF_001433855.1	NZ_AZCP01000001.1	18	8684	8977	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_19	GCF_001433855.1	NZ_AZCP01000001.1	19	8968	9183	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_20	GCF_001433855.1	NZ_AZCP01000001.1	20	9184	10053	1	C	K07455	recombination protein RecT								RecT family [PF03837.17]					0
GCF_001433855.1_NZ_AZCP01000001.1_21	GCF_001433855.1	NZ_AZCP01000001.1	21	10088	10891	1	D										PDDEXK-like domain of unknown function (DUF3799) [PF12684.10]					0
GCF_001433855.1_NZ_AZCP01000001.1_22	GCF_001433855.1	NZ_AZCP01000001.1	22	10903	11814	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_23	GCF_001433855.1	NZ_AZCP01000001.1	23	11811	12002	1	D										Phage regulatory protein Rha (Phage_pRha) [PF09669.13]					0
GCF_001433855.1_NZ_AZCP01000001.1_24	GCF_001433855.1	NZ_AZCP01000001.1	24	12003	12512	1	D										ORF6C domain [PF10552.12]; Phage regulatory protein Rha (Phage_pRha) [PF09669.13]					0
GCF_001433855.1_NZ_AZCP01000001.1_25	GCF_001433855.1	NZ_AZCP01000001.1	25	12505	12924	1	C	K01160	crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]								Endodeoxyribonuclease RusA [PF05866.14]					0
GCF_001433855.1_NZ_AZCP01000001.1_26	GCF_001433855.1	NZ_AZCP01000001.1	26	12912	13175	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_27	GCF_001433855.1	NZ_AZCP01000001.1	27	13345	13524	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_28	GCF_001433855.1	NZ_AZCP01000001.1	28	13537	13737	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_29	GCF_001433855.1	NZ_AZCP01000001.1	29	13734	13946	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_30	GCF_001433855.1	NZ_AZCP01000001.1	30	13953	14177	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_31	GCF_001433855.1	NZ_AZCP01000001.1	31	14170	14289	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_32	GCF_001433855.1	NZ_AZCP01000001.1	32	14273	14698	1	D										YopX protein [PF09643.13]					0
GCF_001433855.1_NZ_AZCP01000001.1_33	GCF_001433855.1	NZ_AZCP01000001.1	33	14679	14870	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_34	GCF_001433855.1	NZ_AZCP01000001.1	34	14902	15078	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_35	GCF_001433855.1	NZ_AZCP01000001.1	35	15075	15692	-1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_36	GCF_001433855.1	NZ_AZCP01000001.1	36	15823	16011	1	D										Cro/C1-type HTH DNA-binding domain [PF13443.9]					0
GCF_001433855.1_NZ_AZCP01000001.1_37	GCF_001433855.1	NZ_AZCP01000001.1	37	16105	16572	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_38	GCF_001433855.1	NZ_AZCP01000001.1	38	17333	17464	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_39	GCF_001433855.1	NZ_AZCP01000001.1	39	17508	18365	1	D										Domain of unknown function (DUF6430) [PF20016.2]					0
GCF_001433855.1_NZ_AZCP01000001.1_40	GCF_001433855.1	NZ_AZCP01000001.1	40	18349	18843	1	D										MTH538 TIR-like domain (DUF1863) [PF08937.14]					0
GCF_001433855.1_NZ_AZCP01000001.1_41	GCF_001433855.1	NZ_AZCP01000001.1	41	18991	19533	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_42	GCF_001433855.1	NZ_AZCP01000001.1	42	19597	19773	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_43	GCF_001433855.1	NZ_AZCP01000001.1	43	19811	20026	-1	D										CsbD-like [PF05532.15]					0
GCF_001433855.1_NZ_AZCP01000001.1_44	GCF_001433855.1	NZ_AZCP01000001.1	44	20224	20454	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_45	GCF_001433855.1	NZ_AZCP01000001.1	45	20467	20778	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_46	GCF_001433855.1	NZ_AZCP01000001.1	46	20807	21052	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_47	GCF_001433855.1	NZ_AZCP01000001.1	47	21064	21645	1	D										Protein of unknown function (DUF2829) [PF11195.11]					0
GCF_001433855.1_NZ_AZCP01000001.1_48	GCF_001433855.1	NZ_AZCP01000001.1	48	21772	22560	1	D										Phage terminase small subunit [PF10668.12]					0
GCF_001433855.1_NZ_AZCP01000001.1_49	GCF_001433855.1	NZ_AZCP01000001.1	49	22557	24065	1	D										Terminase RNaseH-like domain [PF17289.5]; Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]					0
GCF_001433855.1_NZ_AZCP01000001.1_50	GCF_001433855.1	NZ_AZCP01000001.1	50	24083	25714	1	D										Phage portal protein, SPP1 Gp6-like [PF05133.17]					0
GCF_001433855.1_NZ_AZCP01000001.1_51	GCF_001433855.1	NZ_AZCP01000001.1	51	25714	26643	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_52	GCF_001433855.1	NZ_AZCP01000001.1	52	26656	27258	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_53	GCF_001433855.1	NZ_AZCP01000001.1	53	27270	27650	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_54	GCF_001433855.1	NZ_AZCP01000001.1	54	27663	28820	1	D										Phage major capsid protein E [PF03864.18]					0
GCF_001433855.1_NZ_AZCP01000001.1_55	GCF_001433855.1	NZ_AZCP01000001.1	55	28903	29406	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_56	GCF_001433855.1	NZ_AZCP01000001.1	56	29419	29598	1	D										LysM domain [PF01476.23]					0
GCF_001433855.1_NZ_AZCP01000001.1_57	GCF_001433855.1	NZ_AZCP01000001.1	57	29610	29948	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_58	GCF_001433855.1	NZ_AZCP01000001.1	58	29981	30559	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_59	GCF_001433855.1	NZ_AZCP01000001.1	59	30552	30941	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_60	GCF_001433855.1	NZ_AZCP01000001.1	60	30928	31416	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_61	GCF_001433855.1	NZ_AZCP01000001.1	61	31400	32545	1	D										Protein of unknown function (DUF3383) [PF11863.11]					0
GCF_001433855.1_NZ_AZCP01000001.1_62	GCF_001433855.1	NZ_AZCP01000001.1	62	32561	32977	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_63	GCF_001433855.1	NZ_AZCP01000001.1	63	33021	33419	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_64	GCF_001433855.1	NZ_AZCP01000001.1	64	33385	33627	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_65	GCF_001433855.1	NZ_AZCP01000001.1	65	33620	39469	1	D			MER0480154	M23B	MER0480154 - subfamily M23B unassigned peptidases (Pediococcus pentosaceus) [M23.UPB]#M23B#{peptidase unit: 1235-1341}~source CCG89826~	False	0.639	136.0	4.9899999999999994e-30	Phage tail lysozyme [PF18013.4]; Peptidase family M23 [PF01551.25]					0
GCF_001433855.1_NZ_AZCP01000001.1_66	GCF_001433855.1	NZ_AZCP01000001.1	66	39530	40507	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_67	GCF_001433855.1	NZ_AZCP01000001.1	67	40523	40987	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_68	GCF_001433855.1	NZ_AZCP01000001.1	68	40987	42240	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_69	GCF_001433855.1	NZ_AZCP01000001.1	69	42249	42662	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_70	GCF_001433855.1	NZ_AZCP01000001.1	70	42652	43038	1	D										Protein of unknown function (DUF2634) [PF10934.11]					0
GCF_001433855.1_NZ_AZCP01000001.1_71	GCF_001433855.1	NZ_AZCP01000001.1	71	43022	44170	1	D										Baseplate J-like protein [PF04865.17]					0
GCF_001433855.1_NZ_AZCP01000001.1_72	GCF_001433855.1	NZ_AZCP01000001.1	72	44163	44876	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_73	GCF_001433855.1	NZ_AZCP01000001.1	73	44893	46425	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_74	GCF_001433855.1	NZ_AZCP01000001.1	74	46436	46930	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_75	GCF_001433855.1	NZ_AZCP01000001.1	75	46967	47560	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_76	GCF_001433855.1	NZ_AZCP01000001.1	76	47671	48150	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_77	GCF_001433855.1	NZ_AZCP01000001.1	77	48260	48742	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_78	GCF_001433855.1	NZ_AZCP01000001.1	78	48755	49225	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_79	GCF_001433855.1	NZ_AZCP01000001.1	79	49238	49369	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_80	GCF_001433855.1	NZ_AZCP01000001.1	80	49384	49554	1	E															0
GCF_001433855.1_NZ_AZCP01000001.1_81	GCF_001433855.1	NZ_AZCP01000001.1	81	49611	50015	1	D										Bacteriophage holin family [PF05105.15]					0
GCF_001433855.1_NZ_AZCP01000001.1_82	GCF_001433855.1	NZ_AZCP01000001.1	82	50012	50527	1	D										Bacteriophage holin of superfamily 6 (Holin_LLH) [PF09682.13]					0
GCF_001433855.1_NZ_AZCP01000001.1_83	GCF_001433855.1	NZ_AZCP01000001.1	83	50527	51579	1	C	K07273	lysozyme								Glycosyl hydrolases family 25 [PF01183.23]; Domain of unknown function (DUF5776) [PF19087.3]	GH25	GH25 lysozyme (EC 3.2.1.17)	3.2.1.17	GH25.hmm	0
GCF_001433855.1_NZ_AZCP01000001.1_84	GCF_001433855.1	NZ_AZCP01000001.1	84	51816	52073	1	E															0
