locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NC_015676.1_2_202_+												Hypothetical
NC_015676.1_260_1495_+		K10725	COG1474		phrog_7998	VOG00701	KEGG:K10725	411	3e-195	646.3		cdc6A; archaeal cell division control protein 6
NC_015676.1_1515_2069_-		K13280	COG0681			VOG15998	KEGG:K13280	184	1.4e-33	113.5	3.4.21.89	SEC11, sipW; signal peptidase I
NC_015676.1_2220_3761_+	K02323	K02323	COG1311		phrog_7339	VOG02246	FOAM:K02323	513	1.3e-197	654.3	2.7.7.7	polB; DNA polymerase II small subunit
NC_015676.1_3796_4743_+		K15449	COG0731				KEGG:K15449	315	1.4e-107	357.6	4.1.3.44	TYW1; tRNA wybutosine-synthesizing protein 1
NC_015676.1_4946_6205_+		K03265	COG1503			VOG09890	COG:COG1503	419	2.9e-159	527.0		eRF1; Translation factors
NC_015676.1_6229_7932_+		K01887	COG0018		phrog_15344	VOG09864	COG:COG0018	567	5.1e-175	580.3		ArgS; Aminoacyl-tRNA synthetases
NC_015676.1_7972_8478_-		K13993	COG0071				COG:COG0071	168	6.1e-13	45.7		IbpA; 
NC_015676.1_8694_10019_-	K11529	K11529	COG2379				COG:COG2379	441	2.2e-193	641.4		GckA; Non-phosphorylated Entner-Doudoroff pathway
NC_015676.1_10035_11231_-		K21349		GT81			KEGG:K21349	398	3.4e-112	372.2	2.4.1.268	ggs; glucosylglycerate synthase
NC_015676.1_11381_12439_-		K02234	COG0523				COG:COG0523	352	7e-66	220.0		YejR; 
NC_015676.1_12496_13506_-	K14080	K14080	COG0407				FOAM:K14080	336	5.8e-133	439.6	2.1.1.246	mtaA; [methyl-Co(III) methanol-specific corrinoid protein]:coenzyme M methyltransferase
NC_015676.1_13631_14668_+	K00549	K00549	COG0620				COG:COG0620	345	6e-32	107.4		MetE; Methionine biosynthesis
NC_015676.1_14723_15721_-		K06384	COG1300				KEGG:K06384	332	8.7e-27	89.6		spoIIM; stage II sporulation protein M
NC_015676.1_15890_16633_+		K08482	COG0467		phrog_19	VOG04360	COG:COG0467	247	2.6e-72	241.2		RAD55; 
NC_015676.1_16976_17116_-												Hypothetical
NC_015676.1_17148_18182_-		K03833	COG3276			VOG01129	COG:COG3276	344	7.5e-99	328.9		SelB; Translation factors
NC_015676.1_18285_18788_-		K07468	COG1423				KEGG:K07468	167	2.5e-62	207.6	6.5.1.1	K07468; putative ATP-dependent DNA ligase
NC_015676.1_18833_19453_-		K07468	COG1423				KEGG:K07468	206	9.5e-75	248.3	6.5.1.1	K07468; putative ATP-dependent DNA ligase
NC_015676.1_19485_20261_-		K04767, K04767	COG3448, COG4109				COG:COG3448	258	9e-53	128.1		; 
