locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_CP073710.1_1_1329_+												Hypothetical
NZ_CP073710.1_1455_3116_-	K01687	K01687	COG0129				FOAM:K01687	553	5e-260	862.4	4.2.1.9	ilvD; dihydroxy-acid dehydratase
NZ_CP073710.1_3295_3534_+												Hypothetical
NZ_CP073710.1_3648_5498_-	K07716	K07716	COG2198, COG5002, COG5809		phrog_20458	VOG00352	FOAM:K07716	616	7.2e-121	401.7	2.7.13.3	pleC; two-component system, cell cycle sensor histidine kinase PleC
NZ_CP073710.1_5600_7414_+		K04034	COG1031				COG:COG1031	604	5.8e-232	768.3		TM1601; 
NZ_CP073710.1_7444_8478_-		K07027	COG0392				COG:COG0392	344	3.3e-62	207.5		AglD2; 
NZ_CP073710.1_8498_9658_-		K16881	COG1208		phrog_3980, phrog_5353	VOG00785	KEGG:K16881	386	8.4e-136	451.1	2.7.7.13 5.4.2.8	K16881; mannose-1-phosphate guanylyltransferase / phosphomannomutase
NZ_CP073710.1_9719_10099_-			COG4085				COG:COG4085	126	5.3e-19	64.8		YhcR; 
NZ_CP073710.1_10123_10848_-	K03775	K03775	COG1047				COG:COG1047	241	2.4e-48	161.6		SlpA; 
NZ_CP073710.1_11405_12079_+			COG4827				COG:COG4827	224	3.4e-81	269.2		; 
NZ_CP073710.1_12082_12705_+		K03561	COG0811				COG:COG0811	207	1.2e-30	104.4		TolQ; 
NZ_CP073710.1_12702_13061_+			COG4744				COG:COG4744	119	2.5e-42	140.5		; 
NZ_CP073710.1_13119_17519_+		K02230	COG1429				KEGG:K02230	1466	0	1209.8	6.6.1.2	cobN; cobaltochelatase CobN
NZ_CP073710.1_17698_18720_+	K00441	K00441	COG1035				COG:COG1035	340	5.9e-95	316.2		FrhB; 
NZ_CP073710.1_18961_19089_-												Hypothetical
NZ_CP073710.1_19580_19951_+			COG4738				COG:COG4738	123	2.4e-47	156.9		; 
