	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_020075545.1_NZ_JAIQZK010000001.1_1	GCF_020075545.1	NZ_JAIQZK010000001.1	1	124	1140	1	D										Tetratrico peptide repeat [PF12688.10]					0
GCF_020075545.1_NZ_JAIQZK010000001.1_2	GCF_020075545.1	NZ_JAIQZK010000001.1	2	1183	2076	1	D			MER0075550	S33	MER0075550 - family S33 unassigned peptidases (Nocardioides sp. JS614) [S33.UPW]#S33#{peptidase unit: 4-303}~source ABL81493~	True	0.8	482.0	6.201000000000002e-153	Serine aminopeptidase, S33 [PF12146.11]; alpha/beta hydrolase fold [PF00561.23]; Alpha/beta hydrolase family [PF12697.10]; Alpha/beta hydrolase of unknown function (DUF1057) [PF06342.15]; Esterase FrsA-like [PF06500.14]					0
GCF_020075545.1_NZ_JAIQZK010000001.1_3	GCF_020075545.1	NZ_JAIQZK010000001.1	3	2236	2754	1	D										Protein of unknown function (DUF3145) [PF11343.11]					0
GCF_020075545.1_NZ_JAIQZK010000001.1_4	GCF_020075545.1	NZ_JAIQZK010000001.1	4	2857	3282	-1	E															0
GCF_020075545.1_NZ_JAIQZK010000001.1_5	GCF_020075545.1	NZ_JAIQZK010000001.1	5	3397	4854	-1	C	K18472	acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit [EC:6.4.1.2 6.4.1.3 2.1.3.15]								Carboxyl transferase domain [PF01039.25]					0
GCF_020075545.1_NZ_JAIQZK010000001.1_6	GCF_020075545.1	NZ_JAIQZK010000001.1	6	4874	6133	-1	C	K09458	3-oxoacyl-[acyl-carrier-protein] synthase II [EC:2.3.1.179]								Beta-ketoacyl synthase, N-terminal domain [PF00109.29]; Beta-ketoacyl synthase, C-terminal domain [PF02801.25]; Thiolase, N-terminal domain [PF00108.26]					0
GCF_020075545.1_NZ_JAIQZK010000001.1_7	GCF_020075545.1	NZ_JAIQZK010000001.1	7	6220	6465	-1	C	K02078	acyl carrier protein								Phosphopantetheine attachment site [PF00550.28]; Acyl-carrier [PF14573.9]					0
GCF_020075545.1_NZ_JAIQZK010000001.1_8	GCF_020075545.1	NZ_JAIQZK010000001.1	8	6533	7519	-1	C	K00648	3-oxoacyl-[acyl-carrier-protein] synthase III [EC:2.3.1.180]								3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III C terminal [PF08541.13]; 3-Oxoacyl-[acyl-carrier-protein (ACP)] synthase III [PF08545.13]; Thiolase, N-terminal domain [PF00108.26]; Chalcone and stilbene synthases, N-terminal domain [PF00195.22]; Chalcone and stilbene synthases, C-terminal domain [PF02797.18]; Beta-ketoacyl synthase, N-terminal domain [PF00109.29]					0
GCF_020075545.1_NZ_JAIQZK010000001.1_9	GCF_020075545.1	NZ_JAIQZK010000001.1	9	7519	8709	-1	D										Acyl transferase domain [PF00698.24]					0
GCF_020075545.1_NZ_JAIQZK010000001.1_10	GCF_020075545.1	NZ_JAIQZK010000001.1	10	8906	10132	-1	D										PucR C-terminal helix-turn-helix domain [PF13556.9]					0
