locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
WANX01000001.1_1		K03517	COG0379				COG:COG0379	270	8e-83	274.9		NadA:NAD biosynthesis
WANX01000001.1_2	K00145	K00145	COG0002				COG:COG0002	345	7.3e-152	502.5		ArgC:Arginine biosynthesis
WANX01000001.1_3		K07182	COG3448				COG:COG3448	149	1e-51	173.2		:
WANX01000001.1_4												Hypothetical
WANX01000001.1_5												Hypothetical
WANX01000001.1_6		K04039	COG5561, COG5746				COG:COG5561	184	8.4e-39	129.0		CGGC:
WANX01000001.1_7												Hypothetical
WANX01000001.1_8		K16793	COG0066				COG:COG0066	171	1.1e-78	262.1		LeuD:Isoleucine, leucine, valine biosynthesis
WANX01000001.1_9		K11717	COG0520		phrog_12787	VOG21354	KEGG:K11717	412	6.6e-158	524.5	2.8.1.7 4.4.1.16	sufS; cysteine desulfurase / selenocysteine lyase
WANX01000001.1_10												Hypothetical
WANX01000001.1_11												Hypothetical
WANX01000001.1_12		K07725	COG4190		phrog_11214		COG:COG4190	142	3.4e-20	69.8		:
WANX01000001.1_13												Hypothetical
WANX01000001.1_14		K07321	COG3640		phrog_164	VOG01428	COG:COG3640	257	1.2e-97	324.3		CooC:
WANX01000001.1_15												Hypothetical
WANX01000001.1_16												Hypothetical
WANX01000001.1_17												Hypothetical
WANX01000001.1_18												Hypothetical
WANX01000001.1_19												Hypothetical
WANX01000001.1_20	K01001	K01001	COG0472				COG:COG0472	332	2.8e-60	200.7		Rfe:Mureine biosynthesis
WANX01000001.1_21		K18855	COG1712	GH109			KEGG:K18855	331	7.6e-105	348.1	1.1.1.374	E1.1.1.374; UDP-N-acetylglucosamine 3-dehydrogenase
WANX01000001.1_22	K13018	K13018	COG1207		phrog_5353	VOG20801	FOAM:K13018	195	1.2e-53	164.4	2.3.1.201	wbpD, wlbB; UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase
WANX01000001.1_23		K13010	COG0399		phrog_3139	VOG01698	COG:COG0399	367	4.7e-169	559.7		WecE:
WANX01000001.1_24	K13015	K13015	COG0677		phrog_9148	VOG09082	COG:COG0677	451	1.5e-182	604.3		WecC:
WANX01000001.1_25	K08679	K08679	COG1087		phrog_540	VOG00055	FOAM:K08679	322	7.5e-126	417.7	5.1.3.6	GAE, cap1J; UDP-glucuronate 4-epimerase
WANX01000001.1_26		K00754	COG0297	GT4, GT5	phrog_2170		KEGG:K00754	375	1.1e-66	222.6	2.4.1.-	bshA; L-malate glycosyltransferase
WANX01000002.1_1		K13250	COG1361				COG:COG1361	569	1e-13	46.7		MJ0795:
WANX01000002.1_2						VOG05095	VOG:VOG05095	96	2.2e-07	27.6		sp|P20206|C102A_SSV1 Uncharacterized protein C-102a
WANX01000002.1_3		K07331	COG2874		phrog_19		COG:COG2874	234	2.9e-84	279.4		FlaH:
WANX01000002.1_4		K07332	COG0630		phrog_19065		COG:COG0630	559	2.7e-188	624.5		VirB11:
WANX01000002.1_5		K07332	COG0630		phrog_19065		COG:COG0630	542	2.5e-178	591.7		VirB11:
WANX01000002.1_6		K07333	COG1955				COG:COG1955	577	8.3e-118	391.0		ArlJ:
WANX01000002.1_7												Hypothetical
WANX01000002.1_8		K07466	COG1599				COG:COG1599	431	1.6e-82	268.5		RFA1:
WANX01000002.1_9		K04483	COG0468		phrog_97	VOG04360	KEGG:K04483	310	3.8e-172	570.0		radA; DNA repair protein RadA
