locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
DWYO01000080.1_2_592_-		K07027	COG0392				COG:COG0392	197	3.1e-22	75.2		AglD2; 
DWYO01000080.1_724_1554_+		K02528	COG0030				COG:COG0030	276	1e-97	324.3		RsmA; 16S rRNA modification
DWYO01000080.1_1578_3269_+		K19353	COG2194		phrog_11670		COG:COG2194	563	3.3e-117	389.4		OpgE; 
DWYO01000080.1_3272_4618_+		K06213	COG2239				COG:COG2239	448	3e-148	491.7		MgtE; 
DWYO01000080.1_4644_5708_+	K01735	K01735	COG0337			VOG19363	COG:COG0337	354	8.8e-117	387.4		AroB; Aromatic amino acid biosynthesis
DWYO01000080.1_5924_6835_+		K24087	COG5464		phrog_3300	VOG03876	PHROG:phrog_3300	303	1.9e-23	75.7		transposase
DWYO01000081.1_153_2270_+	K00700	K00700	COG0296	GH13, CBM48			FOAM:K00700	705	2.7e-202	671.3	2.4.1.18	GBE1, glgB; 1,4-alpha-glucan branching enzyme
DWYO01000081.1_2286_3260_+	K01809	K01809	COG1482				COG:COG1482	324	4.6e-126	418.9		ManA; 
DWYO01000081.1_3302_3484_+												Hypothetical
DWYO01000081.1_3611_4285_+	K01625	K01625	COG0800				COG:COG0800	224	2.1e-81	270.7		Eda; Entner-Doudoroff pathway
DWYO01000081.1_4287_5708_+	K08191	K08191	COG2271		phrog_2034		FOAM:K08191	473	2.4e-173	574.2		exuT; MFS transporter, ACS family, hexuronate transporter
DWYO01000081.1_5714_6526_+		K00076	COG4221		phrog_3142	VOG09790	KEGG:K00076	270	3.6e-65	217.0	1.1.1.159	hdhA; 7-alpha-hydroxysteroid dehydrogenase
DWYO01000081.1_6510_7397_+	K01686	K01686	COG1312				COG:COG1312	297	1.1e-122	406.4		UxuA; 
DWYO01000082.1_75_2264_+	K01915	K01915	COG3968		phrog_21628		COG:COG3968	729	0	1092.3		GlnA3; 
DWYO01000082.1_2539_2787_+												Hypothetical
DWYO01000082.1_2838_3401_+		K00661	COG0110		phrog_16087	VOG20801	KEGG:K00661	187	2.3e-58	194.8	2.3.1.79	maa; maltose O-acetyltransferase
DWYO01000082.1_3453_3956_+												Hypothetical
DWYO01000082.1_3966_4631_+		K06997	COG0325				COG:COG0325	221	1.6e-92	306.7		YggS; 
DWYO01000082.1_4666_5826_+		K16568	COG1835		phrog_3333	VOG00121	COG:COG1835	386	1.7e-65	218.4		OafA; 
DWYO01000082.1_5862_8414_+		K15719, K17253	COG3525	GH84, CBM32			CAZy:GH84	850	8e-107	350.8	3.2.1.52	N-acetyl beta-glucosaminidase
DWYO01000082.1_8638_9117_+		K01095	COG1267				COG:COG1267	159	3.5e-48	162.0		PgpA; Phospholipid biosynthesis
DWYO01000082.1_9126_9662_+			COG2246				COG:COG2246	178	3.7e-17	59.0		GtrA; 
DWYO01000082.1_9643_10323_+		K17884	COG0558			VOG17505	KEGG:K17884	226	1.7e-48	162.5	2.7.8.39	E2.7.8.39; archaetidylinositol phosphate synthase
DWYO01000082.1_10326_11270_+		K22723					KEGG:K22723	314	2.4e-64	214.6	2.7.1.227	AUR1; inositol phosphorylceramide synthase catalytic subunit
DWYO01000082.1_11328_11792_-	K01489	K01489	COG0295				COG:COG0295	154	2.7e-49	165.5		Cdd; Pyrimidine salvage
DWYO01000082.1_11871_12770_+		K02395, K03796	COG1705	GH73, CBM50	phrog_3513	VOG12059, VOG01034	COG:COG1705	299	1.3e-81	253.7		FlgJ; 
DWYO01000082.1_12815_13981_+	K01933	K01933	COG0150		phrog_1207	VOG09964	COG:COG0150	388	4.2e-98	326.2		PurM; Purine biosynthesis
DWYO01000082.1_13991_15100_+		K02835	COG0216		phrog_19918	VOG01215	COG:COG0216	369	3.9e-156	516.5		PrfA; Translation factors
DWYO01000082.1_15117_15947_+	K01591	K01591	COG0284				COG:COG0284	276	7.4e-72	239.3		PyrF; Pyrimidine biosynthesis
DWYO01000082.1_15944_17014_+	K02536	K02536	COG1044		phrog_5353	VOG03104, VOG04431	COG:COG1044	356	1.5e-146	485.6		LpxD; Lipid A biosynthesis
DWYO01000082.1_17021_18406_+		K16363	COG0774	CE11, CE11	phrog_28049		KEGG:K16363	461	3.2e-214	708.7	3.5.1.108 4.2.1.59	lpxC-fabZ; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase
DWYO01000082.1_18422_19210_+	K00677	K00677	COG1043		phrog_5353	VOG03104, VOG04431	COG:COG1043	262	3.1e-116	384.6		LpxA; Lipid A biosynthesis
DWYO01000082.1_19242_19517_+												Hypothetical
DWYO01000083.1_23_1141_+		K00118					KEGG:K00118	372	1e-53	179.4	1.1.99.28	gfo; glucose-fructose oxidoreductase
DWYO01000083.1_1218_1913_+		K07658	COG3706		phrog_731	VOG00352	KEGG:K07658	231	3.5e-79	263.2		phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
DWYO01000083.1_1923_3671_+	K07636	K07636	COG5002		phrog_857	VOG00352	COG:COG5002	582	4.6e-97	323.0		WalK; 
DWYO01000083.1_3677_5251_-		K07137	COG2509				COG:COG2509	524	4.5e-202	670.2		; 
DWYO01000083.1_5293_5439_+												Hypothetical
DWYO01000083.1_6351_6545_+												Hypothetical
DWYO01000083.1_6627_7706_-	K03575	K03575	COG1194				COG:COG1194	359	9.2e-134	443.7		MutY; 
DWYO01000084.1_1_450_-		K21063	COG1011				KEGG:K21063	150	2.5e-46	154.6	3.1.3.104	K21063; 5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase
DWYO01000084.1_467_625_-												Hypothetical
DWYO01000084.1_561_2999_+		K07289	COG2911				COG:COG2911	814	8.4e-39	125.6		TamB; 
DWYO01000085.1_3_134_+												Hypothetical
DWYO01000085.1_364_4884_-		K18138, K18299, K03296	COG0841		phrog_7301		KEGG:K18138	1506	0	1364.4		acrB, mexB, adeJ, smeE, mtrD, cmeB; multidrug efflux pump
DWYO01000085.1_4889_6061_-		K19586	COG0845		phrog_13642		KEGG:K19586	387	2e-110	366.7		oqxA; membrane fusion protein, multidrug efflux system
DWYO01000085.1_6448_7266_-	K03783	K03783	COG0005				FOAM:K03783	272	8.8e-119	393.7	2.4.2.1	punA, PNP; purine-nucleoside phosphorylase
DWYO01000085.1_7308_8573_-		K12960	COG0402				KEGG:K12960	421	8.5e-151	500.5	3.5.4.31 3.5.4.28	mtaD; 5-methylthioadenosine/S-adenosylhomocysteine deaminase
DWYO01000085.1_8644_10026_-	K05591	K05591	COG0513		phrog_16	VOG00107	FOAM:K05591	460	2.3e-130	432.4	3.6.4.13	dbpA; ATP-dependent RNA helicase DbpA
DWYO01000085.1_10048_12618_-		K01256	COG0308		phrog_36689	VOG22891	KEGG:K01256	856	4.4e-127	422.8	3.4.11.2	pepN; aminopeptidase N
DWYO01000085.1_12719_13174_-												Hypothetical
DWYO01000085.1_13177_16011_-		K07263, K07263	COG0612, COG1025			VOG03172, VOG03172	COG:COG0612	944	3.9e-128	302.4		PqqL; 
DWYO01000085.1_16132_16848_-		K04477	COG1387				COG:COG1387	238	2.9e-64	214.5		HIS2; Histidine biosynthesis
DWYO01000085.1_16867_17550_-		K19302	COG0671				COG:COG0671	222	3.6e-41	138.1		PgpB; Phospholipid biosynthesis
DWYO01000085.1_17550_18311_-	K09667	K09667, K07184	COG4235, COG3103	GT41	phrog_7590		COG:COG4235	253	1e-11	41.4		NrfG; 
DWYO01000085.1_18318_20129_-												Hypothetical
DWYO01000085.1_20152_20910_-	K09667	K09667	COG3914	GT41			FOAM:K09667	252	1.5e-16	56.9	2.4.1.255	OGT; protein O-GlcNAc transferase
DWYO01000085.1_20915_21949_-		K07114	COG1240			VOG04111	COG:COG1240	344	1.2e-83	278.2		ChlD; 
DWYO01000085.1_21962_22948_-		K07114	COG1240			VOG04111	COG:COG1240	328	1.1e-94	314.6		ChlD; 
DWYO01000085.1_22961_23950_-												Hypothetical
DWYO01000085.1_23955_24827_-			COG1721				COG:COG1721	290	3.7e-82	273.6		YeaD2; 
DWYO01000085.1_24895_25890_-		K03924	COG0714		phrog_16448	VOG02489	KEGG:K03924	331	1.2e-135	450.1	3.6.3.-	moxR; MoxR-like ATPase
DWYO01000085.1_26089_27156_-		K03530	COG0776, COG1652		phrog_379, phrog_7145	VOG02563, VOG00322	COG:COG0776	342	3e-15	53.6		HimA; 
DWYO01000085.1_27149_27478_-		K03530	COG0776		phrog_379	VOG02563	COG:COG0776	109	1.3e-23	81.3		HimA; 
DWYO01000085.1_27514_28809_-		K14441	COG0621				KEGG:K14441	431	1.3e-174	579.2	2.8.4.4	rimO; ribosomal protein S12 methylthiotransferase
DWYO01000085.1_28961_30337_-		K04485	COG1066		phrog_26214	VOG04360	COG:COG1066	458	1e-206	684.7		Sms; 
DWYO01000085.1_30341_31879_-	K13566	K13566, K03789	COG0388		phrog_11841	VOG08915	COG:COG0388	512	7.7e-70	232.7		Nit2; 
DWYO01000085.1_31977_33368_-			COG3610				COG:COG3610	464	5.4e-123	407.8		YjjB; 
DWYO01000086.1_3_197_-												Hypothetical
DWYO01000086.1_369_2165_-	K09667	K09667	COG3903				COG:COG3903	598	2.5e-12	42.7		; 
DWYO01000086.1_2586_3341_-												Hypothetical
DWYO01000086.1_3355_5268_-												Hypothetical
DWYO01000086.1_5281_5820_-		K03789	COG0456		phrog_1249	VOG00089	COG:COG0456	179	9.9e-15	51.5		RimI; 
DWYO01000086.1_5924_8656_+		K02621	COG0188		phrog_551	VOG01293	KEGG:K02621	910	1.9e-226	751.5	5.6.2.2	parC; topoisomerase IV subunit A
DWYO01000086.1_8656_9513_+												Hypothetical
DWYO01000086.1_9569_10579_+		K03797	COG0793, COG4946				COG:COG0793	336	1.6e-48	143.4		CtpA; 
DWYO01000086.1_10721_12925_-	K00962	K00962	COG1185				COG:COG1185	734	0	1055.4		Pnp; 
DWYO01000086.1_13084_14595_-		K08307	COG4623, COG4623	GH23, CBM50, CBM50	phrog_2013, phrog_2742	VOG00923, VOG00322	KEGG:K08307	503	1.7e-136	453.8	4.2.2.-	mltD, dniR; membrane-bound lytic murein transglycosylase D
DWYO01000086.1_14603_15307_-												Hypothetical
DWYO01000086.1_15304_16188_-		K03497	COG1475		phrog_4715	VOG02385	COG:COG1475	294	1e-93	312.0		Spo0J; 
DWYO01000086.1_16190_16960_-		K03496	COG1192		phrog_164	VOG01428	COG:COG1192	256	6.6e-114	378.2		ParA; 
DWYO01000086.1_17298_21416_-		K17256	COG4886			VOG00014	COG:COG4886	1372	3.6e-17	58.0		LRR; 
DWYO01000086.1_21491_21784_-												Hypothetical
DWYO01000086.1_22213_26505_-												Hypothetical
DWYO01000087.1_1_171_-												Hypothetical
DWYO01000087.1_186_1145_-	K05363	K05363	COG2348				COG:COG2348	319	3.1e-36	122.1		FmhB; 
DWYO01000087.1_1258_2301_-		K03553	COG0468		phrog_97	VOG04360	KEGG:K03553	347	7.9e-197	653.0		recA; recombination protein RecA
DWYO01000087.1_2302_2742_-	K03564	K03564	COG0526		phrog_20402		FOAM:K03564	147	1.5e-58	195.4	1.11.1.24	BCP, PRXQ, DOT5; thioredoxin-dependent peroxiredoxin
DWYO01000088.1_117_3416_-		K16089	COG4771				COG:COG4771	1099	1.5e-70	235.7		FepA; 
DWYO01000088.1_3618_4202_-		K24073	COG1191		phrog_1740	VOG00158	KEGG:K24073	181	7.7e-23	78.0		cnrH; RNA polymerase sigma factor CnrH
DWYO01000088.1_4595_4729_-												Hypothetical
DWYO01000089.1_1_432_+												Hypothetical
DWYO01000089.1_511_864_+												Hypothetical
DWYO01000089.1_932_1657_+												Hypothetical
DWYO01000089.1_1737_3167_+			COG5616				COG:COG5616	476	6.7e-08	28.9		TolBN; 
DWYO01000089.1_3226_3780_+												Hypothetical
DWYO01000089.1_3820_4347_+												Hypothetical
DWYO01000089.1_4442_4861_+												Hypothetical
DWYO01000089.1_4868_5443_+												Hypothetical
DWYO01000089.1_5501_5710_+												Hypothetical
DWYO01000089.1_5775_5918_-												Hypothetical
DWYO01000089.1_5890_6363_+												Hypothetical
DWYO01000089.1_6384_6695_+												Hypothetical
DWYO01000089.1_6708_7112_+												Hypothetical
DWYO01000089.1_7476_7670_+												Hypothetical
DWYO01000089.1_7838_8260_+												Hypothetical
DWYO01000089.1_8325_8792_+												Hypothetical
DWYO01000089.1_8864_9352_+												Hypothetical
DWYO01000089.1_9333_10913_+		K21440			phrog_9049, phrog_9049	VOG00004, VOG00174	KEGG:K21440	526	4.1e-58	191.7		ANKRD50; ankyrin repeat domain-containing protein 50
DWYO01000089.1_10918_11892_+		K21440			phrog_9049, phrog_9049	VOG00004, VOG00607	KEGG:K21440	324	1.5e-77	255.5		ANKRD50; ankyrin repeat domain-containing protein 50
DWYO01000089.1_11922_12920_+												Hypothetical
DWYO01000010.1_114_1160_+	K13278	K13278	COG0252				FOAM:K13278	348	5.4e-130	423.7	3.1.1.5 3.1.1.47 3.5.1.1	ASPG; 60kDa lysophospholipase
DWYO01000010.1_1310_1858_+		K03088	COG1191		phrog_1740	VOG00158	KEGG:K03088	182	1.3e-21	74.4		rpoE; RNA polymerase sigma-70 factor, ECF subfamily
DWYO01000010.1_1922_3052_-		K07098	COG1408		phrog_1649	VOG01525	COG:COG1408	376	5.6e-78	259.7		YaeI; 
DWYO01000010.1_3094_3336_-		K07098	COG1408				COG:COG1408	81	4.1e-28	95.2		YaeI; 
DWYO01000090.1_399_1415_-	K00175	K00175	COG1013		phrog_11199		FOAM:K00175	338	1.6e-120	400.9	1.2.7.3 1.2.7.11	korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta
DWYO01000090.1_1419_3275_-	K00174	K00174	COG0674				FOAM:K00174	618	2.3e-206	683.9	1.2.7.3 1.2.7.11	korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha
DWYO01000090.1_3298_4512_-	K00259	K00259	COG0686		phrog_25893		COG:COG0686	404	3e-112	371.9		Ald; Urea cycle
DWYO01000090.1_4596_5123_-	K00891	K00891	COG0703				COG:COG0703	175	5.7e-61	204.0		AroK; Aromatic amino acid biosynthesis
DWYO01000091.1_3_842_+			COG0456				COG:COG0456	279	1.9e-07	25.4		RimI; 
DWYO01000091.1_849_2081_+		K09458	COG0304				COG:COG0304	410	2.3e-148	493.0		FabB; Fatty acid biosynthesis
DWYO01000091.1_2102_2347_+		K02078			phrog_5934	VOG01492	KEGG:K02078	81	1.9e-16	58.0		acpP; acyl carrier protein
DWYO01000091.1_2344_2757_+	K02372	K02372	COG4706				COG:COG4706	137	2.2e-37	126.5		; 
DWYO01000091.1_2785_3159_+			COG0764				COG:COG0764	124	3.3e-07	26.5		FabA; Fatty acid biosynthesis
DWYO01000091.1_3156_4634_+		K09516	COG1233			VOG01756	KEGG:K09516	492	8.5e-107	355.3	1.3.99.23	RETSAT; all-trans-retinol 13,14-reductase
DWYO01000091.1_4682_5410_+		K00059	COG4221		phrog_3142	VOG09790	KEGG:K00059	242	2.2e-87	290.5	1.1.1.100	fabG, OAR1; 3-oxoacyl-[acyl-carrier protein] reductase
DWYO01000091.1_5412_5858_+		K07107	COG0824				COG:COG0824	148	8.7e-30	100.9		FadM; Menaquinone biosynthesis
DWYO01000091.1_5868_6326_+		K21573	COG3097				KEGG:K21573	154	2.4e-23	79.3		susC; TonB-dependent starch-binding outer membrane protein SusC
DWYO01000092.1_2_772_+		K18954	COG4753		phrog_11275	VOG01917	KEGG:K18954	256	2.4e-62	208.4		pobR; AraC family transcriptional regulator, transcriptional activator of pobA
DWYO01000092.1_823_1617_-		K02499	COG3956				COG:COG3956	264	1.3e-120	400.2		YabN; 
DWYO01000092.1_1623_3677_-		K04084	COG4233		phrog_33510		COG:COG4233	684	7.1e-82	271.1		; 
DWYO01000092.1_3692_4612_-		K06180	COG0564		phrog_9266		COG:COG0564	306	1.8e-90	300.9		RluA; 23S rRNA modification
DWYO01000092.1_4807_5589_+	K10804	K10804	COG2755				COG:COG2755	260	4.9e-25	84.4		TesA; 
DWYO01000092.1_5586_7049_+												Hypothetical
DWYO01000092.1_7140_7481_+		K03534	COG3254				COG:COG3254	113	5.5e-41	137.3		RhaM; 
DWYO01000092.1_7481_8731_+	K02429	K02429	COG0738		phrog_2034		FOAM:K02429	416	2.7e-139	461.7		fucP; MFS transporter, FHS family, L-fucose permease
DWYO01000092.1_8754_9248_-		K07095	COG0622				COG:COG0622	164	2.7e-43	145.2		YfcE; 
DWYO01000092.1_9309_11378_+	K00937	K00937	COG0855				COG:COG0855	689	1.7e-249	826.9		Ppk; 
DWYO01000092.1_11381_12040_+												Hypothetical
DWYO01000092.1_12205_13236_+												Hypothetical
DWYO01000092.1_13426_14814_-	K11392	K11392	COG3270				COG:COG3270	462	1.9e-153	508.4		Ncl1; 
DWYO01000092.1_14865_15569_+		K07056	COG0313				COG:COG0313	234	2.8e-74	247.0		RsmI; 16S rRNA modification
DWYO01000092.1_15590_16165_+	K13018	K13018	COG1207		phrog_5353	VOG20124	FOAM:K13018	191	5.5e-98	325.6	2.3.1.201	wbpD, wlbB; UDP-2-acetamido-3-amino-2,3-dideoxy-glucuronate N-acetyltransferase
DWYO01000092.1_16210_17997_+		K03596	COG0481		phrog_6880, phrog_6880	VOG01129	KEGG:K03596	595	0	1024.1		lepA; GTP-binding protein LepA
DWYO01000092.1_18140_19366_-	K08174	K08174	COG0738		phrog_2034, phrog_2034		COG:COG0738	408	1.8e-78	261.4		FucP; 
DWYO01000092.1_19507_21444_+		K01950	COG0171		phrog_36784, phrog_11189	VOG08915	COG:COG0171	645	2.7e-181	601.0		NadE; NAD biosynthesis
DWYO01000092.1_21567_22121_+		K23779	COG3837		phrog_8		KEGG:K23779	184	1.9e-18	63.9		sutR; XRE family transcriptional regulator, regulator of sulfur utilization
DWYO01000092.1_22227_23885_+		K01896	COG0365		phrog_36676	VOG21292	COG:COG0365	552	2e-194	645.3		Acs; 
DWYO01000092.1_23958_24914_+	K13043	K13043	COG0078		phrog_37670		FOAM:K13043	318	9.2e-159	524.3	2.1.3.11	argF; N-succinyl-L-ornithine transcarbamylase
