	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_000455205.1_NZ_AUWQ01000001.1_1	GCF_000455205.1	NZ_AUWQ01000001.1	1	1	597	1	D										Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain [PF02800.23]					0
GCF_000455205.1_NZ_AUWQ01000001.1_2	GCF_000455205.1	NZ_AUWQ01000001.1	2	608	2128	-1	C	K00343	NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]								Proton-conducting membrane transporter [PF00361.23]					0
GCF_000455205.1_NZ_AUWQ01000001.1_3	GCF_000455205.1	NZ_AUWQ01000001.1	3	2125	3630	-1	C	K00342	NADH-quinone oxidoreductase subunit M [EC:7.1.1.2]								Proton-conducting membrane transporter [PF00361.23]; NADH-ubiquinone oxidoreductase chain 4, amino terminus [PF01059.20]					0
GCF_000455205.1_NZ_AUWQ01000001.1_4	GCF_000455205.1	NZ_AUWQ01000001.1	4	3627	5507	-1	C	K00341	NADH-quinone oxidoreductase subunit L [EC:7.1.1.2]								Proton-conducting membrane transporter [PF00361.23]; NADH dehydrogenase subunit 5 C-terminus [PF06455.14]; NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus [PF00662.23]; NADH-dehyrogenase subunit F, TMs, (complex I) C-terminus [PF01010.22]					0
GCF_000455205.1_NZ_AUWQ01000001.1_5	GCF_000455205.1	NZ_AUWQ01000001.1	5	5518	5817	-1	C	K00340	NADH-quinone oxidoreductase subunit K [EC:7.1.1.2]								NADH-ubiquinone/plastoquinone oxidoreductase chain 4L [PF00420.27]					0
GCF_000455205.1_NZ_AUWQ01000001.1_6	GCF_000455205.1	NZ_AUWQ01000001.1	6	5814	6617	-1	C	K00339	NADH-quinone oxidoreductase subunit J [EC:7.1.1.2]								NADH-ubiquinone/plastoquinone oxidoreductase chain 6 [PF00499.23]					0
GCF_000455205.1_NZ_AUWQ01000001.1_7	GCF_000455205.1	NZ_AUWQ01000001.1	7	6614	7042	-1	C	K00338	NADH-quinone oxidoreductase subunit I [EC:7.1.1.2]								4Fe-4S dicluster domain [PF14697.9]; 4Fe-4S dicluster domain [PF12838.10]; 4Fe-4S dicluster domain [PF13187.9]; 4Fe-4S double cluster binding domain [PF13484.9]; 4Fe-4S dicluster domain [PF13247.9]; 4Fe-4S dicluster domain [PF13746.9]; 4Fe-4S dicluster domain [PF13183.9]; 4Fe-4S dicluster domain [PF13534.9]; 4Fe-4S binding domain [PF00037.30]; 4Fe-4S binding domain [PF12797.10]					0
GCF_000455205.1_NZ_AUWQ01000001.1_8	GCF_000455205.1	NZ_AUWQ01000001.1	8	7035	8252	-1	C	K00337	NADH-quinone oxidoreductase subunit H [EC:7.1.1.2]								NADH dehydrogenase [PF00146.24]					0
GCF_000455205.1_NZ_AUWQ01000001.1_9	GCF_000455205.1	NZ_AUWQ01000001.1	9	8249	10549	-1	C	K00336	NADH-quinone oxidoreductase subunit G [EC:7.1.1.2]								Molybdopterin oxidoreductase [PF00384.25]; 2Fe-2S iron-sulfur cluster binding domain [PF13510.9]; NADH-ubiquinone oxidoreductase-G iron-sulfur binding region [PF10588.12]; 4Fe-4S dicluster domain [PF12838.10]					0
GCF_000455205.1_NZ_AUWQ01000001.1_10	GCF_000455205.1	NZ_AUWQ01000001.1	10	10546	11862	-1	C	K00335	NADH-quinone oxidoreductase subunit F [EC:7.1.1.2]								Respiratory-chain NADH dehydrogenase 51 Kd subunit [PF01512.20]; NADH-ubiquinone oxidoreductase-F iron-sulfur binding region [PF10589.12]; SLBB domain [PF10531.12]					0
