AF301375.1_orf13	df8a0e7b3429ffa2dbcaf259f14daf77	387	Pfam	PF04127	DNA / pantothenate metabolism flavoprotein	175	356	1.1E-57	T	24-06-2023	IPR007085	DNA/pantothenate metabolism flavoprotein, C-terminal
AF301375.1_orf13	df8a0e7b3429ffa2dbcaf259f14daf77	387	SUPERFAMILY	SSF102645	CoaB-like	167	383	1.2E-61	T	24-06-2023	IPR035929	CoaB-like superfamily
AF301375.1_orf13	df8a0e7b3429ffa2dbcaf259f14daf77	387	SUPERFAMILY	SSF52507	Homo-oligomeric flavin-containing Cys decarboxylases, HFCD	4	165	1.96E-35	T	24-06-2023	IPR036551	Flavin prenyltransferase-like
AF301375.1_orf13	df8a0e7b3429ffa2dbcaf259f14daf77	387	Gene3D	G3DSA:3.40.50.10300	-	167	385	6.8E-68	T	24-06-2023	IPR035929	CoaB-like superfamily
AF301375.1_orf13	df8a0e7b3429ffa2dbcaf259f14daf77	387	Gene3D	G3DSA:3.40.50.1950	-	3	166	2.3E-37	T	24-06-2023	IPR036551	Flavin prenyltransferase-like
AF301375.1_orf13	df8a0e7b3429ffa2dbcaf259f14daf77	387	PANTHER	PTHR14359	HOMO-OLIGOMERIC FLAVIN CONTAINING CYS DECARBOXYLASE FAMILY	5	236	4.5E-21	T	24-06-2023	-	-
AF301375.1_orf13	df8a0e7b3429ffa2dbcaf259f14daf77	387	Hamap	MF_02225	Coenzyme A biosynthesis bifunctional protein CoaBC [coaBC].	6	382	54.882568	T	24-06-2023	IPR005252	Coenzyme A biosynthesis bifunctional protein CoaBC
AF301375.1_orf13	df8a0e7b3429ffa2dbcaf259f14daf77	387	TIGRFAM	TIGR00521	coaBC_dfp: phosphopantothenoylcysteine decarboxylase / phosphopantothenate--cysteine ligase	5	379	1.5E-128	T	24-06-2023	IPR005252	Coenzyme A biosynthesis bifunctional protein CoaBC
AF301375.1_orf13	df8a0e7b3429ffa2dbcaf259f14daf77	387	Pfam	PF02441	Flavoprotein	6	166	3.6E-32	T	24-06-2023	IPR003382	Flavoprotein
AF301375.1_orf295	faaf32c7f08e6b29d499d7787dd46e06	1157	Pfam	PF10145	Phage-related minor tail protein	321	508	9.6E-12	T	24-06-2023	IPR010090	Phage tail tape measure protein
AF301375.1_orf295	faaf32c7f08e6b29d499d7787dd46e06	1157	Coils	Coil	Coil	107	127	-	T	24-06-2023	-	-
AF301375.1_orf295	faaf32c7f08e6b29d499d7787dd46e06	1157	Coils	Coil	Coil	242	262	-	T	24-06-2023	-	-
AF301375.1_orf295	faaf32c7f08e6b29d499d7787dd46e06	1157	TIGRFAM	TIGR01760	tape_meas_TP901: phage tail tape measure protein, TP901 family, core region	337	549	2.9E-12	T	24-06-2023	IPR010090	Phage tail tape measure protein
AF301375.1_orf155	9bb302d8af9ae642ff3055e7a7de1ea0	468	Pfam	PF17289	Terminase RNaseH-like domain	295	444	1.7E-20	T	24-06-2023	IPR035421	Terminase, large subunit gp17-like, C-terminal
