	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_022267555.1_NZ_CP073586.1_1	GCF_022267555.1	NZ_CP073586.1	1	3	1214	1	D										Nucleoside H+ symporter [PF03825.19]; MFS_1 like family [PF12832.10]; LacY proton/sugar symporter [PF01306.22]					0
GCF_022267555.1_NZ_CP073586.1_2	GCF_022267555.1	NZ_CP073586.1	2	1317	2483	1	D										Oxidoreductase family, NAD-binding Rossmann fold [PF01408.25]					0
GCF_022267555.1_NZ_CP073586.1_3	GCF_022267555.1	NZ_CP073586.1	3	2556	3941	1	D										Oxidoreductase family, NAD-binding Rossmann fold [PF01408.25]; Oxidoreductase family, C-terminal alpha/beta domain [PF02894.20]; Dihydrodipicolinate reductase, N-terminus [PF01113.23]					0
GCF_022267555.1_NZ_CP073586.1_4	GCF_022267555.1	NZ_CP073586.1	4	4384	5742	1	C	K06921	uncharacterized protein								ATPase domain predominantly from Archaea [PF01637.21]; Archaea bacterial proteins of unknown function [PF03008.17]; AAA domain [PF13173.9]					0
GCF_022267555.1_NZ_CP073586.1_5	GCF_022267555.1	NZ_CP073586.1	5	6091	7428	-1	C	K00262	glutamate dehydrogenase (NADP+) [EC:1.4.1.4]								Glutamate/Leucine/Phenylalanine/Valine dehydrogenase [PF00208.24]; Glu/Leu/Phe/Val dehydrogenase, dimerisation domain [PF02812.21]					0
GCF_022267555.1_NZ_CP073586.1_6	GCF_022267555.1	NZ_CP073586.1	6	7801	8538	1	C	K03439	tRNA (guanine-N7-)-methyltransferase [EC:2.1.1.33]								Putative methyltransferase [PF02390.20]					0
GCF_022267555.1_NZ_CP073586.1_7	GCF_022267555.1	NZ_CP073586.1	7	8572	9681	1	C	K03593	ATP-binding protein involved in chromosome partitioning								NUBPL iron-transfer P-loop NTPase [PF10609.12]; AAA domain [PF13614.9]; CobQ/CobB/MinD/ParA nucleotide binding domain [PF01656.26]; ATPase MipZ [PF09140.14]; Cellulose biosynthesis protein BcsQ [PF06564.15]; VirC1 protein [PF07015.14]; Iron-sulfur cluster assembly protein [PF01883.22]; 4Fe-4S iron sulfur cluster binding proteins, NifH/frxC family [PF00142.21]					0
GCF_022267555.1_NZ_CP073586.1_8	GCF_022267555.1	NZ_CP073586.1	8	9762	10325	1	D										NUDIX domain [PF00293.31]					0
GCF_022267555.1_NZ_CP073586.1_9	GCF_022267555.1	NZ_CP073586.1	9	10340	13327	1	D										Outer membrane lipoprotein [PF13525.9]; Anaphase-promoting complex, cyclosome, subunit 3 [PF12895.10]; Tetratricopeptide repeat [PF13424.9]; Tetratricopeptide repeat [PF13429.9]; TPR repeat [PF13414.9]					0
GCF_022267555.1_NZ_CP073586.1_10	GCF_022267555.1	NZ_CP073586.1	10	13433	15142	1	E															0
GCF_022267555.1_NZ_CP073586.1_11	GCF_022267555.1	NZ_CP073586.1	11	15452	17851	1	D			MER0005798	SPE	MER0005798 - penicillin-binding protein 2 (Streptomyces coelicolor) [X52.001]#SPE#{peptidase unit: 20-330}~source CAB41728~	False	0.242	78.0	5.319e-13	Transglycosylase [PF00912.25]; Penicillin binding protein transpeptidase domain [PF00905.25]	GT51	GT51 murein polymerase (EC 2.4.1.129).	2.4.1.129	GT51.hmm	0
GCF_022267555.1_NZ_CP073586.1_12	GCF_022267555.1	NZ_CP073586.1	12	18003	19667	-1	C	K02172	bla regulator protein blaR1	MER0934333	M56	MER0934333 - family M56 unassigned peptidases () [M56.UPW]#M56#{peptidase unit: 104-243}~source A0A098BY59~	False	0.725	196.0	9.631000000000001e-51	BlaR1 peptidase M56 [PF05569.14]; Gram-negative bacterial TonB protein C-terminal [PF03544.17]					0
GCF_022267555.1_NZ_CP073586.1_13	GCF_022267555.1	NZ_CP073586.1	13	19700	20062	-1	C	K02171	BlaI family transcriptional regulator, penicillinase repressor								Penicillinase repressor [PF03965.19]					0
GCF_022267555.1_NZ_CP073586.1_14	GCF_022267555.1	NZ_CP073586.1	14	20095	20217	1	E															0
GCF_022267555.1_NZ_CP073586.1_15	GCF_022267555.1	NZ_CP073586.1	15	20601	21680	-1	C	K00831	phosphoserine aminotransferase [EC:2.6.1.52]								Aminotransferase class-V [PF00266.22]					0
GCF_022267555.1_NZ_CP073586.1_16	GCF_022267555.1	NZ_CP073586.1	16	21697	22629	-1	D										D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain [PF00389.33]; D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain [PF02826.22]					0
GCF_022267555.1_NZ_CP073586.1_17	GCF_022267555.1	NZ_CP073586.1	17	22798	22971	1	E															0
GCF_022267555.1_NZ_CP073586.1_18	GCF_022267555.1	NZ_CP073586.1	18	22968	23600	1	C	K06187	recombination protein RecR								Toprim domain [PF13662.9]; RecR protein [PF02132.18]					1
GCF_022267555.1_NZ_CP073586.1_19	GCF_022267555.1	NZ_CP073586.1	19	23597	24106	1	E															0
GCF_022267555.1_NZ_CP073586.1_20	GCF_022267555.1	NZ_CP073586.1	20	24084	24617	1	D										Acetyltransferase (GNAT) domain [PF13302.10]					0
GCF_022267555.1_NZ_CP073586.1_21	GCF_022267555.1	NZ_CP073586.1	21	24660	25223	1	C	K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]								Telomere recombination [PF01300.21]					0
GCF_022267555.1_NZ_CP073586.1_22	GCF_022267555.1	NZ_CP073586.1	22	25277	27067	1	C	K03281	chloride channel protein, CIC family								Voltage gated chloride channel [PF00654.23]; CBS domain [PF00571.31]					0
GCF_022267555.1_NZ_CP073586.1_23	GCF_022267555.1	NZ_CP073586.1	23	27078	28073	1	C	K00604	methionyl-tRNA formyltransferase [EC:2.1.2.9]								Formyl transferase [PF00551.22]; Formyl transferase, C-terminal domain [PF02911.21]					0
GCF_022267555.1_NZ_CP073586.1_24	GCF_022267555.1	NZ_CP073586.1	24	28075	29685	-1	D										Protein of unknown function (DUF3078) [PF11276.11]					0
GCF_022267555.1_NZ_CP073586.1_25	GCF_022267555.1	NZ_CP073586.1	25	30459	31394	1	C	K00791	tRNA dimethylallyltransferase [EC:2.5.1.75]								IPP transferase [PF01715.20]; Isopentenyl transferase [PF01745.19]					0
GCF_022267555.1_NZ_CP073586.1_26	GCF_022267555.1	NZ_CP073586.1	26	31580	32737	1	C	K01586	diaminopimelate decarboxylase [EC:4.1.1.20]								Pyridoxal-dependent decarboxylase, pyridoxal binding domain [PF02784.19]; Pyridoxal-dependent decarboxylase, C-terminal sheet domain [PF00278.25]					0
GCF_022267555.1_NZ_CP073586.1_27	GCF_022267555.1	NZ_CP073586.1	27	32755	33930	1	D										Glycosyltransferase like family 2 [PF13641.9]; Glycosyl transferase family 2 [PF00535.29]					0
GCF_022267555.1_NZ_CP073586.1_28	GCF_022267555.1	NZ_CP073586.1	28	34129	35655	1	C	K04771	serine protease Do [EC:3.4.21.107]	MER0410621	S01C	MER0410621 - subfamily S1C unassigned peptidases (Bacteroides sp. 2_1_7) [S01.UPC]#S01C#{peptidase unit: 125-466}~source ZP_05288068~	True	0.619	418.0	7.551999999999999e-127	Trypsin-like peptidase domain [PF13365.9]; PDZ domain [PF13180.9]; Peptidase family M50 [PF02163.25]; PDZ-like domain [PF12812.10]					0
GCF_022267555.1_NZ_CP073586.1_29	GCF_022267555.1	NZ_CP073586.1	29	35862	36722	1	D										Sigma-70 region 3 [PF04539.19]; Sigma-70, region 4 [PF04545.19]; Sigma-70 factor, region 1.2 [PF00140.23]					0
GCF_022267555.1_NZ_CP073586.1_30	GCF_022267555.1	NZ_CP073586.1	30	37045	38199	1	D										OmpA family [PF00691.23]					0
GCF_022267555.1_NZ_CP073586.1_31	GCF_022267555.1	NZ_CP073586.1	31	38363	40831	-1	C	K01798	Alr-MurF fusion protein [EC:5.1.1.1 6.3.2.10]								Alanine racemase, C-terminal domain [PF00842.24]; Alanine racemase, N-terminal domain [PF01168.23]; Mur ligase middle domain [PF08245.15]					0
GCF_022267555.1_NZ_CP073586.1_32	GCF_022267555.1	NZ_CP073586.1	32	40828	41820	-1	D										GSCFA family [PF08885.14]					0
GCF_022267555.1_NZ_CP073586.1_33	GCF_022267555.1	NZ_CP073586.1	33	42306	43499	-1	C	K06969	23S rRNA (cytosine1962-C5)-methyltransferase [EC:2.1.1.191]								S-adenosylmethionine-dependent methyltransferase [PF10672.12]; PUA-like domain [PF17785.4]; Conserved hypothetical protein 95 [PF03602.18]; Met-10+ like-protein [PF02475.19]; Methyltransferase small domain [PF05175.17]					0
GCF_022267555.1_NZ_CP073586.1_34	GCF_022267555.1	NZ_CP073586.1	34	43496	44071	-1	D										3'-5' exonuclease [PF01612.23]					0
GCF_022267555.1_NZ_CP073586.1_35	GCF_022267555.1	NZ_CP073586.1	35	44062	44649	-1	D										Domain of unknown function (DUF5063) [PF16702.8]					0
GCF_022267555.1_NZ_CP073586.1_36	GCF_022267555.1	NZ_CP073586.1	36	45082	45915	1	E															0
GCF_022267555.1_NZ_CP073586.1_37	GCF_022267555.1	NZ_CP073586.1	37	46194	47531	1	D			MER1284264	S08A	MER1284264 - subfamily S8A non-peptidase homologues () [S08.UNA]#S08A#{peptidase unit: 113-374}~source OFX55143~	True	0.741	395.0	5.037e-120	Subtilase family [PF00082.25]					0
GCF_022267555.1_NZ_CP073586.1_38	GCF_022267555.1	NZ_CP073586.1	38	47552	47782	1	E															0
GCF_022267555.1_NZ_CP073586.1_39	GCF_022267555.1	NZ_CP073586.1	39	48262	48729	1	C	K09748	ribosome maturation factor RimP								RimP N-terminal domain [PF02576.20]					0
GCF_022267555.1_NZ_CP073586.1_40	GCF_022267555.1	NZ_CP073586.1	40	48733	50091	1	C	K02600	transcription termination/antitermination protein NusA								NusA N-terminal domain [PF08529.14]; NusA-like KH domain [PF13184.9]					0
GCF_022267555.1_NZ_CP073586.1_41	GCF_022267555.1	NZ_CP073586.1	41	50176	53283	1	C	K02519	translation initiation factor IF-2								Translation-initiation factor 2 [PF11987.11]; Elongation factor Tu GTP binding domain [PF00009.30]; ADP-ribosylation factor family [PF00025.24]; Ras family [PF00071.25]; Translation initiation factor IF-2, N-terminal region [PF04760.18]					0
GCF_022267555.1_NZ_CP073586.1_42	GCF_022267555.1	NZ_CP073586.1	42	53328	53855	1	C	K06142	outer membrane protein								Outer membrane protein (OmpH-like) [PF03938.17]					0
GCF_022267555.1_NZ_CP073586.1_43	GCF_022267555.1	NZ_CP073586.1	43	53871	54710	1	C	K01776	glutamate racemase [EC:5.1.1.3]								Asp/Glu/Hydantoin racemase [PF01177.25]					0
GCF_022267555.1_NZ_CP073586.1_44	GCF_022267555.1	NZ_CP073586.1	44	54719	55330	1	C	K03558	membrane protein required for colicin V production								Colicin V production protein [PF02674.19]					0
GCF_022267555.1_NZ_CP073586.1_45	GCF_022267555.1	NZ_CP073586.1	45	55336	56013	1	C	K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]								Phosphatidylserine decarboxylase [PF02666.18]					0
GCF_022267555.1_NZ_CP073586.1_46	GCF_022267555.1	NZ_CP073586.1	46	56016	56735	1	C	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]								CDP-alcohol phosphatidyltransferase [PF01066.24]					0
GCF_022267555.1_NZ_CP073586.1_47	GCF_022267555.1	NZ_CP073586.1	47	56929	57171	1	E															0
GCF_022267555.1_NZ_CP073586.1_48	GCF_022267555.1	NZ_CP073586.1	48	57580	58419	1	D										Type IX secretion system membrane protein PorP/SprF [PF11751.11]					0
GCF_022267555.1_NZ_CP073586.1_49	GCF_022267555.1	NZ_CP073586.1	49	58600	60018	1	D										Sulfatase-modifying factor enzyme 1 [PF03781.19]					0
GCF_022267555.1_NZ_CP073586.1_50	GCF_022267555.1	NZ_CP073586.1	50	60044	60826	1	E															0
GCF_022267555.1_NZ_CP073586.1_51	GCF_022267555.1	NZ_CP073586.1	51	60838	62388	1	D										GldM N-terminal domain [PF12081.11]; GldM C-terminal domain [PF12080.11]					0
GCF_022267555.1_NZ_CP073586.1_52	GCF_022267555.1	NZ_CP073586.1	52	62465	63412	1	D										Gliding motility associated protein GldN [PF19841.2]					0
GCF_022267555.1_NZ_CP073586.1_53	GCF_022267555.1	NZ_CP073586.1	53	63756	65399	1	D										MalT-like TPR region [PF17874.4]; Soluble NSF attachment protein, SNAP [PF14938.9]					0
GCF_022267555.1_NZ_CP073586.1_54	GCF_022267555.1	NZ_CP073586.1	54	65618	68788	1	C	K21573	TonB-dependent starch-binding outer membrane protein SusC	MER0133203	I39	MER0133203 - family I39 unassigned peptidase inhibitors (Dyadobacter fermentans) [I39.UPW]#I39#{inhibitor unit: 201-394}~source GEBA2500511960~	False	0.52	188.0	1.823e-46	TonB dependent receptor [PF00593.27]; CarboxypepD_reg-like domain [PF13715.9]; TonB-dependent Receptor Plug Domain [PF07715.18]					0
