	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_902384935.1_CABMDO010000001.1_1	GCA_902384935.1	CABMDO010000001.1	1	2	781	-1	D			MER0295850	C26	MER0295850 - family C26 non-peptidase homologues (Nematostella vectensis) [C26.UNW]#C26#{peptidase unit: 61-329}~source XP_001621066~	False	0.565	67.0	9.123e-11	DEAD/DEAH box helicase [PF00270.32]; Type III restriction enzyme, res subunit [PF04851.18]					0
GCA_902384935.1_CABMDO010000001.1_2	GCA_902384935.1	CABMDO010000001.1	2	846	1097	-1	E															0
GCA_902384935.1_CABMDO010000001.1_3	GCA_902384935.1	CABMDO010000001.1	3	1189	2685	1	D										Glycosyl transferase family, a/b domain [PF00591.24]; Glycosyl transferase family, helical bundle domain [PF02885.20]; Pyrimidine nucleoside phosphorylase C-terminal domain [PF07831.16]					0
GCA_902384935.1_CABMDO010000001.1_4	GCA_902384935.1	CABMDO010000001.1	4	2690	3640	1	C	K07089	uncharacterized protein								Predicted permease [PF03773.16]					0
GCA_902384935.1_CABMDO010000001.1_5	GCA_902384935.1	CABMDO010000001.1	5	3645	4196	1	D										Methyltransferase small domain [PF05175.17]; Ribosomal protein L11 methyltransferase (PrmA) [PF06325.16]; Methyltransferase domain [PF13649.9]; Methyltransferase domain [PF13847.9]; Putative RNA methylase family UPF0020 [PF01170.21]; RNA cap guanine-N2 methyltransferase [PF09445.13]; Conserved hypothetical protein 95 [PF03602.18]; S-adenosylmethionine-dependent methyltransferase [PF10672.12]; N2,N2-dimethylguanosine tRNA methyltransferase [PF02005.19]; Methyltransferase domain [PF12847.10]					0
GCA_902384935.1_CABMDO010000001.1_6	GCA_902384935.1	CABMDO010000001.1	6	4193	4729	1	E															0
GCA_902384935.1_CABMDO010000001.1_7	GCA_902384935.1	CABMDO010000001.1	7	4757	5584	1	D										50S ribosome-binding GTPase [PF01926.26]; Ferrous iron transport protein B [PF02421.21]					0
GCA_902384935.1_CABMDO010000001.1_8	GCA_902384935.1	CABMDO010000001.1	8	5587	5790	-1	E															0
GCA_902384935.1_CABMDO010000001.1_9	GCA_902384935.1	CABMDO010000001.1	9	5802	6698	-1	C	K01923	phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]								SAICAR synthetase [PF01259.21]					0
GCA_902384935.1_CABMDO010000001.1_10	GCA_902384935.1	CABMDO010000001.1	10	6727	7587	-1	C	K01265	methionyl aminopeptidase [EC:3.4.11.18]	MER0004908	M24A	MER0004908 - methionyl aminopeptidase (archaean-type) ({Pyrococcus furiosus}) (Pyrococcus horikoshii) [M24.035]#M24A#{peptidase unit: 1-295}~source AMPM_PYRHO~	False	0.513	274.0	5.585e-81	Metallopeptidase family M24 [PF00557.27]					0
