locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
CP065018.1_1_333_+												Hypothetical
CP065018.1_420_572_-												Hypothetical
CP065018.1_820_1218_-												Hypothetical
CP065018.1_1254_1466_+												Hypothetical
CP065018.1_1613_1858_-												Hypothetical
CP065018.1_1931_2953_-												Hypothetical
CP065018.1_3204_3641_-												Hypothetical
CP065018.1_3514_3753_-												Hypothetical
CP065018.1_3842_4027_-		K21883	COG4221		phrog_3142		KEGG:K21883	61	3.4e-10	37.2	1.1.1.401	lra5; 2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD+)
CP065018.1_4021_4230_+												Hypothetical
CP065018.1_4601_4783_-												Hypothetical
CP065018.1_4809_5501_-												Hypothetical
CP065018.1_5656_5817_+												Hypothetical
CP065018.1_5896_6120_+												Hypothetical
CP065018.1_6304_6843_+		K04112					KEGG:K04112	179	1.8e-17	60.4	1.3.7.8	bcrC, badD; benzoyl-CoA reductase subunit C
CP065018.1_6963_7106_+												Hypothetical
CP065018.1_7113_7265_-												Hypothetical
CP065018.1_7269_7400_+												Hypothetical
CP065018.1_7684_8187_+		K04113	COG1775				KEGG:K04113	167	3.4e-44	148.7	1.3.7.8	bcrB, badE; benzoyl-CoA reductase subunit B
CP065018.1_8217_8726_+		K23876	COG1924				COG:COG1924	169	2.1e-09	32.0		YjiL; 
CP065018.1_8726_9598_+		K04114	COG1924				KEGG:K04114	290	1.3e-70	235.3	1.3.7.8	bcrA, badF; benzoyl-CoA reductase subunit A
CP065018.1_9652_10794_+		K19064	COG1748				COG:COG1748	380	2.6e-94	313.8		Lys9; Lysine biosynthesis
CP065018.1_10804_11655_+		K04115	COG1924				KEGG:K04115	283	4.6e-87	289.2	1.3.7.8	bcrD, badG; benzoyl-CoA reductase subunit D
CP065018.1_11739_13484_+	K01897	K01897	COG1022		phrog_36676	VOG21292	COG:COG1022	581	1.3e-143	471.8		FAA1; 
CP065018.1_13486_14676_+		K04113	COG1775				KEGG:K04113	396	2.1e-90	301.0	1.3.7.8	bcrB, badE; benzoyl-CoA reductase subunit B
CP065018.1_14682_16511_+		K23876, K00077	COG1924, COG2084		phrog_9148	VOG09082	COG:COG1924	609	4e-70	234.0		YjiL; 
CP065018.1_16508_17767_+	K07508	K07508	COG0183				FOAM:K07508	419	1.2e-149	497.3	2.3.1.16	ACAA2; acetyl-CoA acyltransferase 2
CP065018.1_17772_18833_+	K07538	K07538	COG1064		phrog_2640	VOG09811	FOAM:K07538	353	1e-146	486.0	1.1.1.368	had; 6-hydroxycyclohex-1-ene-1-carbonyl-CoA dehydrogenase
CP065018.1_18855_19955_+		K07539	COG1024				KEGG:K07539	366	1.7e-176	584.1	3.7.1.21	oah; 6-oxocyclohex-1-ene-carbonyl-CoA hydrolase
CP065018.1_19989_20789_+		K07537	COG1024				KEGG:K07537	266	2e-91	302.8	4.2.1.100	dch; cyclohexa-1,5-dienecarbonyl-CoA hydratase
CP065018.1_20803_22803_+		K15016	COG1250, COG1250				KEGG:K15016	666	3.4e-165	548.3	4.2.1.17 1.1.1.35	K15016; enoyl-CoA hydratase / 3-hydroxyacyl-CoA dehydrogenase
CP065018.1_22918_23298_+		K07491	COG1943		phrog_2577		COG:COG1943	126	1.3e-22	78.2		RAYT; 
CP065018.1_23476_23682_+												Hypothetical
CP065018.1_23760_27281_+		K07762	COG4724			VOG21381	VOG:VOG21381	1173	1.3e-15	47.8		REFSEQ subtilase family serine protease
CP065018.1_27333_27737_-		K11431	COG2849			VOG05305	COG:COG2849	134	2.5e-27	93.7		YwqK; 
CP065018.1_27946_28590_-		K02019	COG2005				COG:COG2005	214	1.4e-43	146.9		ModE; 
CP065018.1_28646_29491_+		K00406	COG2010				COG:COG2010	281	1.6e-21	74.6		CccA; 
CP065018.1_29508_33134_+	K00370	K00370	COG5013		phrog_7800, phrog_7800, phrog_7800		FOAM:K00370	1208	0	1718.8	1.7.5.1 1.7.99.-	narG, narZ, nxrA; nitrate reductase / nitrite oxidoreductase, alpha subunit
CP065018.1_33155_34648_+	K00371	K00371	COG1140		phrog_16249		FOAM:K00371	497	4.1e-226	750.1	1.7.5.1 1.7.99.-	narH, narY, nxrB; nitrate reductase / nitrite oxidoreductase, beta subunit
CP065018.1_34651_35340_+	K00373	K00373	COG2180				COG:COG2180	229	1.3e-21	74.2		NarJ; 
CP065018.1_35343_36302_+	K00374	K00374	COG2181				COG:COG2181	319	1.6e-56	189.1		NarI; 
CP065018.1_36404_37099_-		K21556	COG0664				KEGG:K21556	231	2.9e-59	197.4		malR; CRP/FNR family transcriptional regulator, polysaccharide utilization system transcription regulator
CP065018.1_37126_38169_-	K00428	K00428	COG1858				COG:COG1858	298	4.7e-93	310.0		MauG; 
CP065018.1_38166_38948_-												Hypothetical
CP065018.1_39135_41186_+		K00277					KEGG:K00277	683	2.4e-07	27.5	1.4.3.13	LOX; protein-lysine 6-oxidase
CP065018.1_41204_43189_+	K09667	K02574, K09667	COG2956, COG0348	GT41	phrog_20717		COG:COG2956	661	7.8e-39	131.4		LapB; 
CP065018.1_43193_43609_+		K00406	COG2010				COG:COG2010	138	5.6e-18	63.1		CccA; 
CP065018.1_43599_44519_+												Hypothetical
CP065018.1_44516_44941_+												Hypothetical
CP065018.1_44948_46606_-		K14588, K04753	COG2132	AA1, AA1			COG:COG2132	552	3.2e-120	399.7		SufI; 
CP065018.1_46657_47205_+		K07397	COG1765		phrog_30510		COG:COG1765	182	5.7e-36	121.8		YhfA; 
CP065018.1_47374_47784_+												Hypothetical
CP065018.1_47805_48266_+												Hypothetical
CP065018.1_48638_49699_-	K00428	K00428	COG1858				COG:COG1858	353	2e-116	387.1		MauG; 
CP065018.1_49979_50398_+												Hypothetical
CP065018.1_50414_50995_+		K03620, K03620	COG3038				COG:COG3038	193	2.9e-19	65.0		CybB; 
CP065018.1_50979_51794_+												Hypothetical
CP065018.1_51791_52381_+		K13770	COG3226		phrog_21633		KEGG:K13770	196	1.5e-34	117.1		ysiA, fadR; TetR/AcrR family transcriptional regulator, fatty acid metabolism regulator protein
CP065018.1_52417_52809_+												Hypothetical
CP065018.1_52806_54143_+		K12340	COG1538				COG:COG1538	445	3e-64	215.0		TolC; 
CP065018.1_54151_55197_+		K18306	COG0845		phrog_13642, phrog_13642		COG:COG0845	348	1.9e-73	245.5		AcrA; 
CP065018.1_55231_58329_+		K03296	COG0841		phrog_7301		COG:COG0841	1032	0	1068.3		AcrB; 
CP065018.1_58331_58774_+			COG4704				COG:COG4704	147	3.5e-42	141.6		; 
CP065018.1_59891_60121_-												Hypothetical
CP065018.1_60302_61591_-		K22103	COG2865		phrog_12156		COG:COG2865	429	5.8e-110	366.2		; 
CP065018.1_62008_63888_-					phrog_8401	VOG21381	PHROG:phrog_8401	626	5.2e-10	35.5		beta-propeller repeat protein
CP065018.1_64243_64776_+	K02305	K02305	COG2010				FOAM:K02305	177	2.1e-20	69.0		norC; nitric oxide reductase subunit C
CP065018.1_64595_66169_+	K04561	K04561	COG3278				COG:COG3278	524	1.3e-46	156.2		CcoN; 
CP065018.1_66189_67250_-		K21556, K18987	COG0664		phrog_731	VOG00352	COG:COG0664	349	8.7e-58	193.6		Crp; 
CP065018.1_67247_68455_-	K07652	K07652	COG5002		phrog_857	VOG00352	COG:COG5002	402	2e-79	264.9		WalK; 
CP065018.1_68472_69017_-	K00456	K00456	COG5553			VOG14335	FOAM:K00456	181	4e-30	102.5	1.13.11.20	CDO1; cysteine dioxygenase
CP065018.1_69126_69947_+		K06149	COG0589		phrog_6929		COG:COG0589	273	5.4e-46	155.2		UspA; 
CP065018.1_69958_70392_-			COG3011				COG:COG3011	132	5.4e-52	174.7		YuxK; 
