	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_003510135.1_DOKY01000001.1_1	GCA_003510135.1	DOKY01000001.1	1	24	158	-1	E															0
GCA_003510135.1_DOKY01000001.1_2	GCA_003510135.1	DOKY01000001.1	2	468	1043	-1	D										Lysine exporter LysO [PF03956.16]					0
GCA_003510135.1_DOKY01000001.1_3	GCA_003510135.1	DOKY01000001.1	3	1040	1300	-1	E															0
GCA_003510135.1_DOKY01000001.1_4	GCA_003510135.1	DOKY01000001.1	4	1313	2020	-1	C	K06897	7,8-dihydropterin-6-yl-methyl-4-(beta-D-ribofuranosyl)aminobenzene 5'-phosphate synthase [EC:2.5.1.105]								Beta-lactamase superfamily domain [PF12706.10]; Metallo-beta-lactamase superfamily [PF00753.30]					0
GCA_003510135.1_DOKY01000001.1_5	GCA_003510135.1	DOKY01000001.1	5	2017	3006	-1	C	K02529	LacI family transcriptional regulator								Periplasmic binding proteins and sugar binding domain of LacI family [PF00532.24]; Periplasmic binding protein-like domain [PF13377.9]; Periplasmic binding protein domain [PF13407.9]; Bacterial regulatory proteins, lacI family [PF00356.24]					0
GCA_003510135.1_DOKY01000001.1_6	GCA_003510135.1	DOKY01000001.1	6	3010	4848	-1	C	K12308	beta-galactosidase [EC:3.2.1.23]								Beta-galactosidase [PF02449.18]; Beta-galactosidase trimerisation domain [PF08532.13]	GH42	GH42 beta-galactosidase (EC 3.2.1.23); alpha-L-arabinopyranosidase (EC 3.2.1.-)	3.2.1.23,3.2.1.-	GH42.hmm	0
GCA_003510135.1_DOKY01000001.1_7	GCA_003510135.1	DOKY01000001.1	7	4860	5690	-1	C	K10119	raffinose/stachyose/melibiose transport system permease protein								Binding-protein-dependent transport system inner membrane component [PF00528.25]					0
GCA_003510135.1_DOKY01000001.1_8	GCA_003510135.1	DOKY01000001.1	8	5687	6556	-1	C	K10118	raffinose/stachyose/melibiose transport system permease protein								Binding-protein-dependent transport system inner membrane component [PF00528.25]					0
GCA_003510135.1_DOKY01000001.1_9	GCA_003510135.1	DOKY01000001.1	9	6603	7904	-1	D										Bacterial extracellular solute-binding protein [PF01547.28]; Bacterial extracellular solute-binding protein [PF13416.9]; Bacterial extracellular solute-binding protein [PF13343.9]					0
GCA_003510135.1_DOKY01000001.1_10	GCA_003510135.1	DOKY01000001.1	10	8065	9405	-1	C	K01077	alkaline phosphatase [EC:3.1.3.1]								Alkaline phosphatase [PF00245.23]					0
GCA_003510135.1_DOKY01000001.1_11	GCA_003510135.1	DOKY01000001.1	11	9504	10691	1	C	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]								Glycerol-3-phosphate acyltransferase [PF02660.18]					0
GCA_003510135.1_DOKY01000001.1_12	GCA_003510135.1	DOKY01000001.1	12	10696	11643	1	D										2-thiouracil desulfurase [PF04463.15]; Protein of unknown function (DUF1722) [PF08349.14]					0
GCA_003510135.1_DOKY01000001.1_13	GCA_003510135.1	DOKY01000001.1	13	11830	12729	1	D										Domain of unknown function (DUF4382) [PF14321.9]					0
GCA_003510135.1_DOKY01000001.1_14	GCA_003510135.1	DOKY01000001.1	14	12756	14753	-1	C	K01303	acylaminoacyl-peptidase [EC:3.4.19.1]	MER1296110	S09C	MER1296110 - subfamily S9C unassigned peptidases (Thermotoga sp. 50_64) [S09.UPC]#S09C#{peptidase unit: 419-641}~source KUK02716~	True	1.0	490.0	2.872e-149	Prolyl oligopeptidase family [PF00326.24]; Acetyl xylan esterase (AXE1) [PF05448.15]; X-Pro dipeptidyl-peptidase (S15 family) [PF02129.21]; BD-FAE [PF20434.1]; Dienelactone hydrolase family [PF01738.21]; Esterase PHB depolymerase [PF10503.12]; Esterase FrsA-like [PF06500.14]; Serine aminopeptidase, S33 [PF12146.11]; Abhydrolase family [PF12715.10]; Chlorophyllase enzyme [PF12740.10]					0
GCA_003510135.1_DOKY01000001.1_15	GCA_003510135.1	DOKY01000001.1	15	14814	15404	1	C	K09126	uncharacterized protein													0
GCA_003510135.1_DOKY01000001.1_16	GCA_003510135.1	DOKY01000001.1	16	15406	15594	-1	E															0
GCA_003510135.1_DOKY01000001.1_17	GCA_003510135.1	DOKY01000001.1	17	15591	16955	-1	C	K01812	glucuronate isomerase [EC:5.3.1.12]								Glucuronate isomerase [PF02614.17]					0
GCA_003510135.1_DOKY01000001.1_18	GCA_003510135.1	DOKY01000001.1	18	16970	18037	-1	C	K21898	ornithine racemase [EC:5.1.1.12]								Alanine racemase, N-terminal domain [PF01168.23]					0
GCA_003510135.1_DOKY01000001.1_19	GCA_003510135.1	DOKY01000001.1	19	18034	18927	-1	C	K03595	GTPase								MnmE helical domain [PF12631.10]; KH domain [PF07650.20]; 50S ribosome-binding GTPase [PF01926.26]; Ethanolamine utilisation - propanediol utilisation [PF10662.12]; Ras family [PF00071.25]; Dynamin family [PF00350.26]; Elongation factor Tu GTP binding domain [PF00009.30]; Ferrous iron transport protein B [PF02421.21]; AIG1 family [PF04548.19]					0
GCA_003510135.1_DOKY01000001.1_20	GCA_003510135.1	DOKY01000001.1	20	18924	19310	-1	C	K01489	cytidine deaminase [EC:3.5.4.5]								Cytidine and deoxycytidylate deaminase zinc-binding region [PF08211.15]; Cytidine and deoxycytidylate deaminase zinc-binding region [PF00383.26]					0
GCA_003510135.1_DOKY01000001.1_21	GCA_003510135.1	DOKY01000001.1	21	19276	20577	-1	C	K03699	magnesium and cobalt exporter, CNNM family								Cyclin M transmembrane N-terminal domain [PF01595.23]; Transporter associated domain [PF03471.20]; CBS domain [PF00571.31]					0
GCA_003510135.1_DOKY01000001.1_22	GCA_003510135.1	DOKY01000001.1	22	20596	21015	-1	C	K00783	23S rRNA (pseudouridine1915-N3)-methyltransferase [EC:2.1.1.177]								Predicted SPOUT methyltransferase [PF02590.20]					0
