	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCA_004347865.1_QNUZ01000001.1_1	GCA_004347865.1	QNUZ01000001.1	1	171	566	1	D										Universal stress protein family [PF00582.29]					0
GCA_004347865.1_QNUZ01000001.1_2	GCA_004347865.1	QNUZ01000001.1	2	589	1563	-1	C	K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]								tRNA synthetases class I (W and Y) [PF00579.28]; tRNA synthetases class I (I, L, M and V) [PF00133.25]					0
GCA_004347865.1_QNUZ01000001.1_3	GCA_004347865.1	QNUZ01000001.1	3	1720	2406	1	D										Malic enzyme, N-terminal domain [PF00390.22]; Malic enzyme, NAD binding domain [PF03949.18]					0
GCA_004347865.1_QNUZ01000001.1_4	GCA_004347865.1	QNUZ01000001.1	4	2484	2999	1	D										Malic enzyme, NAD binding domain [PF03949.18]					0
GCA_004347865.1_QNUZ01000001.1_5	GCA_004347865.1	QNUZ01000001.1	5	3001	4083	-1	C	K03166	DNA topoisomerase VI subunit A [EC:5.6.2.2]								Type IIB DNA topoisomerase [PF04406.17]					0
GCA_004347865.1_QNUZ01000001.1_6	GCA_004347865.1	QNUZ01000001.1	6	4158	4928	1	C	K03787	5'/3'-nucleotidase [EC:3.1.3.5 3.1.3.6]								Survival protein SurE [PF01975.20]					0
GCA_004347865.1_QNUZ01000001.1_7	GCA_004347865.1	QNUZ01000001.1	7	4912	5580	1	C	K01807	ribose 5-phosphate isomerase A [EC:5.3.1.6]								Ribose 5-phosphate isomerase A (phosphoriboisomerase A) [PF06026.17]					0
GCA_004347865.1_QNUZ01000001.1_8	GCA_004347865.1	QNUZ01000001.1	8	5626	6003	1	D										Response regulator receiver domain [PF00072.27]					0
GCA_004347865.1_QNUZ01000001.1_9	GCA_004347865.1	QNUZ01000001.1	9	6799	8163	-1	C	K00764	amidophosphoribosyltransferase [EC:2.4.2.14]	MER0004100	C44	MER0004100 - amidophosphoribosyltransferase precursor (Archaeoglobus fulgidus) [C44.001]#C44#{peptidase unit: 2-239}~source PUR1_ARCFU~	False	0.665	316.0	9.967e-93	Glutamine amidotransferase domain [PF13522.9]; Glutamine amidotransferase domain [PF13537.9]; Phosphoribosyl transferase domain [PF00156.30]; Glutamine amidotransferases class-II [PF13230.9]					0
GCA_004347865.1_QNUZ01000001.1_10	GCA_004347865.1	QNUZ01000001.1	10	8163	8342	-1	C	K02922	large subunit ribosomal protein L37e								Ribosomal protein L37e [PF01907.22]					0
