locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MNUK01000001.1_1_2_427_+		K21606	COG3979				KEGG:K21606	141	4.1e-11	37.3	3.2.1.202	endo_I; endo-chitodextinase
MNUK01000001.1_1_619_1647_+		K13280	COG0681			VOG15998	KEGG:K13280	342	1.4e-35	118.4	3.4.21.89	SEC11, sipW; signal peptidase I
MNUK01000001.1_1_1640_3301_+												Hypothetical
MNUK01000001.1_1_3467_4732_+		K06336					KEGG:K06336	421	5.7e-12	40.7		tasA, cotN; spore coat-associated protein N
MNUK01000001.1_1_5135_5470_+												Hypothetical
MNUK01000001.1_1_5631_6104_+												Hypothetical
MNUK01000001.1_1_6101_6421_+												Hypothetical
MNUK01000001.1_1_6530_6862_+		K22299	COG1813		phrog_8	VOG00002	COG:COG1813	110	5.7e-19	64.1		aMBF1; 
MNUK01000001.1_2_3_758_-		K01883	COG0215		phrog_30090	VOG09718	COG:COG0215	253	6.8e-80	264.5		CysS; Aminoacyl-tRNA synthetases
MNUK01000002.1_1_1815_+		K01872, K01872	COG0013, COG0013		phrog_28604, phrog_28604	VOG21387	COG:COG0013	604	1.5e-188	457.8		AlaS; Aminoacyl-tRNA synthetases
MNUK01000002.1_1828_3960_+			COG3299		phrog_6		COG:COG3299	710	3.8e-08	27.3		JayE; 
MNUK01000002.1_3963_4730_+		K07284	COG3764				COG:COG3764	255	2.4e-32	108.0		SrtA; 
MNUK01000002.1_4800_5189_+		K07447	COG0816				COG:COG0816	129	5.8e-28	93.0		YqgF; 
MNUK01000002.1_5232_5939_+												Hypothetical
MNUK01000002.1_5941_6303_+												Hypothetical
MNUK01000002.1_6311_6517_+												Hypothetical
MNUK01000002.1_6524_7510_+		K07082	COG1559				COG:COG1559	328	1.8e-93	309.1		MltG; 
MNUK01000002.1_7702_11148_+	K03043	K03043	COG0085		phrog_24349	VOG00359, VOG00359, VOG00359	FOAM:K03043	1148	0	1423.2	2.7.7.6	rpoB; DNA-directed RNA polymerase subunit beta
MNUK01000002.1_11176_14883_+	K03046, K03046	K03046, K03046	COG0086		phrog_25354, phrog_3015	VOG01017, VOG07969, VOG01017, VOG01017	COG:COG0086	1235	0	1717.1		RpoC; RNA polymerase
MNUK01000002.1_14903_15325_+		K02950	COG0048				KEGG:K02950	140	3.4e-65	215.7		RP-S12, MRPS12, rpsL; small subunit ribosomal protein S12
MNUK01000002.1_15377_15853_+		K02992	COG0049				COG:COG0049	158	2.6e-66	218.0		RpsG; Ribosome 30S subunit
MNUK01000002.1_15957_16160_+												Hypothetical
MNUK01000002.1_16196_16336_-												Hypothetical
MNUK01000003.1_194_613_+		K20986	COG1051		phrog_1198	VOG00917	KEGG:K20986	139	1.8e-41	136.6	3.6.1.68	NUDX1; geranyl diphosphate phosphohydrolase
