	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN03319891_LCMV01000001.1_1	SAMN03319891	LCMV01000001.1	1	1	147	1	E															0
SAMN03319891_LCMV01000001.1_2	SAMN03319891	LCMV01000001.1	2	257	1696	1	C	K03427	type I restriction enzyme M protein [EC:2.1.1.72]								N-6 DNA Methylase [PF02384.19]; HsdM N-terminal domain [PF12161.11]					0
SAMN03319891_LCMV01000001.1_3	SAMN03319891	LCMV01000001.1	3	1689	2735	1	D										Virulence protein RhuM family [PF13310.9]					0
SAMN03319891_LCMV01000001.1_4	SAMN03319891	LCMV01000001.1	4	2790	3491	1	E															0
SAMN03319891_LCMV01000001.1_5	SAMN03319891	LCMV01000001.1	5	3491	4090	1	E															0
SAMN03319891_LCMV01000001.1_6	SAMN03319891	LCMV01000001.1	6	4080	5219	1	C	K01154	type I restriction enzyme, S subunit [EC:3.1.21.3]								Type I restriction modification DNA specificity domain [PF01420.22]					0
SAMN03319891_LCMV01000001.1_7	SAMN03319891	LCMV01000001.1	7	5222	6475	1	D										Domain of unknown function (DUF4263) [PF14082.9]					0
SAMN03319891_LCMV01000001.1_8	SAMN03319891	LCMV01000001.1	8	6472	9300	1	C	K01153	type I restriction enzyme, R subunit [EC:3.1.21.3]								SWI2/SNF2 ATPase [PF18766.4]; Type I restriction and modification enzyme - subunit R C terminal [PF12008.11]; Type I restriction enzyme R protein N terminus (HSDR_N) [PF04313.17]; Type III restriction enzyme, res subunit [PF04851.18]					0
SAMN03319891_LCMV01000001.1_9	SAMN03319891	LCMV01000001.1	9	9300	10220	1	E															0
SAMN03319891_LCMV01000001.1_10	SAMN03319891	LCMV01000001.1	10	10364	11056	1	D										Protein of unknown function (DUF4065) [PF13274.9]; Helix-turn-helix domain [PF12844.10]; Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF13560.9]					0
SAMN03319891_LCMV01000001.1_11	SAMN03319891	LCMV01000001.1	11	11046	11441	1	E															0
SAMN03319891_LCMV01000001.1_12	SAMN03319891	LCMV01000001.1	12	11503	14340	-1	C	K05366	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	MER0000458	SPE	MER0000458 - penicillin-binding protein 2 (Bacillus subtilis) [X52.001]#SPE#{peptidase unit: 185-559}~source PBPD_BACSU~	False	0.253	126.0	1.539e-27	Transglycosylase [PF00912.25]; Penicillin binding protein transpeptidase domain [PF00905.25]; Bacterial Ig domain [PF17957.4]	GT51	GT51 murein polymerase (EC 2.4.1.129).	2.4.1.129	GT51.hmm	0
SAMN03319891_LCMV01000001.1_13	SAMN03319891	LCMV01000001.1	13	14475	15647	1	C	K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]								tRNA synthetases class I (W and Y) [PF00579.28]					0
SAMN03319891_LCMV01000001.1_14	SAMN03319891	LCMV01000001.1	14	15616	16203	1	E															0
SAMN03319891_LCMV01000001.1_15	SAMN03319891	LCMV01000001.1	15	16371	17939	1	C	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]								tRNA synthetases class I (R) [PF00750.22]; DALR anticodon binding domain [PF05746.18]; Arginyl tRNA synthetase N terminal domain [PF03485.19]					0
SAMN03319891_LCMV01000001.1_16	SAMN03319891	LCMV01000001.1	16	17983	18729	1	E															0
SAMN03319891_LCMV01000001.1_17	SAMN03319891	LCMV01000001.1	17	19145	21007	-1	E															0
