locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NYWQ01000008.1_1_1	K01847	K01847	COG1884				FOAM:K01847	167	3.4e-78	260.4	5.4.99.2	MUT; methylmalonyl-CoA mutase
NYWQ01000008.1_1_2	K01847	K01847	COG1884				COG:COG1884	456	8.7e-115	381.2		Sbm:
NYWQ01000008.1_1_3		K13052	COG2919				KEGG:K13052	101	4.8e-15	52.7		divIC, divA; cell division protein DivIC
NYWQ01000008.1_1_4	K15633	K15633	COG0696				FOAM:K15633	140	1.1e-59	199.2	5.4.2.12	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase
NYWQ01000008.1_4_1	K15633	K15633	COG0696				COG:COG0696	169	1.8e-66	221.5		GpmI:Glycolysis
NYWQ01000008.1_7_1	K15633	K15633	COG0696				COG:COG0696	66	2.7e-30	102.1		GpmI:Glycolysis
NYWQ01000008.1_11_1	K15633	K15633	COG0696				COG:COG0696	48	2.9e-21	72.3		GpmI:Glycolysis
NYWQ01000008.1_15_1		K07137	COG2509				COG:COG2509	191	1.3e-73	245.4		:
NYWQ01000008.1_17_1		K07137	COG2509				COG:COG2509	242	6.4e-108	358.8		:
NYWQ01000008.1_18_1		K07137	COG2509				COG:COG2509	75	2.3e-10	36.4		:
NYWQ01000008.1_18_2												Hypothetical
NYWQ01000008.1_19_1												Hypothetical
NYWQ01000008.1_19_2	K03183	K03183	COG2230		phrog_22502	VOG00106	FOAM:K03183	243	3.4e-97	322.8	2.1.1.163 2.1.1.201	ubiE; demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase
NYWQ01000008.1_19_3		K10951					KEGG:K10951	127	1.2e-07	26.7		SLC12A2, NKCC1; solute carrier family 12 (sodium/potassium/chloride transporter), member 2
NYWQ01000050.1_1_1			COG4555				COG:COG4555	36	1.6e-07	27.6		NatA:
NYWQ01000050.1_14_1	K02193	K02193	COG4619		phrog_293	VOG02992	COG:COG4619	118	1.4e-22	77.1		FetA:
NYWQ01000050.1_14_2	K09688	K09688	COG0842				COG:COG0842	269	9.2e-24	80.8		YadH:
NYWQ01000050.1_14_3												Hypothetical
NYWQ01000050.1_14_4												Hypothetical
NYWQ01000050.1_14_5	K01953	K01953	COG0367		phrog_16728	VOG02638	COG:COG0367	568	1.2e-69	232.2		AsnB:Asparagine biosynthesis
NYWQ01000050.1_15_1												Hypothetical
NYWQ01000050.1_15_2												Hypothetical
NYWQ01000050.1_15_3			COG1493				COG:COG1493	274	3.7e-17	59.5		HprK:
NYWQ01000050.1_15_4												Hypothetical
NYWQ01000050.1_15_5												Hypothetical
NYWQ01000009.1_1_1												Hypothetical
NYWQ01000009.1_1_2		K03321	COG0659		phrog_27398		COG:COG0659	317	1.5e-83	277.6		SUL1:
NYWQ01000009.1_2_1		K03321	COG0659				COG:COG0659	208	2.3e-60	201.2		SUL1:
NYWQ01000009.1_10_1		K13770					KEGG:K13770	73	5.4e-11	39.4		ysiA, fadR; TetR/AcrR family transcriptional regulator, fatty acid metabolism regulator protein
NYWQ01000009.1_12_1												Hypothetical
NYWQ01000009.1_12_2		K24948	COG0577		phrog_6434		COG:COG0577	411	2.9e-106	353.6		SalY:
NYWQ01000009.1_12_3		K01277				VOG30941	KEGG:K01277	671	1.4e-148	492.6	3.4.14.4	DPP3; dipeptidyl-peptidase III
NYWQ01000009.1_12_4	K00058	K00058	COG0111		phrog_26092	VOG08908	COG:COG0111	114	1.1e-37	126.7		SerA:Serine biosynthesis
NYWQ01000009.1_16_1	K00058	K00058	COG0111		phrog_26092	VOG08908	FOAM:K00058	175	5.7e-49	163.7	1.1.1.95 1.1.1.399	serA, PHGDH; D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase
NYWQ01000009.1_16_2		K05967	COG5663		phrog_1238	VOG01378	PHROG:phrog_1238	145	4.9e-17	59.1		phosphoheptose isomerase
NYWQ01000009.1_22_1												Hypothetical
NYWQ01000009.1_23_1	K00831	K00831	COG1932				COG:COG1932	48	2e-14	50.2		SerC:Serine biosynthesis
NYWQ01000009.1_28_1	K00831	K00831	COG1932				COG:COG1932	47	1.8e-22	76.7		SerC:Serine biosynthesis
NYWQ01000009.1_32_1	K00831	K00831	COG1932				COG:COG1932	92	8.3e-34	114.1		SerC:Serine biosynthesis
NYWQ01000009.1_34_1	K00831	K00831	COG1932				COG:COG1932	45	1.4e-16	57.2		SerC:Serine biosynthesis
NYWQ01000009.1_39_1		K25137	COG0116				COG:COG0116	77	3.7e-21	72.0		RlmL:23S rRNA modification
NYWQ01000009.1_40_1		K25137	COG0116				COG:COG0116	265	1.5e-112	373.8		RlmL:23S rRNA modification
NYWQ01000009.1_41_1		K04066	COG1198				COG:COG1198	43	8.3e-09	30.8		PriA:
NYWQ01000009.1_49_1			COG1198				COG:COG1198	27	8.9e-08	27.6		PriA:
NYWQ01000009.1_56_1												Hypothetical
NYWQ01000009.1_57_1												Hypothetical
NYWQ01000009.1_58_1		K04066	COG1198		phrog_16	VOG02261	COG:COG1198	211	2.5e-61	204.5		PriA:
NYWQ01000009.1_59_1		K04066	COG1198				COG:COG1198	198	5.1e-86	286.2		PriA:
NYWQ01000051.1_1_1	K00274	K00274	COG1232			VOG01756	COG:COG1232	101	8.3e-24	80.7		HemY:Heme biosynthesis
NYWQ01000051.1_1_2		K06876	COG3046		phrog_25969	VOG09920	COG:COG3046	514	2.5e-181	600.7		:
NYWQ01000051.1_1_3		K02295	COG0415				COG:COG0415	72	1.3e-11	40.9		PhrB:
NYWQ01000051.1_3_1												Hypothetical
NYWQ01000051.1_6_1		K01669	COG0415				COG:COG0415	37	1.2e-09	34.5		PhrB:
NYWQ01000051.1_9_1		K01669	COG0415		phrog_25969	VOG01791	COG:COG0415	320	7e-60	200.2		PhrB:
NYWQ01000051.1_9_2												Hypothetical
NYWQ01000051.1_10_1		K01669	COG0415		phrog_25969	VOG01791	COG:COG0415	327	1.1e-52	176.1		PhrB:
NYWQ01000051.1_10_2												Hypothetical
NYWQ01000051.1_10_3		K18721					KEGG:K18721	996	8.1e-13	26.7		NUP1; nucleoporin NUP1
NYWQ01000051.1_12_1		K01400					KEGG:K01400	352	1.6e-07	27.0	3.4.24.28	nprE; bacillolysin
NYWQ01000051.1_12_2												Hypothetical
NYWQ01000010.1_1_1		K03621	COG0416				COG:COG0416	218	6.1e-90	299.4		PlsX:
NYWQ01000010.1_1_2		K00648	COG0332				COG:COG0332	330	5e-150	497.7		FabH:Fatty acid biosynthesis
NYWQ01000010.1_1_3		K02160	COG0511				KEGG:K02160	188	3.1e-53	177.5		accB, bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein
NYWQ01000010.1_1_4		K01961	COG4770				COG:COG4770	449	2.3e-262	870.7		PccA:
NYWQ01000010.1_1_5		K01662	COG1154				COG:COG1154	76	1e-19	66.9		Dxs:Pyridoxal phosphate biosynthesis
NYWQ01000010.1_4_1		K01662	COG1154				COG:COG1154	56	2.2e-11	39.4		Dxs:Pyridoxal phosphate biosynthesis
NYWQ01000010.1_5_1		K01662	COG1154				COG:COG1154	40	1.6e-14	49.9		Dxs:Pyridoxal phosphate biosynthesis
NYWQ01000010.1_6_1		K01662	COG1154			VOG28529	COG:COG1154	114	4.6e-61	203.6		Dxs:Pyridoxal phosphate biosynthesis
NYWQ01000010.1_14_1		K01662	COG1154				COG:COG1154	63	8.8e-15	50.6		Dxs:Pyridoxal phosphate biosynthesis
NYWQ01000010.1_18_1		K01662	COG1154				COG:COG1154	155	3.4e-91	303.2		Dxs:Pyridoxal phosphate biosynthesis
NYWQ01000010.1_22_1		K19360	COG4995				KEGG:K19360	138	2.1e-11	39.2		NPHP3; nephrocystin-3
NYWQ01000010.1_22_2												Hypothetical
NYWQ01000010.1_22_3												Hypothetical
NYWQ01000010.1_22_4		K01893	COG0017		phrog_19509	VOG03103	KEGG:K01893	204	1.4e-72	241.9	6.1.1.22	NARS, asnS; asparaginyl-tRNA synthetase
NYWQ01000010.1_29_1		K01893	COG0017			VOG03103	KEGG:K01893	140	6.8e-49	163.6	6.1.1.22	NARS, asnS; asparaginyl-tRNA synthetase
NYWQ01000010.1_30_1		K01893	COG0017		phrog_19509	VOG03103	KEGG:K01893	61	1.1e-29	100.1	6.1.1.22	NARS, asnS; asparaginyl-tRNA synthetase
NYWQ01000010.1_32_1		K01893	COG0017		phrog_19509		KEGG:K01893	29	1.5e-10	37.0	6.1.1.22	NARS, asnS; asparaginyl-tRNA synthetase
NYWQ01000010.1_32_2		K03092	COG1508				COG:COG1508	483	3.4e-149	494.5		RpoN:RNA polymerase
NYWQ01000010.1_32_3		K21903	COG0640				KEGG:K21903	99	2.1e-22	76.6		cadC, smtB; ArsR family transcriptional regulator, lead/cadmium/zinc/bismuth-responsive transcriptional repressor
NYWQ01000010.1_32_4		K08589					KEGG:K08589	1081	2.7e-46	154.5	3.4.22.37	rgpA_B; gingipain R
NYWQ01000010.1_43_1		K07221	COG3746				COG:COG3746	133	3e-12	43.0		OprP:
NYWQ01000010.1_44_1		K07221	COG3746				KEGG:K07221	96	1.2e-13	47.7		oprO_P; phosphate-selective porin OprO and OprP
NYWQ01000010.1_45_1		K07221	COG3746				KEGG:K07221	175	5.2e-16	54.9		oprO_P; phosphate-selective porin OprO and OprP
NYWQ01000010.1_76_1												Hypothetical
NYWQ01000010.1_77_1												Hypothetical
NYWQ01000010.1_82_1												Hypothetical
NYWQ01000010.1_82_2		K07658	COG3706		phrog_731	VOG00352	KEGG:K07658	211	4.3e-84	279.3		phoB1, phoP; two-component system, OmpR family, alkaline phosphatase synthesis response regulator PhoP
NYWQ01000010.1_86_1	K07636	K07636	COG5002		phrog_857	VOG00352	COG:COG5002	318	4.7e-87	289.5		WalK:
NYWQ01000010.1_91_1												Hypothetical
NYWQ01000010.1_92_1												Hypothetical
NYWQ01000010.1_92_2		K03439	COG0220			VOG21375	COG:COG0220	214	1.5e-62	209.4		TrmB:tRNA modification
NYWQ01000010.1_97_1		K07443	COG3695				COG:COG3695	81	7.5e-30	101.2		Atl1:
NYWQ01000010.1_103_1		K03593	COG0489		phrog_164	VOG01428	KEGG:K03593	66	3.1e-15	53.1		mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
NYWQ01000010.1_115_1		K03593	COG0489				KEGG:K03593	68	1.2e-35	120.4		mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
NYWQ01000010.1_116_1		K03593	COG0489				KEGG:K03593	112	1.3e-25	87.2		mrp, NUBPL; ATP-binding protein involved in chromosome partitioning
NYWQ01000010.1_116_2		K22074	COG0822		phrog_29737	VOG28195	KEGG:K22074	80	8.9e-27	91.0		NFU1, HIRIP5; NFU1 iron-sulfur cluster scaffold homolog, mitochondrial
NYWQ01000010.1_117_1	K00174	K00174	COG0674				FOAM:K00174	52	6.3e-15	51.4	1.2.7.3 1.2.7.11	korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha
NYWQ01000010.1_118_1	K00174	K00174	COG0674				FOAM:K00174	550	2e-185	614.6	1.2.7.3 1.2.7.11	korA, oorA, oforA; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit alpha
NYWQ01000010.1_118_2	K00175	K00175	COG1013				FOAM:K00175	349	1.8e-129	430.4	1.2.7.3 1.2.7.11	korB, oorB, oforB; 2-oxoglutarate/2-oxoacid ferredoxin oxidoreductase subunit beta
NYWQ01000010.1_148_1		K01916	COG0171		phrog_11189		KEGG:K01916	28	9.9e-13	44.5	6.3.1.5	nadE; NAD+ synthase
NYWQ01000010.1_149_1		K01916					KEGG:K01916	25	5e-07	25.7	6.3.1.5	nadE; NAD+ synthase
NYWQ01000010.1_152_1		K01916	COG0171		phrog_11189	VOG00380	PHROG:phrog_11189	98	1.5e-24	83.6		NAD synthetase
NYWQ01000010.1_153_1												Hypothetical
NYWQ01000010.1_158_1												Hypothetical
NYWQ01000010.1_158_2												Hypothetical
NYWQ01000010.1_158_3												Hypothetical
NYWQ01000010.1_164_1		K03978	COG0218				COG:COG0218	27	3.6e-09	33.3		EngB:
NYWQ01000010.1_171_1		K03978	COG0218				COG:COG0218	61	4.9e-32	108.3		EngB:
NYWQ01000010.1_172_1	K05714	K05714					FOAM:K05714	34	5.2e-08	29.5	3.7.1.14	mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase
NYWQ01000010.1_173_1												Hypothetical
NYWQ01000010.1_179_1	K05714	K05714	COG1647				FOAM:K05714	123	1.3e-16	57.6	3.7.1.14	mhpC; 2-hydroxy-6-oxonona-2,4-dienedioate hydrolase
NYWQ01000010.1_179_2		K03925	COG2001				COG:COG2001	177	1.2e-48	162.3		MraZ:
NYWQ01000010.1_179_3	K03438	K03438	COG0275				COG:COG0275	300	2.4e-120	399.0		RmsH:16S rRNA modification
NYWQ01000010.1_179_4												Hypothetical
NYWQ01000052.1_1_1	K01903	K01903	COG0045				COG:COG0045	87	7e-36	120.6		SucC:TCA cycle
NYWQ01000052.1_1_2	K00382	K00382	COG1249		phrog_6397	VOG16777	COG:COG1249	474	5.3e-193	640.4		Lpd:Glycine cleavagePyruvate oxidation
NYWQ01000052.1_1_3	K00658	K00658	COG0508				FOAM:K00658	371	1.2e-157	522.3	2.3.1.61	DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase)
NYWQ01000052.1_3_1			COG0567				COG:COG0567	42	4.5e-07	25.1		SucA:TCA cycle
NYWQ01000052.1_4_1	K00164	K00164	COG0567				COG:COG0567	313	4.9e-167	554.6		SucA:TCA cycle
NYWQ01000052.1_5_1												Hypothetical
NYWQ01000052.1_8_1												Hypothetical
