	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN03319622_LCCN01000001.1_1	SAMN03319622	LCCN01000001.1	1	2	373	1	E															0
SAMN03319622_LCCN01000001.1_2	SAMN03319622	LCCN01000001.1	2	370	1041	1	E															0
SAMN03319622_LCCN01000001.1_3	SAMN03319622	LCCN01000001.1	3	1038	2864	1	C	K12063	conjugal transfer ATP-binding protein TraC								TraG P-loop domain [PF19044.3]; AAA-like domain [PF12846.10]; Helicase HerA, central domain [PF01935.20]					0
SAMN03319622_LCCN01000001.1_4	SAMN03319622	LCCN01000001.1	4	2861	5107	1	D										Peptidase family M23 [PF01551.25]					0
SAMN03319622_LCCN01000001.1_5	SAMN03319622	LCCN01000001.1	5	5086	6030	1	E															0
SAMN03319622_LCCN01000001.1_6	SAMN03319622	LCCN01000001.1	6	6031	7140	-1	C	K02338	DNA polymerase III subunit beta [EC:2.7.7.7]								DNA polymerase III beta subunit, N-terminal domain [PF00712.22]; DNA polymerase III beta subunit, C-terminal domain [PF02768.18]; DNA polymerase III beta subunit, central domain [PF02767.19]					0
SAMN03319622_LCCN01000001.1_7	SAMN03319622	LCCN01000001.1	7	7344	8600	-1	C	K02313	chromosomal replication initiator protein								Bacterial dnaA  protein [PF00308.21]; Bacterial dnaA protein helix-turn-helix [PF08299.14]					0
SAMN03319622_LCCN01000001.1_8	SAMN03319622	LCCN01000001.1	8	8888	9472	1	E															0
SAMN03319622_LCCN01000001.1_9	SAMN03319622	LCCN01000001.1	9	9505	10215	1	E															0
SAMN03319622_LCCN01000001.1_10	SAMN03319622	LCCN01000001.1	10	10244	11164	1	E															0
SAMN03319622_LCCN01000001.1_11	SAMN03319622	LCCN01000001.1	11	11187	11498	1	C	K03536	ribonuclease P protein component [EC:3.1.26.5]								Ribonuclease P [PF00825.21]					0
SAMN03319622_LCCN01000001.1_12	SAMN03319622	LCCN01000001.1	12	11465	11968	1	D										23S rRNA-intervening sequence protein [PF05635.14]					0
SAMN03319622_LCCN01000001.1_13	SAMN03319622	LCCN01000001.1	13	11965	12171	1	C	K08998	uncharacterized protein								Putative membrane protein insertion efficiency factor [PF01809.21]					0
SAMN03319622_LCCN01000001.1_14	SAMN03319622	LCCN01000001.1	14	12173	12985	1	C	K03217	YidC/Oxa1 family membrane protein insertase								60Kd inner membrane protein [PF02096.23]					0
SAMN03319622_LCCN01000001.1_15	SAMN03319622	LCCN01000001.1	15	12991	13446	1	C	K06346	spoIIIJ-associated protein								R3H domain [PF01424.25]; KH domain [PF13083.9]					0
SAMN03319622_LCCN01000001.1_16	SAMN03319622	LCCN01000001.1	16	13457	14686	1	E															0
SAMN03319622_LCCN01000001.1_17	SAMN03319622	LCCN01000001.1	17	14683	15117	1	D										Reverse transcriptase-like [PF13456.9]; RNase H [PF00075.27]					0
SAMN03319622_LCCN01000001.1_18	SAMN03319622	LCCN01000001.1	18	15185	17011	1	D										Protein of unknown function (DUF4012) [PF13196.9]					0
SAMN03319622_LCCN01000001.1_19	SAMN03319622	LCCN01000001.1	19	17008	17685	1	C	K02897	large subunit ribosomal protein L25								Ribosomal protein TL5, C-terminal domain [PF14693.9]; Ribosomal L25p family [PF01386.22]					0
SAMN03319622_LCCN01000001.1_20	SAMN03319622	LCCN01000001.1	20	17615	17914	-1	E															0
SAMN03319622_LCCN01000001.1_21	SAMN03319622	LCCN01000001.1	21	17924	20110	-1	C	K01873	valyl-tRNA synthetase [EC:6.1.1.9]								tRNA synthetases class I (I, L, M and V) [PF00133.25]; Anticodon-binding domain of tRNA ligase [PF08264.16]; tRNA synthetases class I (M) [PF09334.14]; Leucyl-tRNA synthetase, Domain 2 [PF13603.9]; tRNA synthetases class I (C) catalytic domain [PF01406.22]					0
SAMN03319622_LCCN01000001.1_22	SAMN03319622	LCCN01000001.1	22	20327	21451	-1	D										tRNA N6-adenosine threonylcarbamoyltransferase [PF00814.28]					0
SAMN03319622_LCCN01000001.1_23	SAMN03319622	LCCN01000001.1	23	21524	21895	1	D										Protein of unknown function (DUF559) [PF04480.15]					0
