	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN03319381_LBTH01000001.1_1	SAMN03319381	LBTH01000001.1	1	2	1138	-1	C	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase [EC:2.7.8.13]								Glycosyl transferase family 4 [PF00953.24]					0
SAMN03319381_LBTH01000001.1_2	SAMN03319381	LBTH01000001.1	2	1419	2975	1	C	K03703	excinuclease ABC subunit C								UvrC RNAse H endonuclease domain [PF08459.14]; Helix-hairpin-helix motif [PF12826.10]; GIY-YIG catalytic domain [PF01541.27]					0
SAMN03319381_LBTH01000001.1_3	SAMN03319381	LBTH01000001.1	3	2978	4027	-1	D										DeoR-like helix-turn-helix domain [PF08220.15]					0
SAMN03319381_LBTH01000001.1_4	SAMN03319381	LBTH01000001.1	4	4694	5224	-1	D										Histone methylation protein DOT1 [PF08123.16]; Methyltransferase domain [PF13847.9]					0
SAMN03319381_LBTH01000001.1_5	SAMN03319381	LBTH01000001.1	5	5221	6183	-1	D										Pyridoxal-phosphate dependent enzyme [PF00291.28]					0
SAMN03319381_LBTH01000001.1_6	SAMN03319381	LBTH01000001.1	6	6323	6526	1	C	K05826	alpha-aminoadipate/glutamate carrier protein LysW													0
SAMN03319381_LBTH01000001.1_7	SAMN03319381	LBTH01000001.1	7	6565	7995	1	E															0
SAMN03319381_LBTH01000001.1_8	SAMN03319381	LBTH01000001.1	8	8025	8807	1	E															0
SAMN03319381_LBTH01000001.1_9	SAMN03319381	LBTH01000001.1	9	8767	9981	-1	E															0
SAMN03319381_LBTH01000001.1_10	SAMN03319381	LBTH01000001.1	10	10060	12027	1	D										Domain of unknown function (DUF4153) [PF13687.9]					0
SAMN03319381_LBTH01000001.1_11	SAMN03319381	LBTH01000001.1	11	12117	12854	1	C	K03705	heat-inducible transcriptional repressor								HrcA protein C terminal domain [PF01628.24]; Winged helix-turn-helix transcription repressor, HrcA DNA-binding [PF03444.18]					0
SAMN03319381_LBTH01000001.1_12	SAMN03319381	LBTH01000001.1	12	12871	13845	1	C	K03687	molecular chaperone GrpE								GrpE [PF01025.22]					0
SAMN03319381_LBTH01000001.1_13	SAMN03319381	LBTH01000001.1	13	13897	14355	1	D										Hsp70 protein [PF00012.23]					0
SAMN03319381_LBTH01000002.1_1	SAMN03319381	LBTH01000002.1	1	3	377	-1	E															0
SAMN03319381_LBTH01000002.1_2	SAMN03319381	LBTH01000002.1	2	402	704	-1	D										Family of unknown function (DUF6580) [PF20221.1]					0
SAMN03319381_LBTH01000002.1_3	SAMN03319381	LBTH01000002.1	3	982	1467	-1	D										Domain of unknown function (DUF4430) [PF14478.9]					0
SAMN03319381_LBTH01000002.1_4	SAMN03319381	LBTH01000002.1	4	1699	3729	-1	C	K01768	adenylate cyclase [EC:4.6.1.1]								CHASE2 domain [PF05226.14]; Adenylate and Guanylate cyclase catalytic domain [PF00211.23]					0
SAMN03319381_LBTH01000002.1_5	SAMN03319381	LBTH01000002.1	5	3710	4819	-1	D										FecR protein [PF04773.16]					0
SAMN03319381_LBTH01000002.1_6	SAMN03319381	LBTH01000002.1	6	4855	5763	-1	E															0
SAMN03319381_LBTH01000002.1_7	SAMN03319381	LBTH01000002.1	7	5826	7256	-1	C	K01883	cysteinyl-tRNA synthetase [EC:6.1.1.16]								tRNA synthetases class I (C) catalytic domain [PF01406.22]; tRNA synthetases class I (M) [PF09334.14]; DALR domain [PF09190.14]; tRNA synthetases class I (I, L, M and V) [PF00133.25]					0
SAMN03319381_LBTH01000002.1_8	SAMN03319381	LBTH01000002.1	8	7535	8050	-1	D										NYN domain [PF01936.21]					0
SAMN03319381_LBTH01000002.1_9	SAMN03319381	LBTH01000002.1	9	8119	9678	-1	C	K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]								tRNA synthetases class I (W and Y) [PF00579.28]; Putative tRNA binding domain [PF01588.23]					0
SAMN03319381_LBTH01000002.1_10	SAMN03319381	LBTH01000002.1	10	9903	10217	1	D										Helix-turn-helix [PF01381.25]; Helix-turn-helix domain [PF12844.10]; Helix-turn-helix domain [PF13744.9]					0
SAMN03319381_LBTH01000002.1_11	SAMN03319381	LBTH01000002.1	11	10214	11560	-1	D										Prephenate dehydratase [PF00800.21]; Prephenate dehydrogenase, nucleotide-binding domain [PF02153.20]					0
SAMN03319381_LBTH01000002.1_12	SAMN03319381	LBTH01000002.1	12	11548	12768	-1	C	K01626	3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]								DAHP synthetase I family [PF00793.23]					0
SAMN03319381_LBTH01000002.1_13	SAMN03319381	LBTH01000002.1	13	12773	13195	-1	E															0
SAMN03319381_LBTH01000002.1_14	SAMN03319381	LBTH01000002.1	14	13597	14373	-1	D										Polysaccharide deacetylase [PF01522.24]	CE4	CE4 acetyl xylan esterase (EC 3.1.1.72); chitin deacetylase (EC 3.5.1.41); chitooligosaccharide deacetylase (EC 3.5.1.-); peptidoglycan GlcNAc deacetylase (EC 3.5.1.-); peptidoglycan N-acetylmuramic acid deacetylase (EC 3.5.1.-).	2.4.1.-,3.1.1.6,3.1.1.72,3.1.1.-,3.2.1.8,3.2.1.-,3.5.1.104,3.5.1.41,3.5.1.-	CE4.hmm	0
SAMN03319381_LBTH01000003.1_1	SAMN03319381	LBTH01000003.1	1	240	1019	1	C	K07284	sortase A [EC:3.4.22.70]								Sortase domain [PF04203.16]					0
