	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN04314518_MEXR01000001.1_1	SAMN04314518	MEXR01000001.1	1	182	574	-1	C	K01494	dCTP deaminase [EC:3.5.4.13]								dUTPase [PF00692.22]					0
SAMN04314518_MEXR01000001.1_2	SAMN04314518	MEXR01000001.1	2	763	2604	-1	E															0
SAMN04314518_MEXR01000001.1_3	SAMN04314518	MEXR01000001.1	3	3165	4265	-1	E															0
SAMN04314518_MEXR01000001.1_4	SAMN04314518	MEXR01000001.1	4	4397	4603	-1	E															0
SAMN04314518_MEXR01000001.1_5	SAMN04314518	MEXR01000001.1	5	4918	6072	1	D										DEAD/DEAH box helicase [PF00270.32]; Helicase conserved C-terminal domain [PF00271.34]; Type III restriction enzyme, res subunit [PF04851.18]					0
SAMN04314518_MEXR01000001.1_6	SAMN04314518	MEXR01000001.1	6	6081	7616	-1	D										CHASE4 domain [PF05228.16]; PAS fold [PF08448.13]; PAS domain [PF13426.10]; PAS fold [PF00989.28]					0
SAMN04314518_MEXR01000001.1_7	SAMN04314518	MEXR01000001.1	7	7620	8042	-1	D										EamA-like transporter family [PF00892.23]					0
SAMN04314518_MEXR01000001.1_8	SAMN04314518	MEXR01000001.1	8	8070	8552	1	D										NUDIX domain [PF00293.31]					0
SAMN04314518_MEXR01000001.1_9	SAMN04314518	MEXR01000001.1	9	8609	10369	1	C	K02347	DNA polymerase (family X)								DNA polymerase beta thumb [PF14791.9]; Helix-hairpin-helix domain [PF14716.9]					0
SAMN04314518_MEXR01000001.1_10	SAMN04314518	MEXR01000001.1	10	10384	10965	1	C	K03744	LemA protein								LemA family [PF04011.15]					0
SAMN04314518_MEXR01000001.1_11	SAMN04314518	MEXR01000001.1	11	10967	11893	1	C	K03799	heat shock protein HtpX [EC:3.4.24.-]	MER0298828	M48B	MER0298828 - subfamily M48B unassigned peptidases () [M48.UPB]#M48B#{peptidase unit: 90-305}~source EKE12845~	False	0.687	299.0	3.52e-89	Peptidase family M48 [PF01435.21]					0
SAMN04314518_MEXR01000001.1_12	SAMN04314518	MEXR01000001.1	12	12140	14701	1	C	K03695	ATP-dependent Clp protease ATP-binding subunit ClpB								AAA domain (Cdc48 subfamily) [PF07724.17]; AAA lid domain [PF17871.4]; C-terminal, D2-small domain, of ClpB protein [PF10431.12]; AAA domain (dynein-related subfamily) [PF07728.17]; Sigma-54 interaction domain [PF00158.29]; ATPase family associated with various cellular activities (AAA) [PF00004.32]					0
SAMN04314518_MEXR01000001.1_13	SAMN04314518	MEXR01000001.1	13	14725	15009	1	C	K02435	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]								Glu-tRNAGln amidotransferase C subunit [PF02686.18]					0
SAMN04314518_MEXR01000001.1_14	SAMN04314518	MEXR01000001.1	14	14975	16390	1	C	K02433	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]								Amidase [PF01425.24]					0
SAMN04314518_MEXR01000001.1_15	SAMN04314518	MEXR01000001.1	15	16368	17588	1	D										Transmembrane secretion effector [PF05977.16]					0
SAMN04314518_MEXR01000001.1_16	SAMN04314518	MEXR01000001.1	16	17539	18885	1	C	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]								GatB/GatE catalytic domain [PF02934.18]; GatB domain [PF02637.21]					0
SAMN04314518_MEXR01000001.1_17	SAMN04314518	MEXR01000001.1	17	19003	22587	1	C	K02337	DNA polymerase III subunit alpha [EC:2.7.7.7]								Bacterial DNA polymerase III alpha NTPase domain [PF07733.15]; Bacterial DNA polymerase III alpha subunit finger domain [PF17657.4]; PHP domain [PF02811.22]; Helix-hairpin-helix motif [PF14579.9]					0
