	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01001865.1_1	QGNH01001865.1	QGNH01001865.1	1	50	277	-1	E																								0	False	F
QGNH01001865.1_2	QGNH01001865.1	QGNH01001865.1	2	274	900	-1	E																								0	False	F
QGNH01001865.1_3	QGNH01001865.1	QGNH01001865.1	3	1360	1650	1	E																								1	False	F
QGNH01001865.1_4	QGNH01001865.1	QGNH01001865.1	4	2044	2286	-1	E																								0	False	F
QGNH01001865.1_5	QGNH01001865.1	QGNH01001865.1	5	2427	2984	1	E																								0	False	F
QGNH01001865.1_6	QGNH01001865.1	QGNH01001865.1	6	3048	3524	1	E																								0	False	F
QGNH01001865.1_7	QGNH01001865.1	QGNH01001865.1	7	3527	4753	1	D																Ferredoxin-like domain in Api92-like protein [PF18406.4]					VOG08312	REFSEQ hypothetical protein; Xu	Xu	0	False	F
QGNH01001865.1_8	QGNH01001865.1	QGNH01001865.1	8	4813	5262	1	E																								0	False	F
QGNH01001865.1_9	QGNH01001865.1	QGNH01001865.1	9	5348	5545	1	E																								0	False	
QGNH01001865.1_10	QGNH01001865.1	QGNH01001865.1	10	5532	5693	1	E																								0	False	
QGNH01001865.1_11	QGNH01001865.1	QGNH01001865.1	11	5727	6188	1	E																								0	False	
QGNH01001865.1_12	QGNH01001865.1	QGNH01001865.1	12	6200	7069	1	E																								0	False	
QGNH01001865.1_13	QGNH01001865.1	QGNH01001865.1	13	7137	7340	1	E																								0	False	
QGNH01001865.1_14	QGNH01001865.1	QGNH01001865.1	14	7382	7990	1	E																								0	False	
QGNH01001865.1_15	QGNH01001865.1	QGNH01001865.1	15	8038	8220	1	E																								0	False	
QGNH01001865.1_16	QGNH01001865.1	QGNH01001865.1	16	8233	8556	1	E																								0	False	
QGNH01001865.1_17	QGNH01001865.1	QGNH01001865.1	17	8593	9051	1	E																								0	False	
QGNH01001865.1_18	QGNH01001865.1	QGNH01001865.1	18	9134	9373	1	E																								0	False	
QGNH01001865.1_19	QGNH01001865.1	QGNH01001865.1	19	9377	9682	1	E																								0	False	
QGNH01001865.1_20	QGNH01001865.1	QGNH01001865.1	20	10007	10354	1	E																								0	False	
QGNH01001865.1_21	QGNH01001865.1	QGNH01001865.1	21	10424	10705	1	E																								0	False	
QGNH01001865.1_22	QGNH01001865.1	QGNH01001865.1	22	10807	11214	1	E																								0	False	
QGNH01001865.1_23	QGNH01001865.1	QGNH01001865.1	23	11302	11613	1	E																								0	False	
QGNH01001865.1_24	QGNH01001865.1	QGNH01001865.1	24	11613	11849	1	E																								0	False	
QGNH01001865.1_25	QGNH01001865.1	QGNH01001865.1	25	12149	12382	1	E																								0	False	
QGNH01001865.1_26	QGNH01001865.1	QGNH01001865.1	26	12447	12746	1	E																								0	False	
QGNH01001865.1_27	QGNH01001865.1	QGNH01001865.1	27	12840	13160	1	E																								0	False	
QGNH01001865.1_28	QGNH01001865.1	QGNH01001865.1	28	13174	13866	1	E																								0	False	
QGNH01001865.1_29	QGNH01001865.1	QGNH01001865.1	29	13817	14071	1	E																								0	False	
QGNH01001865.1_30	QGNH01001865.1	QGNH01001865.1	30	14088	14606	-1	E			YP_009778290.1	YP_009778290.1 HNH endonuclease [Synechococcus phage ACG-2014f_Syn7803C7]	False	0.462	61.0	7.621e-10																1	False	
QGNH01001865.1_31	QGNH01001865.1	QGNH01001865.1	31	14708	14983	1	E																								0	False	
QGNH01001865.1_32	QGNH01001865.1	QGNH01001865.1	32	15053	15229	1	E																								0	False	
QGNH01001865.1_33	QGNH01001865.1	QGNH01001865.1	33	15229	15417	1	E																								0	False	
QGNH01001865.1_34	QGNH01001865.1	QGNH01001865.1	34	15414	15749	1	E																								0	False	
QGNH01001865.1_35	QGNH01001865.1	QGNH01001865.1	35	16064	16282	1	E																								0	False	
QGNH01001865.1_36	QGNH01001865.1	QGNH01001865.1	36	16285	16611	1	E																								0	False	
QGNH01001865.1_37	QGNH01001865.1	QGNH01001865.1	37	16701	17015	1	E																								0	False	
QGNH01001865.1_38	QGNH01001865.1	QGNH01001865.1	38	17103	17306	1	E																								0	False	
QGNH01001865.1_39	QGNH01001865.1	QGNH01001865.1	39	17360	17557	1	E																								0	False	
QGNH01001865.1_40	QGNH01001865.1	QGNH01001865.1	40	17724	17975	1	E																								0	False	
QGNH01001865.1_41	QGNH01001865.1	QGNH01001865.1	41	17972	18226	1	E																								0	False	
QGNH01001865.1_42	QGNH01001865.1	QGNH01001865.1	42	18277	18495	1	E																								0	False	
QGNH01001865.1_43	QGNH01001865.1	QGNH01001865.1	43	18492	18653	1	E																								0	False	
QGNH01001865.1_44	QGNH01001865.1	QGNH01001865.1	44	18696	19091	1	E																								0	False	
QGNH01001865.1_45	QGNH01001865.1	QGNH01001865.1	45	19180	19434	1	E																								0	False	
QGNH01001865.1_46	QGNH01001865.1	QGNH01001865.1	46	19475	19822	1	E																								0	False	
QGNH01001865.1_47	QGNH01001865.1	QGNH01001865.1	47	19898	20038	1	E																								0	False	
QGNH01001865.1_48	QGNH01001865.1	QGNH01001865.1	48	20119	20832	1	E																								0	False	
QGNH01001865.1_49	QGNH01001865.1	QGNH01001865.1	49	20674	21081	-1	E																								0	False	
QGNH01001865.1_50	QGNH01001865.1	QGNH01001865.1	50	21146	21274	1	E																								0	False	
QGNH01001865.1_51	QGNH01001865.1	QGNH01001865.1	51	21267	21464	1	E																								0	False	
QGNH01001865.1_52	QGNH01001865.1	QGNH01001865.1	52	21461	21763	-1	E																								0	False	
QGNH01001865.1_53	QGNH01001865.1	QGNH01001865.1	53	21799	21927	1	E																								0	False	
QGNH01001865.1_54	QGNH01001865.1	QGNH01001865.1	54	22007	22219	1	E																								0	False	
QGNH01001865.1_55	QGNH01001865.1	QGNH01001865.1	55	22301	22735	1	E																								1	False	
QGNH01001865.1_56	QGNH01001865.1	QGNH01001865.1	56	22866	23807	1	E																								0	False	
QGNH01001865.1_57	QGNH01001865.1	QGNH01001865.1	57	24733	26058	-1	E																								0	False	
QGNH01001865.1_58	QGNH01001865.1	QGNH01001865.1	58	26022	26306	-1	E																								0	False	
QGNH01001865.1_59	QGNH01001865.1	QGNH01001865.1	59	26655	28229	1	E																								0	False	
QGNH01001865.1_60	QGNH01001865.1	QGNH01001865.1	60	28233	28817	1	E																								0	False	
QGNH01001865.1_61	QGNH01001865.1	QGNH01001865.1	61	28814	29398	1	E																								0	False	
QGNH01001865.1_62	QGNH01001865.1	QGNH01001865.1	62	29395	30354	-1	E																								0	False	
QGNH01001865.1_63	QGNH01001865.1	QGNH01001865.1	63	30359	31255	-1	D																Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase [PF02518.29]; His Kinase A (phospho-acceptor) domain [PF00512.28]; GHKL domain [PF14501.9]								0	False	
QGNH01001865.1_64	QGNH01001865.1	QGNH01001865.1	64	31257	31676	-1	D																Response regulator receiver domain [PF00072.27]								0	False	
QGNH01001865.1_65	QGNH01001865.1	QGNH01001865.1	65	31703	32377	-1	E																								0	False	
QGNH01001865.1_66	QGNH01001865.1	QGNH01001865.1	66	32456	33283	-1	C	K00590	site-specific DNA-methyltransferase (cytosine-N4-specific) [EC:2.1.1.113]	YP_009792716.1	YP_009792716.1 DNA methyltransferase [Bordetella phage vB_BbrM_PHB04]	False	0.453	248.0	1.934e-72								DNA methylase [PF01555.21]; Putative RNA methylase family UPF0020 [PF01170.21]					VOG06731	sp|P14751|MTR1_CERSP Type II methyltransferase M.RsrI; XhXp	Xp;Xh	0	False	
QGNH01001865.1_67	QGNH01001865.1	QGNH01001865.1	67	33316	33729	1	E			YP_010111809.1	YP_010111809.1 endonuclease [uncultured phage cr128_1]	False	0.485	91.0	8.550000000000001e-21																0	False	
QGNH01001865.1_68	QGNH01001865.1	QGNH01001865.1	68	33779	36100	1	E																								0	False	
QGNH01001865.1_69	QGNH01001865.1	QGNH01001865.1	69	36209	36472	1	E																								0	False	
QGNH01001865.1_70	QGNH01001865.1	QGNH01001865.1	70	36682	37203	-1	D			YP_009223858.1	YP_009223858.1 putative DNA cytosine methylase [Geobacillus virus E3]	False	0.636	191.0	9.158e-55								DNA methylase [PF01555.21]								0	False	
QGNH01001865.1_71	QGNH01001865.1	QGNH01001865.1	71	37249	38367	-1	D			YP_004061457.1	YP_004061457.1 aminotransferase [Bathycoccus sp. RCC1105 virus BpV1]	False	0.271	134.0	4.021e-32								DegT/DnrJ/EryC1/StrS aminotransferase family [PF01041.20]; Beta-eliminating lyase [PF01212.24]					VOG01698	sp|Q5UPL1|YL136_MIMIV Uncharacterized protein L136; Xu	Xu	0	False	
QGNH01001865.1_72	QGNH01001865.1	QGNH01001865.1	72	38321	39145	-1	D																Methyltransferase domain [PF13489.9]								0	False	
QGNH01001865.1_73	QGNH01001865.1	QGNH01001865.1	73	39164	39442	-1	E																								0	False	
QGNH01001865.1_74	QGNH01001865.1	QGNH01001865.1	74	39439	40089	-1	C	K00859	dephospho-CoA kinase [EC:2.7.1.24]														Dephospho-CoA kinase [PF01121.23]								0	False	
QGNH01001865.1_75	QGNH01001865.1	QGNH01001865.1	75	40086	40652	-1	E																								0	False	
QGNH01001865.1_76	QGNH01001865.1	QGNH01001865.1	76	40655	41062	-1	E																								0	False	
QGNH01001865.1_77	QGNH01001865.1	QGNH01001865.1	77	41066	41785	-1	E			YP_009596432.1	YP_009596432.1 phosphohydrolase [Rhodococcus phage Weasels2]	False	0.269	66.0	6.392e-11																0	False	
QGNH01001865.1_78	QGNH01001865.1	QGNH01001865.1	78	41881	42528	1	D																HNH endonuclease [PF14279.9]; HNH endonuclease [PF01844.26]								2	False	
QGNH01001865.1_79	QGNH01001865.1	QGNH01001865.1	79	42535	42987	-1	E																								0	False	
QGNH01001865.1_80	QGNH01001865.1	QGNH01001865.1	80	43108	43839	1	E																								0	False	
QGNH01001865.1_81	QGNH01001865.1	QGNH01001865.1	81	43867	44292	1	E																								0	False	
QGNH01001865.1_82	QGNH01001865.1	QGNH01001865.1	82	44426	44620	1	E																								0	False	
QGNH01001865.1_83	QGNH01001865.1	QGNH01001865.1	83	44613	45176	1	E																								0	False	
QGNH01001865.1_84	QGNH01001865.1	QGNH01001865.1	84	45182	45424	1	E																								0	False	
QGNH01001865.1_85	QGNH01001865.1	QGNH01001865.1	85	45640	47235	-1	D			YP_009611683.1	YP_009611683.1 tRNA nucleotidyltransferase [Agrobacterium phage Atu_ph07]	False	0.282	97.0	1.951e-19								Poly A polymerase head domain [PF01743.23]; Probable RNA and SrmB- binding site of polymerase A [PF12627.10]					VOG02285	sp|A8H161|CCA_SHEPA Multifunctional CCA protein; XhXr	Xr;Xh	0	False	V
QGNH01001865.1_86	QGNH01001865.1	QGNH01001865.1	86	47256	47915	-1	E																								0	False	
QGNH01001865.1_87	QGNH01001865.1	QGNH01001865.1	87	47965	48486	1	E																								0	False	
QGNH01001865.1_88	QGNH01001865.1	QGNH01001865.1	88	48479	49777	1	E																								0	False	
QGNH01001865.1_89	QGNH01001865.1	QGNH01001865.1	89	49785	50279	1	E																								0	False	
QGNH01001865.1_90	QGNH01001865.1	QGNH01001865.1	90	50285	50893	1	E																								0	False	
QGNH01001865.1_91	QGNH01001865.1	QGNH01001865.1	91	50900	54277	1	E																								0	False	
QGNH01001865.1_92	QGNH01001865.1	QGNH01001865.1	92	54296	54958	1	E																								0	False	
QGNH01001865.1_93	QGNH01001865.1	QGNH01001865.1	93	55004	55294	1	D																Base plate wedge protein 53 [PF11246.11]								0	False	
QGNH01001865.1_94	QGNH01001865.1	QGNH01001865.1	94	55300	57099	1	E																								0	False	
QGNH01001865.1_95	QGNH01001865.1	QGNH01001865.1	95	57108	59120	1	E																								0	False	
QGNH01001865.1_96	QGNH01001865.1	QGNH01001865.1	96	59130	59543	1	D																Baseplate wedge protein gp25 [PF04965.17]					VOG00875	sp|P09425|BP25_BPT4 Baseplate wedge protein gp25; XhXs	Xs;Xh	0	False	V
QGNH01001865.1_97	QGNH01001865.1	QGNH01001865.1	97	59553	61139	1	E			YP_009831853.1	YP_009831853.1 baseplate protein [Streptomyces phage BRock]	False	0.214	95.0	5.937e-19													VOG01398	sp|P19060|BP06_BPT4 Baseplate wedge protein gp6; Xs	Xs	0	False	V
QGNH01001865.1_98	QGNH01001865.1	QGNH01001865.1	98	61148	64408	1	E																								0	False	
QGNH01001865.1_99	QGNH01001865.1	QGNH01001865.1	99	64417	64896	1	E																								0	False	
QGNH01001865.1_100	QGNH01001865.1	QGNH01001865.1	100	65044	65871	1	E																								0	False	
QGNH01001865.1_101	QGNH01001865.1	QGNH01001865.1	101	65884	66447	1	E																								0	False	
QGNH01001865.1_102	QGNH01001865.1	QGNH01001865.1	102	66470	67336	-1	E			YP_010719934.1	YP_010719934.1 hypothetical protein P6F35_gp66 [Sphingomonas phage vB_StuS_MMDA13]	False	0.274	61.0	7.908e-09																0	False	
QGNH01001865.1_103	QGNH01001865.1	QGNH01001865.1	103	67336	67854	-1	E																								0	False	
QGNH01001865.1_104	QGNH01001865.1	QGNH01001865.1	104	67914	68603	1	E																								0	False	
QGNH01001865.1_105	QGNH01001865.1	QGNH01001865.1	105	68596	69729	1	D									MER1153494	S01D	MER1153494 - subfamily S1D non-peptidase homologues (Methanosarcina acetivorans) [S01.UND]#S01D#{peptidase unit: 242-467}~source Q8TI44~	False	0.253	64.0	1.736e-09	PKD domain [PF18911.3]; PKD domain [PF00801.23]								0	False	P
QGNH01001865.1_106	QGNH01001865.1	QGNH01001865.1	106	69729	71966	1	E																								0	False	
QGNH01001865.1_107	QGNH01001865.1	QGNH01001865.1	107	71975	73699	1	E																								0	False	
QGNH01001865.1_108	QGNH01001865.1	QGNH01001865.1	108	73699	74559	1	D																6-hydroxymethylpterin diphosphokinase MptE-like [PF01973.21]								0	False	
QGNH01001865.1_109	QGNH01001865.1	QGNH01001865.1	109	74588	74863	1	E																								0	False	
QGNH01001865.1_110	QGNH01001865.1	QGNH01001865.1	110	74860	75021	-1	E																								0	False	
QGNH01001865.1_111	QGNH01001865.1	QGNH01001865.1	111	75363	75983	1	E																								0	False	
QGNH01001865.1_112	QGNH01001865.1	QGNH01001865.1	112	76066	77031	1	D																Glycosyltransferase family 9 (heptosyltransferase) [PF01075.20]	GT9	GT9 lipopolysaccharide N-acetylglucosaminyltransferase (EC 2.4.1.56); heptosyltransferase (EC 2.4.-.-).	2.4.1.56,2.4.99.-	GT9.hmm				0	False	
QGNH01001865.1_113	QGNH01001865.1	QGNH01001865.1	113	77050	77280	1	E																								0	False	
QGNH01001865.1_114	QGNH01001865.1	QGNH01001865.1	114	77365	78378	1	E																								0	False	
QGNH01001865.1_115	QGNH01001865.1	QGNH01001865.1	115	78477	78740	1	E																								0	False	
QGNH01001865.1_116	QGNH01001865.1	QGNH01001865.1	116	78789	82151	1	E																								2	False	
QGNH01001865.1_117	QGNH01001865.1	QGNH01001865.1	117	82148	85810	-1	E																								0	False	
QGNH01001865.1_118	QGNH01001865.1	QGNH01001865.1	118	85851	86201	-1	E																								0	False	
QGNH01001865.1_119	QGNH01001865.1	QGNH01001865.1	119	86224	86673	1	E																								0	False	
QGNH01001865.1_120	QGNH01001865.1	QGNH01001865.1	120	86698	87204	1	E																								0	False	
QGNH01001865.1_121	QGNH01001865.1	QGNH01001865.1	121	87170	88249	-1	D																CHC2 zinc finger [PF01807.23]								0	False	
QGNH01001865.1_122	QGNH01001865.1	QGNH01001865.1	122	88265	89923	-1	C	K07317	adenine-specific DNA-methyltransferase [EC:2.1.1.72]	YP_001498093.1	YP_001498093.1 hypothetical protein AR158_C011L [Paramecium bursaria Chlorella virus AR158]	False	0.253	64.0	2.633e-09								N-6 DNA Methylase [PF02384.19]; Eco57I restriction-modification methylase [PF07669.14]; MmeI, DNA-methyltransferase domain [PF20473.1]; Methyltransferase small domain [PF05175.17]; Putative RNA methylase family UPF0020 [PF01170.21]								0	False	
QGNH01001865.1_123	QGNH01001865.1	QGNH01001865.1	123	89955	90704	-1	E																								0	False	
QGNH01001865.1_124	QGNH01001865.1	QGNH01001865.1	124	90704	91165	-1	E			YP_010683635.1	YP_010683635.1 hypothetical protein PQZ55_gp53 [Klebsiella phage vB_KpnM_15-38_KLPPOU148]	False	0.435	73.0	3.909e-14													VOG00372	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01001865.1_125	QGNH01001865.1	QGNH01001865.1	125	91241	91744	1	D																MerR family regulatory protein [PF00376.26]; MerR HTH family regulatory protein [PF13411.9]; Helix-turn-helix domain [PF12728.10]								0	False	
QGNH01001865.1_126	QGNH01001865.1	QGNH01001865.1	126	91719	92486	1	D																PD-(D/E)XK nuclease superfamily [PF12705.10]; Domain of unknown function DUF83 [PF01930.20]					VOG00510	sp|O64262|VG69_BPMD2 Gene 69 protein; Xu	Xu	0	False	
QGNH01001865.1_127	QGNH01001865.1	QGNH01001865.1	127	92483	93175	1	D			YP_007354421.1	YP_007354421.1 glycosyltransferase [Acanthamoeba polyphaga moumouvirus]	False	0.251	68.0	8.881e-12								Capsular polysaccharide synthesis protein [PF05704.15]; Glycosyltransferase sugar-binding region containing DXD motif [PF04488.18]					VOG04984	sp|Q5UQW4|YL373_MIMIV Uncharacterized glycosyltransferase L373; Xh	Xh	0	False	MK
QGNH01001865.1_128	QGNH01001865.1	QGNH01001865.1	128	93138	93569	-1	E																								0	False	
QGNH01001865.1_129	QGNH01001865.1	QGNH01001865.1	129	93664	94236	1	E			YP_010358872.1	YP_010358872.1 endonuclease [uncultured phage cr149_1]	False	0.476	68.0	3.545e-12																0	False	
QGNH01001865.1_130	QGNH01001865.1	QGNH01001865.1	130	94241	94750	1	E																								0	False	
QGNH01001865.1_131	QGNH01001865.1	QGNH01001865.1	131	94993	95319	-1	E																								0	False	
QGNH01001865.1_132	QGNH01001865.1	QGNH01001865.1	132	95363	95872	1	D																Protein of unknown function (DUF3568) [PF12092.11]								0	False	
QGNH01001865.1_133	QGNH01001865.1	QGNH01001865.1	133	95861	97309	-1	D																Fungalysin metallopeptidase (M36) [PF02128.18]								0	False	
QGNH01001865.1_134	QGNH01001865.1	QGNH01001865.1	134	97349	98029	1	E																								0	False	
QGNH01001865.1_135	QGNH01001865.1	QGNH01001865.1	135	98186	98698	-1	E																								0	False	
QGNH01001865.1_136	QGNH01001865.1	QGNH01001865.1	136	98815	100197	1	E																								0	False	
QGNH01001865.1_137	QGNH01001865.1	QGNH01001865.1	137	100194	100517	-1	E																								0	False	
QGNH01001865.1_138	QGNH01001865.1	QGNH01001865.1	138	100569	100742	-1	E																								0	False	
QGNH01001865.1_139	QGNH01001865.1	QGNH01001865.1	139	100800	102767	1	D			YP_010114608.1	YP_010114608.1 terminase large subunit [Flavobacterium phage vB_FspM_immuto_2-6A]	False	0.299	211.0	2.961e-55								Terminase large subunit, T4likevirus-type, N-terminal [PF03237.18]; Terminase RNaseH-like domain [PF17289.5]					VOG00068	sp|P25479|VPP_BPP2 Terminase, ATPase subunit; XhXr	Xr;Xh	0	False	V
QGNH01001865.1_140	QGNH01001865.1	QGNH01001865.1	140	102861	103922	1	E																								0	False	
QGNH01001865.1_141	QGNH01001865.1	QGNH01001865.1	141	103915	104271	1	E																								0	False	
