locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
NZ_CP054587.1_1												Hypothetical
NZ_CP054587.1_2		K00096, K00005	COG0371				COG:COG0371	349	9.9e-113	374.7		GldA:Isoprenoid biosynthesis
NZ_CP054587.1_3		K02503	COG0537		phrog_19494	VOG09938	COG:COG0537	136	4.7e-30	102.7		HinT:
NZ_CP054587.1_4		K08976	COG2322				COG:COG2322	200	1.9e-62	209.4		YozB:
NZ_CP054587.1_5	K10773	K10773	COG0177				COG:COG0177	228	1.9e-96	320.1		Nth:
NZ_CP054587.1_6												Hypothetical
NZ_CP054587.1_7												Hypothetical
NZ_CP054587.1_8												Hypothetical
NZ_CP054587.1_9		K02638	COG3794		phrog_515	VOG09954	COG:COG3794	203	2.2e-40	136.5		PetE:
NZ_CP054587.1_10												Hypothetical
NZ_CP054587.1_11		K02635	COG1290				COG:COG1290	267	1.3e-84	282.1		QcrB/PetB:
NZ_CP054587.1_12	K15879	K15879	COG1290				COG:COG1290	254	8.5e-28	94.6		QcrB/PetB:
NZ_CP054587.1_13												Hypothetical
NZ_CP054587.1_14												Hypothetical
NZ_CP054587.1_15												Hypothetical
NZ_CP054587.1_16		K00858	COG0061		phrog_13155		COG:COG0061	228	1.5e-45	153.6		NadK:
NZ_CP054587.1_17		K19701	COG2234				COG:COG2234	439	5.4e-77	257.5		Iap:
NZ_CP054587.1_18		K07730	COG1497		phrog_2440	VOG00337	COG:COG1497	260	3.4e-110	364.5		MJ0558:
NZ_CP054587.1_19												Hypothetical
NZ_CP054587.1_20		K03686	COG2214		phrog_9210	VOG02287	COG:COG2214	227	7.1e-19	66.2		CbpA:
NZ_CP054587.1_21		K01278	COG1506	CE1, CE1	phrog_789		COG:COG1506	601	4e-107	336.0		DAP2:
NZ_CP054587.1_22		K07005	COG3467		phrog_34188		COG:COG3467	154	6.5e-27	92.3		NimA:
NZ_CP054587.1_23												Hypothetical
NZ_CP054587.1_24												Hypothetical
NZ_CP054587.1_25			COG1714				COG:COG1714	155	1.3e-39	133.9		YckC:
NZ_CP054587.1_26												Hypothetical
NZ_CP054587.1_27	K01849	K01849	COG2185				FOAM:K01849	139	3.3e-68	226.2	5.4.99.2	E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain
NZ_CP054587.1_28		K07588	COG1703				KEGG:K07588	357	7.3e-127	422.7	2.7.-.-	argK; LAO/AO transport system kinase
