	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000901.1_1	QGNH01000901.1	QGNH01000901.1	1	1	405	-1	E																								0	False	F
QGNH01000901.1_2	QGNH01000901.1	QGNH01000901.1	2	457	2388	-1	E																								0	False	F
QGNH01000901.1_3	QGNH01000901.1	QGNH01000901.1	3	2460	2708	-1	E																								0	False	F
QGNH01000901.1_4	QGNH01000901.1	QGNH01000901.1	4	2940	3194	-1	E																								0	False	F
QGNH01000901.1_5	QGNH01000901.1	QGNH01000901.1	5	3272	3625	-1	E																								0	False	F
QGNH01000901.1_6	QGNH01000901.1	QGNH01000901.1	6	3761	4213	-1	D																Phage tail tube protein, TTP [PF08813.14]; Lambda phage tail tube protein, TTP [PF16461.8]								0	False	F
QGNH01000901.1_7	QGNH01000901.1	QGNH01000901.1	7	4352	4612	-1	E																								0	False	F
QGNH01000901.1_8	QGNH01000901.1	QGNH01000901.1	8	4691	5086	-1	E																								0	False	F
QGNH01000901.1_9	QGNH01000901.1	QGNH01000901.1	9	5143	5661	-1	E																								0	False	
QGNH01000901.1_10	QGNH01000901.1	QGNH01000901.1	10	5661	6377	-1	D			YP_010654374.1	YP_010654374.1 methyltransferase [Gordonia phage DobbysSock]	False	0.398	146.0	4.378e-38								DNA methylase [PF01555.21]					VOG00306	sp|P14243|MTC9_CITFR Type II methyltransferase M.Cfr9I; XhXp	Xh;Xp	0	False	
QGNH01000901.1_11	QGNH01000901.1	QGNH01000901.1	11	6425	6802	-1	D																Phage head-tail joining protein [PF05521.14]					VOG00080	sp|O48446|HCP16_BPSPP Head completion protein gp16; XpXrXs	Xr;Xs;Xp	0	False	V
QGNH01000901.1_12	QGNH01000901.1	QGNH01000901.1	12	6802	8337	-1	D			YP_003969901.1	YP_003969901.1 hypothetical protein crov269 [Cafeteria roenbergensis virus BV-PW1]	False	0.234	69.0	8.088e-11								Glycosyltransferase family 92 [PF01697.30]; Glycosyl transferase family 2 [PF13704.9]; Glycosyltransferase like family 2 [PF13641.9]	GT92	GT92 UDP-Gal: N-glycan core alpha-1,6-fucoside beta-1,4-galactosyltransferase (EC 2.4.1.-); UDP-Gal: beta-galactoside beta-1,4-galactosyltransferase (EC 2.4.1.-)	2.4.1.-	GT92.hmm	VOG33234	REFSEQ hypothetical protein; Xu	Xu	0	False	
QGNH01000901.1_13	QGNH01000901.1	QGNH01000901.1	13	8337	9011	-1	D																Phage gp6-like head-tail connector protein [PF05135.16]					VOG00412	sp|Q6QGD9|HCP_BPT5 Head completion protein; XhXs	Xh;Xs	0	False	V
QGNH01000901.1_14	QGNH01000901.1	QGNH01000901.1	14	9056	9310	-1	E																								0	False	
QGNH01000901.1_15	QGNH01000901.1	QGNH01000901.1	15	9389	10540	-1	D			NP_945035.1	NP_945035.1 major head protein [Burkholderia phage phi1026b]	False	0.325	198.0	1.4899999999999999e-53								Phage capsid family [PF05065.16]					VOG00134	sp|O64210|CAPSD_BPMD2 Probable major capsid protein gp17; Xs	Xs	0	False	VF
QGNH01000901.1_16	QGNH01000901.1	QGNH01000901.1	16	10595	11551	-1	C	K06904	uncharacterized protein	YP_009593482.1	YP_009593482.1 head maturation protease [Paracoccus phage Shpa]	False	0.427	115.0	1.8300000000000003e-26	MER1081010	S78	MER1081010 - family S78 non-peptidase homologues (Dehalococcoides mccartyi) [S78.UNW]#S78#{peptidase unit: 18-152}~source M1QZU4~	False	117.0	1.003e-26	0.465	Caudovirus prohead serine protease [PF04586.20]					VOG02183	sp|D3WAC4|PRO_BPLP2 Probable capsid maturation protease; XhXs	Xh;Xs	0	False	VPF
QGNH01000901.1_17	QGNH01000901.1	QGNH01000901.1	17	11580	12881	-1	D			YP_010754216.1	YP_010754216.1 portal protein [Streptomyces phage Chymera]	False	0.344	216.0	3.358e-59								Phage portal protein [PF04860.15]					VOG00344	sp|Q6QGD5|PORTL_BPT5 Portal protein; XhXpXrXs	Xr;Xh;Xs;Xp	0	False	VF
QGNH01000901.1_18	QGNH01000901.1	QGNH01000901.1	18	12881	14572	-1	D			YP_003090178.1	YP_003090178.1 terminase large subunit [Burkholderia phage KS9]	False	0.383	354.0	1.843e-104								Terminase large subunit, endonuclease domain [PF20441.1]; Terminase large subunit, ATPase domain [PF03354.18]					VOG07294	sp|Q05219|VG13_BPML5 Gene 13 protein; Xu	Xu	0	False	F
QGNH01000901.1_19	QGNH01000901.1	QGNH01000901.1	19	14574	15134	-1	E																								0	False	F
