locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
LBRB01000001.1_1_1_777_+		K02836	COG1186		phrog_19918	VOG01215	KEGG:K02836	258	8e-129	425.5		prfB; peptide chain release factor 2
LBRB01000001.1_1_887_1207_+		K09747	COG0718				COG:COG0718	106	3.4e-24	81.0		YbaB; 
LBRB01000001.1_1_1287_1775_+		K01056	COG0193		phrog_30156		KEGG:K01056	162	1.8e-49	163.5	3.1.1.29	PTH1, pth, spoVC; peptidyl-tRNA hydrolase, PTH1 family
LBRB01000001.1_1_1779_2555_+		K02863	COG0081				KEGG:K02863	258	4.2e-43	139.6		RP-L1, MRPL1, rplA; large subunit ribosomal protein L1
LBRB01000001.1_1_2610_3422_-												Hypothetical
LBRB01000001.1_1_3648_4157_+		K02864	COG0244		phrog_31116		COG:COG0244	169	4.3e-43	143.8		RplJ; Ribosome 50S subunit
LBRB01000001.1_1_4179_4580_+		K02935	COG0222		phrog_26927	VOG16581	COG:COG0222	133	6.8e-44	145.8		RplL; Ribosome 50S subunit
LBRB01000001.1_1_4711_5055_+												Hypothetical
LBRB01000001.1_1_5055_7538_+												Hypothetical
LBRB01000001.1_1_7542_10208_+												Hypothetical
LBRB01000001.1_1_10393_10593_+												Hypothetical
LBRB01000001.1_1_10744_11631_-		K03074	COG0341				COG:COG0341	250	2.5e-79	262.0		SecF; 
LBRB01000001.1_1_11628_12959_-		K03072	COG0342		phrog_7301		COG:COG0342	443	2.4e-144	477.3		SecD; 
LBRB01000001.1_1_12983_13669_-		K06180	COG0564		phrog_9266		KEGG:K06180	228	9.1e-58	191.7	5.4.99.23	rluD; 23S rRNA pseudouridine1911/1915/1917 synthase
LBRB01000001.1_1_13683_14159_-		K05770	COG3476				COG:COG3476	158	9.8e-55	181.1		TspO; 
LBRB01000001.1_1_14207_15046_-		K03087	COG0568		phrog_351	VOG00158	KEGG:K03087	279	2.5e-23	77.9		rpoS; RNA polymerase nonessential primary-like sigma factor
LBRB01000001.1_1_15153_16253_-			COG4487				COG:COG4487	366	5.2e-91	289.8		; 
LBRB01000001.1_1_16285_16467_+												Hypothetical
LBRB01000001.1_1_16509_19400_-		K03657	COG0210		phrog_1967, phrog_69	VOG03885	COG:COG0210	963	2.5e-141	468.2		UvrD; 
LBRB01000001.1_1_19436_19693_-		K03671	COG0526		phrog_22		KEGG:K03671	66	1.4e-22	76.0		trxA; thioredoxin 1
LBRB01000001.1_1_19671_20195_-												Hypothetical
LBRB01000001.1_1_20342_20731_-												Hypothetical
LBRB01000001.1_1_20748_21260_-		K00556	COG0566				COG:COG0566	170	7.7e-42	138.7		SpoU; tRNA modification
LBRB01000001.1_1_21438_21833_+												Hypothetical
LBRB01000001.1_1_21900_23108_-		K02346	COG0389		phrog_1268	VOG12460	COG:COG0389	402	1.5e-86	286.1		DinP; 
LBRB01000001.1_1_23251_25869_-	K00525	K00525	COG0209		phrog_84, phrog_23565	VOG00122	FOAM:K00525	872	6.6e-199	657.7	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
LBRB01000001.1_1_25990_27093_-		K03531	COG0206			VOG02516	COG:COG0206	367	1.2e-157	520.6		FtsZ; 
LBRB01000001.1_1_27205_28443_-		K03590	COG0849		phrog_691		COG:COG0849	412	1.7e-148	491.3		FtsA; 
LBRB01000001.1_1_28447_28647_-												Hypothetical
LBRB01000001.1_1_28681_29757_+	K15916	K15916	COG0166				FOAM:K15916	358	7.6e-92	303.3	5.3.1.9 5.3.1.8	pgi-pmi; glucose/mannose-6-phosphate isomerase
LBRB01000001.1_1_29787_30869_+	K00971	K00971	COG0836		phrog_3980		COG:COG0836	360	6.6e-136	449.6		CpsB; 
LBRB01000001.1_1_30937_31086_+												Hypothetical
LBRB01000001.1_1_31314_31604_+		K13195	COG0724			VOG21286	COG:COG0724	96	1.1e-41	137.3		RRM; 
LBRB01000001.1_1_31716_32108_-		K14673	COG0662		phrog_13536	VOG09848	VOG:VOG09848	130	7.4e-44	145.3		sp|Q5UP75|YL612_MIMIV Uncharacterized protein L612
LBRB01000001.1_1_32129_32632_-		K02456	COG2165		phrog_13280	VOG00821	COG:COG2165	167	2.8e-27	91.3		PulG; 
LBRB01000001.1_1_32742_33824_+	K15916	K15916	COG0166				FOAM:K15916	360	3.1e-100	331.0	5.3.1.9 5.3.1.8	pgi-pmi; glucose/mannose-6-phosphate isomerase
LBRB01000001.1_1_33848_35038_+	K01689	K01689	COG0148		phrog_35063		COG:COG0148	396	5e-112	369.5		Eno; Glycolysis
LBRB01000001.1_1_35044_36624_+	K15633	K15633	COG0696				FOAM:K15633	526	9.8e-202	667.0	5.4.2.12	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LBRB01000001.1_1_36626_38146_+	K15633	K15633	COG0696				FOAM:K15633	506	5.3e-190	628.3	5.4.2.12	gpmI; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase
LBRB01000001.1_1_38153_39466_+	K00974	K00974	COG0617		phrog_2244	VOG02285	COG:COG0617	437	1.8e-117	388.5		PcnB; tRNA modification
LBRB01000001.1_1_39594_39758_+												Hypothetical
LBRB01000001.1_1_39811_42183_+		K01869	COG0495		phrog_12710, phrog_12710	VOG02932, VOG02932, VOG02932	KEGG:K01869	790	0	1112.7	6.1.1.4	LARS, leuS; leucyl-tRNA synthetase
LBRB01000001.1_1_42217_42393_+		K02911	COG0333				COG:COG0333	58	4.4e-16	54.1		RpmF; Ribosome 50S subunit
LBRB01000001.1_1_42397_42858_+		K03625	COG0781				KEGG:K03625	153	6.1e-43	142.7		nusB; transcription antitermination protein NusB
LBRB01000001.1_1_42855_43562_+		K03685	COG0571		phrog_28637	VOG03160	COG:COG0571	235	6.2e-94	310.2		Rnc; 
LBRB01000001.1_1_43570_44277_-												Hypothetical
LBRB01000001.1_1_44323_45249_-	K07258	K07258	COG1686		phrog_5304		COG:COG1686	308	2.5e-87	289.0		DacC; 
LBRB01000001.1_1_45299_46696_-		K01876, K01876	COG0173, COG0173		phrog_19509, phrog_19509	VOG03103	COG:COG0173	465	8.5e-206	436.4		AspS; Aminoacyl-tRNA synthetases
LBRB01000001.1_1_46710_47309_-		K07501	COG0417		phrog_403	VOG01302	KEGG:K07501	183	8.2e-42	139.0		K07501; 3'-5' exonuclease
LBRB01000001.1_1_47306_49153_-		K01890, K01890	COG0072, COG0072		phrog_21682		COG:COG0072	615	3e-146	430.5		PheT; Aminoacyl-tRNA synthetases
LBRB01000001.1_1_49158_49838_-		K01889	COG0016		phrog_19793	VOG21380	COG:COG0016	226	2e-112	371.9		PheS; Aminoacyl-tRNA synthetases
LBRB01000001.1_1_49841_50224_-												Hypothetical
LBRB01000001.1_1_50208_50537_-		K02834	COG0858				COG:COG0858	109	3e-24	80.9		RbfA; 
LBRB01000001.1_1_50659_51276_+		K13409					KEGG:K13409	205	3.1e-08	26.6		cvaB, mchF, raxB; ATP-binding cassette, subfamily B, bacterial CvaB/MchF/RaxB
LBRB01000001.1_1_51307_51489_-												Hypothetical
LBRB01000001.1_1_51544_51696_+												Hypothetical
LBRB01000001.1_1_51926_52807_+		K04095	COG3177		phrog_11900	VOG01532	COG:COG3177	293	2.6e-56	186.4		; 
LBRB01000001.1_1_52921_53805_+												Hypothetical
LBRB01000001.1_1_54831_55931_+		K07045	COG2159				KEGG:K07045	366	2.1e-16	55.3		K07045; uncharacterized protein
LBRB01000001.1_1_56038_56430_-		K02996	COG0103				COG:COG0103	130	2.1e-48	159.8		RpsI; Ribosome 30S subunit
LBRB01000001.1_1_56806_57246_-		K02879	COG0203				COG:COG0203	146	4.5e-23	77.1		RplQ; Ribosome 50S subunit
LBRB01000001.1_1_57252_57992_-	K03040	K03040	COG0202				COG:COG0202	246	2.1e-93	309.3		RpoA; RNA polymerase
LBRB01000001.1_1_58011_58610_-		K02986	COG0522				COG:COG0522	199	7.9e-70	230.5		RpsD; Ribosome 30S subunit
LBRB01000001.1_1_58800_58976_+												Hypothetical
LBRB01000001.1_1_59003_59392_-		K02952	COG0099				COG:COG0099	129	1.6e-49	162.7		RpsM; Ribosome 30S subunit
LBRB01000001.1_1_59511_59726_-		K02518	COG0361		phrog_30201		KEGG:K02518	71	2.5e-35	116.6		infA; translation initiation factor IF-1
LBRB01000001.1_1_59809_60486_-		K01265	COG0024		phrog_24316	VOG21335	COG:COG0024	225	3.7e-83	274.4		Map; 
LBRB01000001.1_1_60546_61202_-	K00944	K00944	COG0563				COG:COG0563	196	1.1e-32	109.0		Adk; Pyrimidine biosynthesis
LBRB01000001.1_1_61199_61777_-												Hypothetical
LBRB01000001.1_1_62079_63368_-		K03076	COG0201				COG:COG0201	429	6.9e-154	508.7		SecY; 
LBRB01000001.1_1_63374_63595_-		K02876	COG0200				COG:COG0200	73	4.7e-25	83.7		RplO; Ribosome 50S subunit
LBRB01000001.1_1_63600_64049_-		K02988	COG0098				COG:COG0098	149	1.1e-62	207.1		RpsE; Ribosome 30S subunit
LBRB01000001.1_1_64373_64921_-		K02933	COG0097				KEGG:K02933	182	6.9e-71	234.3		RP-L6, MRPL6, rplF; large subunit ribosomal protein L6
LBRB01000001.1_1_64925_65293_-		K02994	COG0096				KEGG:K02994	122	1.9e-30	100.8		RP-S8, rpsH; small subunit ribosomal protein S8
LBRB01000001.1_1_65300_65485_-		K02954	COG0199				COG:COG0199	61	1.7e-24	80.6		RpsN; Ribosome 30S subunit
LBRB01000001.1_1_65488_66030_-		K02931	COG0094				COG:COG0094	180	6.9e-57	187.7		RplE; Ribosome 50S subunit
LBRB01000001.1_1_66362_66721_-		K02874	COG0093				KEGG:K02874	119	6.6e-45	148.8		RP-L14, MRPL14, rplN; large subunit ribosomal protein L14
LBRB01000001.1_1_66729_66953_-		K02961	COG0186				COG:COG0186	64	3.1e-17	58.7		RpsQ; Ribosome 30S subunit
LBRB01000001.1_1_66940_67125_-		K02904	COG0255				COG:COG0255	61	2.6e-13	45.5		RpmC; Ribosome 50S subunit
LBRB01000001.1_1_67158_67565_-		K02878	COG0197				KEGG:K02878	135	2.1e-61	203.5		RP-L16, MRPL16, rplP; large subunit ribosomal protein L16
LBRB01000001.1_1_67582_68232_-		K02982	COG0092				COG:COG0092	204	3.3e-78	257.9		RpsC; Ribosome 30S subunit
LBRB01000001.1_1_68232_68579_-		K02890	COG0091				COG:COG0091	115	2.3e-24	81.5		RplV; Ribosome 50S subunit
LBRB01000001.1_1_68581_68883_-		K02965	COG0185				COG:COG0185	57	2.7e-23	77.9		RpsS; Ribosome 30S subunit
LBRB01000001.1_1_68880_69704_-		K02886	COG0090				COG:COG0090	274	1.1e-97	321.8		RplB; Ribosome 50S subunit
LBRB01000001.1_1_69710_69856_-												Hypothetical
LBRB01000001.1_2_1_651_-		K02926	COG0088				COG:COG0088	80	2.4e-10	35.2		RplD; Ribosome 50S subunit
LBRB01000001.1_2_644_1246_-		K02906	COG0087				COG:COG0087	200	8.1e-68	224.0		RplC; Ribosome 50S subunit
LBRB01000001.1_2_1329_1655_-		K02946	COG0051		phrog_35964		COG:COG0051	108	9.3e-48	156.9		RpsJ; Ribosome 30S subunit
LBRB01000001.1_2_1680_2864_-		K02358	COG0050		phrog_6880	VOG01129	COG:COG0050	394	4.3e-247	817.3		TufA; Translation factors
LBRB01000001.1_2_2998_3972_-		K03979	COG0536		phrog_23947, phrog_23947		COG:COG0536	324	2.7e-142	470.4		Obg; 
LBRB01000001.1_2_4011_5042_-		K19304	COG0739	CBM50	phrog_6700	VOG00137	COG:COG0739	343	6.7e-56	185.4		NlpD; 
LBRB01000001.1_2_5060_6295_-		K02519	COG0532				KEGG:K02519	412	4.5e-117	387.7		infB, MTIF2; translation initiation factor IF-2
LBRB01000002.1_39_1034_+		K07497	COG2801		phrog_8463	VOG00376	COG:COG2801	331	3.9e-35	116.7		Tra5; 
LBRB01000002.1_1267_2484_+	K11927	K11927	COG0513		phrog_16	VOG00107	COG:COG0513	405	1.5e-156	517.5		SrmB; 
LBRB01000002.1_2494_4278_+		K06207	COG1217		phrog_6880	VOG33006	KEGG:K06207	594	3e-260	860.3		typA, bipA; GTP-binding protein
LBRB01000002.1_4358_5737_-		K00459	COG2070		phrog_17890		COG:COG2070	459	5.3e-31	102.9		YrpB; 
LBRB01000002.1_6118_6537_-		K06925	COG0802		phrog_31614		COG:COG0802	113	2e-32	108.1		TsaE; tRNA modification
LBRB01000002.1_6501_8228_-			COG5634				COG:COG5634	575	3.3e-15	26.7		YukJ; 
LBRB01000002.1_8320_8841_-			COG3428		phrog_3707		COG:COG3428	173	1.8e-10	35.1		YdbT; 
LBRB01000002.1_9042_10046_-		K03551	COG2255		phrog_168	VOG00282	COG:COG2255	334	7.8e-160	528.0		RuvB; 
LBRB01000002.1_10089_11264_-		K22719	COG4942		phrog_6700	VOG00137	COG:COG4942	391	6.3e-66	218.7		EnvC; 
LBRB01000002.1_11266_12180_-	K09811	K09811	COG2177				COG:COG2177	290	9.9e-64	210.6		FtsX; 
LBRB01000002.1_12177_12914_-	K09812	K09812	COG2884		phrog_293	VOG02992	COG:COG2884	245	1.2e-107	355.2		FtsE; 
LBRB01000002.1_13124_13666_+			COG1434				COG:COG1434	180	1.5e-17	59.1		ElyC; 
LBRB01000002.1_13698_14933_-		K21000	COG3693	GH39			KEGG:K21000	411	1e-29	98.6		pslG; polysaccharide biosynthesis protein PslG
LBRB01000002.1_15253_15468_+		K03075	COG1314				COG:COG1314	71	3.1e-22	74.5		SecG; 
LBRB01000002.1_15471_16772_+	K02035, K02035	K02035, K02035	COG0747, COG0747		phrog_18374		COG:COG0747	433	6.1e-40	85.5		DdpA; 
LBRB01000002.1_16919_18145_+		K01875	COG0172		phrog_16140	VOG02981	COG:COG0172	408	2.4e-154	509.3		SerS; Aminoacyl-tRNA synthetases
LBRB01000002.1_18192_20888_+		K03070, K03070	COG0653		phrog_32805, phrog_32805, phrog_32805		COG:COG0653	898	0	1163.1		SecA; 
LBRB01000002.1_20950_21231_+												Hypothetical
