locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JADHWJ010000010.1_205_423_+												Hypothetical
JADHWJ010000010.1_794_1048_-												Hypothetical
JADHWJ010000010.1_1099_2124_+		K04799	COG0258			VOG07202	KEGG:K04799	341	2.1e-108	359.0	3.-.-.-	FEN1, RAD2; flap endonuclease-1
JADHWJ010000010.1_2232_2753_-		K22804					KEGG:K22804	173	6.1e-08	26.3		SMC6; structural maintenance of chromosomes protein 6
JADHWJ010000010.1_3336_3719_+		K18828	COG1487		phrog_13721		COG:COG1487	127	4.9e-24	80.6		VapC; 
JADHWJ010000010.1_3741_4031_+												Hypothetical
JADHWJ010000010.1_4054_5226_+		K08303	COG0826		phrog_2895, phrog_2895		KEGG:K08303	390	4e-127	420.7	3.4.-.-	prtC, trhP; U32 family peptidase
JADHWJ010000010.1_5481_5768_-	K00568	K00568	COG0500				COG:COG0500	95	2.8e-10	35.7		SmtA; 
JADHWJ010000010.1_5864_7114_-		K06213	COG2239				KEGG:K06213	416	2e-112	372.1		mgtE; magnesium transporter
JADHWJ010000010.1_7166_8881_-		K03455	COG4651				COG:COG4651	571	1.8e-154	511.4		RosB; 
JADHWJ010000010.1_8969_9109_+												Hypothetical
JADHWJ010000010.1_9198_9620_-												Hypothetical
JADHWJ010000010.1_9780_10286_+		K05520	COG0693		phrog_5908		COG:COG0693	168	2.4e-53	177.1		YajL; 
JADHWJ010000010.1_10319_10582_+												Hypothetical
JADHWJ010000010.1_10798_11511_-		K01151	COG0648				COG:COG0648	237	5.1e-22	73.8		Nfo; 
JADHWJ010000010.1_11563_13266_+		K01887	COG0018		phrog_15344	VOG09864	COG:COG0018	567	2.4e-156	517.4		ArgS; Aminoacyl-tRNA synthetases
JADHWJ010000010.1_13267_14370_-		K01858	COG1260		phrog_33138	VOG16299	COG:COG1260	367	5.1e-147	485.6		INO1; 
JADHWJ010000010.1_14522_15124_+		K17884	COG0558		phrog_32003	VOG17505	KEGG:K17884	200	5.6e-45	149.8	2.7.8.39	E2.7.8.39; archaetidylinositol phosphate synthase
JADHWJ010000010.1_15153_15455_+		K10947	COG1695				COG:COG1695	100	2.5e-17	59.5		PadR; 
JADHWJ010000010.1_15476_15772_+		K02078					KEGG:K02078	98	1.1e-08	31.4		acpP; acyl carrier protein
JADHWJ010000010.1_15834_16199_+		K11129	COG1358				COG:COG1358	121	5.8e-43	142.3		Rpl7Ae; Ribosome 50S subunit
JADHWJ010000010.1_16200_16400_+												Hypothetical
JADHWJ010000010.1_16379_16576_+		K02979	COG2053				COG:COG2053	65	4.4e-21	70.0		RPS28A; Archaeal ribosomal proteins
JADHWJ010000010.1_16582_16776_+		K02896	COG2075				COG:COG2075	64	1.4e-22	76.6		RPL24A; Archaeal ribosomal proteins
JADHWJ010000010.1_16967_18058_+		K03079	COG1082				COG:COG1082	363	3.2e-65	216.2		YcjR; 
JADHWJ010000010.1_18149_19384_+		K18855		GH109			KEGG:K18855	411	2.5e-24	81.4	1.1.1.374	E1.1.1.374; UDP-N-acetylglucosamine 3-dehydrogenase
JADHWJ010000010.1_19658_19816_+												Hypothetical
JADHWJ010000010.1_19873_20109_+												Hypothetical
JADHWJ010000010.1_20311_20583_+		K02078			phrog_5934	VOG01492	KEGG:K02078	90	5.4e-18	61.8		acpP; acyl carrier protein
JADHWJ010000010.1_20570_20929_+												Hypothetical
JADHWJ010000010.1_20945_21178_+												Hypothetical
JADHWJ010000010.1_21236_21880_+		K18478	COG0524		phrog_15334		COG:COG0524	214	2.1e-60	200.4		RbsK; Glycolysis
JADHWJ010000010.1_21974_23668_+		K01818	COG2407				KEGG:K01818	564	7.3e-103	340.4	5.3.1.25 5.3.1.3	fucI; L-fucose/D-arabinose isomerase
JADHWJ010000010.1_23726_24436_-		K20215	COG1798				KEGG:K20215	236	9.7e-77	253.6	2.1.1.98	dph5; diphthine synthase
JADHWJ010000010.1_24544_26142_-												Hypothetical
JADHWJ010000010.1_26329_27597_-		K03547	COG0420		phrog_100	VOG00413	COG:COG0420	422	4.9e-38	125.6		SbcD; 
JADHWJ010000010.1_27817_28821_+		K07466, K07466	COG1599				COG:COG1599	334	4.6e-46	143.6		RFA1; 
JADHWJ010000010.1_28823_32266_+		K04483, K04483	COG1372, COG1372		phrog_15127	VOG07197, VOG01994, VOG14588	KEGG:K04483	1147	7e-140	245.0		radA; DNA repair protein RadA
JADHWJ010000011.1_1_252_-												Hypothetical
JADHWJ010000011.1_422_1990_-	K00764	K00764	COG0034		phrog_26846	VOG00288	COG:COG0034	522	5.5e-150	496.1		PurF; Purine biosynthesis
JADHWJ010000011.1_2052_4382_+	K13713, K13713	K13713, K13713	COG0151, COG0151			VOG00184	COG:COG0151	776	3.1e-147	272.0		PurD; Purine biosynthesis
JADHWJ010000011.1_4384_5199_+		K06971	COG0434				COG:COG0434	271	1.5e-49	164.1		BtpA; 
JADHWJ010000011.1_5207_6562_-	K08289	K08289	COG0027				FOAM:K08289	451	2.7e-153	507.9	6.3.1.21	purT; phosphoribosylglycinamide formyltransferase 2
JADHWJ010000011.1_6572_6706_-												Hypothetical
JADHWJ010000011.1_7087_7242_+		K07060	COG1439		phrog_9700		COG:COG1439	51	1.3e-07	26.9		Nob1; 
JADHWJ010000011.1_7373_8092_+												Hypothetical
JADHWJ010000011.1_8191_9501_-		K19689	COG2309				COG:COG2309	436	2e-64	213.4		AmpS; 
JADHWJ010000011.1_9534_9908_-		K06218					KEGG:K06218	117	7.7e-08	28.8		relE, stbE; mRNA interferase RelE/StbE
JADHWJ010000011.1_9905_10177_-												Hypothetical
JADHWJ010000011.1_10259_11071_+		K15429	COG2520				COG:COG2520	270	1.3e-88	293.2		Trm5; tRNA modification
JADHWJ010000011.1_11199_11579_-												Hypothetical
JADHWJ010000011.1_11728_12879_-												Hypothetical
JADHWJ010000011.1_12889_13050_+		K06927	COG2102				COG:COG2102	53	2.6e-14	48.7		Dph6; 
JADHWJ010000011.1_13251_14192_+		K06974	COG1913				KEGG:K06974	313	8e-59	195.6	3.4.-.-	amzA, AMZ2, AMZ1; archaemetzincin
JADHWJ010000011.1_14314_15564_+												Hypothetical
JADHWJ010000011.1_15599_19885_+												Hypothetical
JADHWJ010000011.1_19882_20877_+		K24473	COG5164		phrog_10385		KEGG:K24473	331	6.3e-16	35.9		TENM, ODZ; teneurin
JADHWJ010000011.1_20928_21212_+												Hypothetical
JADHWJ010000011.1_21555_21689_+												Hypothetical
JADHWJ010000011.1_22108_23244_-		K04095	COG3177		phrog_5978	VOG01532	COG:COG3177	378	8e-16	53.2		; 
JADHWJ010000011.1_23604_23759_-												Hypothetical
JADHWJ010000011.1_24172_25740_-												Hypothetical
JADHWJ010000011.1_25794_26399_+	K03653	K03653	COG1059				COG:COG1059	201	4.4e-70	230.9		ENDO3c; 
JADHWJ010000011.1_26473_27393_+		K04095	COG3177		phrog_11900	VOG01532	COG:COG3177	306	3.7e-67	222.8		; 
JADHWJ010000011.1_27481_27744_+												Hypothetical
JADHWJ010000011.1_27769_28194_+		K20950	COG5652				COG:COG5652	141	4.2e-20	67.7		VanZ; 
JADHWJ010000011.1_28373_29065_-												Hypothetical
JADHWJ010000011.1_29331_30488_+		K07765, K06402	COG0750				COG:COG0750	385	6.6e-36	117.9		RseP; 
JADHWJ010000011.1_30521_31975_+												Hypothetical
JADHWJ010000018.1_2_859_-		K22226	COG0535		phrog_21308	VOG00127	COG:COG0535	286	2.9e-57	190.5		SkfB; 
JADHWJ010000018.1_868_2364_-		K04034	COG1032		phrog_21079		KEGG:K04034	498	1.1e-140	465.9	1.21.98.3	bchE; anaerobic magnesium-protoporphyrin IX monomethyl ester cyclase
JADHWJ010000018.1_2429_3409_-		K00091	COG1087		phrog_540	VOG00055	KEGG:K00091	315	1.3e-96	319.2	1.1.1.219	E1.1.1.219; dihydroflavonol-4-reductase
JADHWJ010000018.1_3406_4113_-		K18534	COG4627		phrog_22502	VOG00106	COG:COG4627	235	9.9e-26	86.4		; 
