	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
SAMN04328297_MNXS01000001.1_1	SAMN04328297	MNXS01000001.1	1	2	169	1	E															0
SAMN04328297_MNXS01000001.1_2	SAMN04328297	MNXS01000001.1	2	682	924	-1	E															0
SAMN04328297_MNXS01000001.1_3	SAMN04328297	MNXS01000001.1	3	1494	1754	-1	E															0
SAMN04328297_MNXS01000001.1_4	SAMN04328297	MNXS01000001.1	4	1754	1954	-1	E															0
SAMN04328297_MNXS01000001.1_5	SAMN04328297	MNXS01000001.1	5	2216	2329	-1	E															0
SAMN04328297_MNXS01000001.1_6	SAMN04328297	MNXS01000001.1	6	2353	2718	-1	E															0
SAMN04328297_MNXS01000001.1_7	SAMN04328297	MNXS01000001.1	7	2676	3056	-1	D										Response regulator receiver domain [PF00072.27]					0
SAMN04328297_MNXS01000001.1_8	SAMN04328297	MNXS01000001.1	8	3090	3287	-1	E															0
SAMN04328297_MNXS01000001.1_9	SAMN04328297	MNXS01000001.1	9	3271	3540	-1	E															0
SAMN04328297_MNXS01000001.1_10	SAMN04328297	MNXS01000001.1	10	3560	3796	-1	E															0
SAMN04328297_MNXS01000001.1_11	SAMN04328297	MNXS01000001.1	11	4251	4643	-1	E															0
SAMN04328297_MNXS01000001.1_12	SAMN04328297	MNXS01000001.1	12	4640	4987	-1	D										dATP/dGTP diphosphohydrolase, N-terminal [PF18909.3]					0
SAMN04328297_MNXS01000001.1_13	SAMN04328297	MNXS01000001.1	13	4992	5252	-1	E															0
SAMN04328297_MNXS01000001.1_14	SAMN04328297	MNXS01000001.1	14	5274	5516	-1	E															0
SAMN04328297_MNXS01000001.1_15	SAMN04328297	MNXS01000001.1	15	5559	5789	-1	E															0
SAMN04328297_MNXS01000002.1_1	SAMN04328297	MNXS01000002.1	1	2	565	-1	C	K02238	competence protein ComEC								Metallo-beta-lactamase superfamily [PF00753.30]					0
