locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
MHJG01000001.1_1_3453_+												Hypothetical
MHJG01000001.1_3622_3870_-		K06218	COG2026		phrog_1213	VOG11888	COG:COG2026	82	1.4e-21	72.5		RelE; 
MHJG01000001.1_3877_4089_-												Hypothetical
MHJG01000001.1_4949_6442_+		K15738	COG0488		phrog_293, phrog_293	VOG06047, VOG06047	COG:COG0488	497	4.5e-121	400.7		Uup; 
MHJG01000001.1_6465_8273_-		K06207	COG1217		phrog_6880	VOG33006	KEGG:K06207	602	2.2e-270	894.1		typA, bipA; GTP-binding protein
MHJG01000001.1_8385_8918_-												Hypothetical
MHJG01000001.1_9211_9771_-												Hypothetical
MHJG01000001.1_9912_10127_+												Hypothetical
MHJG01000001.1_10210_11310_-	K02343	K02343	COG2812		phrog_5846	VOG00282	FOAM:K02343	366	1.6e-126	418.7	2.7.7.7	dnaX; DNA polymerase III subunit gamma/tau
MHJG01000001.1_11423_11845_-												Hypothetical
MHJG01000002.1_1_3_140_+												Hypothetical
MHJG01000002.1_1_191_397_-												Hypothetical
MHJG01000002.1_1_502_4383_-		K03641	COG0823, COG4946	PL22			COG:COG0823	1293	9.3e-20	49.2		TolB; 
MHJG01000002.1_1_4513_4803_+												Hypothetical
MHJG01000002.1_1_4818_5363_-		K02838	COG0233				COG:COG0233	181	3.8e-56	184.8		Frr; 
MHJG01000002.1_1_5507_6376_-	K02341	K02341	COG0470		phrog_5846	VOG00282	FOAM:K02341	289	9.3e-51	169.3	2.7.7.7	holB; DNA polymerase III subunit delta'
MHJG01000002.1_1_6571_7494_-		K03569	COG1077		phrog_22570	VOG03107	COG:COG1077	307	5.5e-135	445.6		MreB; 
MHJG01000002.1_1_7503_7724_-		K07461	COG2827			VOG00754	COG:COG2827	73	5.4e-17	56.4		YhbQ; 
MHJG01000002.1_1_7762_9018_-	K00790	K00790	COG0766		phrog_25097		COG:COG0766	418	3.2e-147	486.4		MurA; Mureine biosynthesis
MHJG01000002.1_1_9045_9500_-												Hypothetical
MHJG01000002.1_1_9637_10119_-												Hypothetical
MHJG01000002.1_1_10272_10772_-			COG1432				COG:COG1432	166	4.9e-28	93.9		LabA; 
MHJG01000002.1_2_3_254_-		K02996	COG0103				COG:COG0103	78	8.4e-15	50.3		RpsI; Ribosome 30S subunit
MHJG01000002.1_2_258_599_-		K02871	COG0102				KEGG:K02871	113	4.5e-40	133.6		RP-L13, MRPL13, rplM; large subunit ribosomal protein L13
MHJG01000002.1_2_604_1383_-	K03040	K03040	COG0202				COG:COG0202	259	1.4e-89	296.9		RpoA; RNA polymerase
MHJG01000002.1_2_1396_2007_-		K02986	COG0522				COG:COG0522	203	1e-64	214.1		RpsD; Ribosome 30S subunit
MHJG01000002.1_2_2014_2463_-		K02948	COG0100				COG:COG0100	149	6.7e-50	164.0		RpsK; Ribosome 30S subunit
MHJG01000002.1_3_10_393_-		K02952	COG0099				KEGG:K02952	127	3.3e-51	169.4		RP-S13, rpsM; small subunit ribosomal protein S13
MHJG01000002.1_3_525_857_-		K02879	COG0203				COG:COG0203	110	3.8e-37	123.6		RplQ; Ribosome 50S subunit
MHJG01000002.1_4_2_163_-		K02518	COG0361		phrog_30201		COG:COG0361	54	5.3e-24	79.9		InfA; Translation factors
MHJG01000002.1_4_241_1821_-						VOG00521	VOG:VOG00521	526	1.2e-08	29.1		sp|P51767|BPJ_BPP2 Baseplate protein J
MHJG01000002.1_4_1949_3151_-												Hypothetical
MHJG01000002.1_4_3236_3736_-												Hypothetical
MHJG01000002.1_4_3939_4265_-												Hypothetical
MHJG01000002.1_4_4574_4774_-												Hypothetical
MHJG01000002.1_4_4849_6732_-		K01872, K01872	COG0013, COG0013		phrog_28604, phrog_28604, phrog_28604	VOG21387	COG:COG0013	627	3.6e-194	457.5		AlaS; Aminoacyl-tRNA synthetases
MHJG01000002.1_4_6812_7306_-					phrog_944	VOG07272	VOG:VOG07272	164	4.3e-09	31.7		REFSEQ membrane protein
MHJG01000002.1_4_7382_8962_-												Hypothetical
MHJG01000002.1_4_9094_10344_-		K03086	COG0568		phrog_351	VOG00158	KEGG:K03086	416	2.1e-138	458.3		rpoD; RNA polymerase primary sigma factor
MHJG01000002.1_4_10388_12130_-	K02316	K02316	COG0358		phrog_6444	VOG02416	COG:COG0358	580	1.9e-145	481.9		DnaG; 
MHJG01000002.1_4_12230_12526_-												Hypothetical
MHJG01000002.1_4_12582_12857_+												Hypothetical
MHJG01000002.1_4_13199_13798_+												Hypothetical
MHJG01000002.1_4_13831_14349_-	K00940	K00940	COG0105			VOG09787	COG:COG0105	172	7.9e-62	204.9		Ndk; Pyrimidine biosynthesis
MHJG01000002.1_4_14351_15745_-		K01876, K01876	COG0173, COG0173		phrog_19509, phrog_19509	VOG03103	COG:COG0173	464	2e-225	474.2		AspS; Aminoacyl-tRNA synthetases
MHJG01000002.1_4_15928_16791_-		K02238	COG2333		phrog_14556	VOG04183	COG:COG2333	287	1.7e-74	246.8		ComEC; 
MHJG01000002.1_4_16809_17078_-		K22043	COG4189				COG:COG4189	89	6.5e-09	31.5		; 
MHJG01000002.1_4_17149_18546_-		K02238	COG0658				COG:COG0658	465	3.1e-83	276.0		ComEC; 
MHJG01000002.1_4_18554_18814_+												Hypothetical
MHJG01000002.1_4_18990_19391_-												Hypothetical
MHJG01000002.1_4_19450_20712_-		K00566	COG0482, COG0482		phrog_1741, phrog_1741		KEGG:K00566	420	2.7e-138	456.9	2.8.1.13	mnmA, trmU; tRNA-uridine 2-sulfurtransferase
MHJG01000002.1_4_20781_21077_+												Hypothetical
MHJG01000002.1_4_21085_21297_-												Hypothetical
MHJG01000002.1_4_21473_21733_-	K01924	K01924	COG0773				COG:COG0773	86	1.6e-14	48.5		MurC; Mureine biosynthesis
MHJG01000002.1_4_21793_22128_+												Hypothetical
MHJG01000002.1_4_22157_22699_-												Hypothetical
MHJG01000002.1_4_22750_24024_-	K01924	K01924	COG0773		phrog_16655		COG:COG0773	424	3.2e-166	543.1		MurC; Mureine biosynthesis
MHJG01000002.1_4_24092_24829_+												Hypothetical
MHJG01000002.1_4_25058_25444_-		K03720	COG4496				COG:COG4496	128	7.9e-16	53.6		YerC; 
MHJG01000002.1_4_25760_26185_-												Hypothetical
MHJG01000002.1_4_26384_27115_-	K00966	K00966	COG1208		phrog_3980	VOG00785	COG:COG1208	243	7.3e-69	228.0		GCD1; 
MHJG01000002.1_4_27762_29357_-		K03205	COG3505		phrog_5156	VOG09543	COG:COG3505	531	5e-80	265.0		VirD4; 
MHJG01000002.1_4_29489_30775_-												Hypothetical
MHJG01000002.1_4_30824_31861_-		K03086	COG0568, COG3343		phrog_351		COG:COG0568	345	1e-21	73.2		RpoD; RNA polymerase
MHJG01000002.1_4_31972_32217_-												Hypothetical
MHJG01000002.1_4_32251_32727_-		K16937	COG2259				KEGG:K16937	158	2.1e-28	94.8	1.8.5.2	doxD; thiosulfate dehydrogenase (quinone) large subunit
MHJG01000002.1_4_32740_33123_-												Hypothetical
MHJG01000002.1_4_33133_33549_-												Hypothetical
MHJG01000002.1_4_33628_33846_-		K09131	COG1872				COG:COG1872	72	7.9e-25	83.2		YggU; 
MHJG01000002.1_4_33859_36126_-		K01533	COG2216		phrog_12316	VOG20955, VOG20955	KEGG:K01533	721	1.6e-274	909.5	7.2.2.9	copB; P-type Cu2+ transporter
MHJG01000002.1_4_36110_36826_-												Hypothetical
MHJG01000002.1_4_36835_37035_-												Hypothetical
MHJG01000002.1_4_37055_38230_-	K00274	K00274	COG1232				FOAM:K00274	391	1.9e-14	48.6	1.4.3.4	MAO, aofH; monoamine oxidase
MHJG01000002.1_4_38234_38506_-		K21600	COG1937		phrog_6180		COG:COG1937	90	6.7e-29	96.5		FrmR; 
MHJG01000002.1_4_38564_39544_-												Hypothetical
MHJG01000002.1_4_39560_39916_-		K13984			phrog_22	VOG00033	VOG:VOG00033	118	1.2e-09	32.9		sp|P00276|GLRX_BPT4 Glutaredoxin
MHJG01000002.1_4_39942_40403_-												Hypothetical
MHJG01000002.1_4_40408_41199_-		K06196	COG0785				COG:COG0785	263	5.1e-31	103.4		CcdA; 
MHJG01000002.1_4_41206_41715_-												Hypothetical
MHJG01000002.1_4_41818_42195_-												Hypothetical
MHJG01000002.1_4_42269_42691_-												Hypothetical
MHJG01000002.1_4_42729_44477_-	K01768	K01768	COG4252		phrog_35576, phrog_35576		COG:COG4252	582	4.3e-167	553.3		CHASE2; 
MHJG01000002.1_4_44491_45747_-		K07165	COG4254				COG:COG4254	405	1.3e-30	102.1		; 
MHJG01000002.1_4_45744_46505_-												Hypothetical
MHJG01000002.1_4_46562_47353_-		K09807	COG2968		phrog_36144		COG:COG2968	263	4.2e-67	221.9		YggE; 
MHJG01000002.1_4_47456_47749_-												Hypothetical
MHJG01000002.1_4_47862_49169_+	K01945	K01945	COG0151				COG:COG0151	435	8.7e-92	304.2		PurD; Purine biosynthesis
MHJG01000002.1_4_49240_49665_+						VOG00381	VOG:VOG00381	141	2.8e-11	39.0		sp|P00641|ENDO_BPT7 Endonuclease I
MHJG01000002.1_4_49678_50298_-	K03768	K03768	COG0652			VOG09842	COG:COG0652	206	1.2e-81	270.7		PpiB; 
MHJG01000002.1_4_50353_50979_-												Hypothetical
MHJG01000002.1_4_51117_51755_-												Hypothetical
MHJG01000002.1_4_51855_52160_-												Hypothetical
MHJG01000002.1_4_52240_52614_-	K07305	K07305	COG0229		phrog_35155		COG:COG0229	124	4.1e-70	232.6		MsrB; 
MHJG01000002.1_4_52725_53621_+		K04771	COG0265		phrog_11383		COG:COG0265	298	4.6e-25	82.8		DegQ; 
MHJG01000002.1_5_2_646_+												Hypothetical
MHJG01000002.1_5_665_1195_+												Hypothetical
MHJG01000002.1_5_1204_2904_-		K07317	COG1002		phrog_16674, phrog_25988	VOG00788	KEGG:K07317	567	4.7e-79	262.1	2.1.1.72	K07317; adenine-specific DNA-methyltransferase
MHJG01000003.1_97_711_+		K06024	COG1386		phrog_31717		COG:COG1386	204	1.6e-52	174.2		ScpB; 
MHJG01000003.1_708_1697_+	K07258	K07258	COG1686		phrog_5304		COG:COG1686	329	3.5e-60	199.8		DacC; 
MHJG01000003.1_1758_2801_+	K01000	K01000	COG0472				FOAM:K01000	347	2.5e-91	301.9	2.7.8.13	mraY; phospho-N-acetylmuramoyl-pentapeptide-transferase
MHJG01000003.1_3235_4533_-	K03885	K03885	COG1252				COG:COG1252	432	1e-98	326.9		Ndh; 
MHJG01000003.1_4559_5605_+	K00927, K00927	K00927, K00927	COG0126, COG0126				FOAM:K00927	348	1e-102	221.6	2.7.2.3	PGK, pgk; phosphoglycerate kinase
MHJG01000003.1_5602_6786_+		K07462	COG0608		phrog_2484	VOG13859	COG:COG0608	394	2.9e-75	249.5		RecJ; 
MHJG01000003.1_6819_7484_+		K06993	COG3341				KEGG:K06993	221	5.8e-23	77.0		K06993; ribonuclease H-related protein
MHJG01000003.1_7777_8103_+		K05808	COG1544				COG:COG1544	108	2.3e-15	52.0		RaiA; 
