locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JACXUF010000013.1_3_1793_-		K03703	COG0322		phrog_22664	VOG01276	COG:COG0322	597	5e-158	524.5		UvrC; 
JACXUF010000013.1_1976_3427_+	K00278	K00278	COG0029		phrog_33286		COG:COG0029	483	8.8e-182	602.5		NadB; NAD biosynthesis
JACXUF010000013.1_3424_4752_+			COG1055				COG:COG1055	442	3.1e-89	296.2		ArsB; 
JACXUF010000013.1_4843_6387_+	K01951	K01951	COG0519		phrog_11956	VOG00380	COG:COG0519	514	6.4e-257	850.0		GuaA2; Purine biosynthesis
JACXUF010000013.1_6335_7045_+		K01719	COG1587				COG:COG1587	236	8.3e-26	86.8		HemD; Heme biosynthesis
JACXUF010000013.1_7321_8589_+	K01945	K01945	COG0151				COG:COG0151	422	2.8e-188	624.0		PurD; Purine biosynthesis
JACXUF010000013.1_8634_9038_+			COG1714				COG:COG1714	134	3.2e-31	105.3		YckC; 
JACXUF010000013.1_9055_11193_+		K04744	COG1452				COG:COG1452	712	5.6e-86	286.2		LptD; 
JACXUF010000013.1_11204_12595_+	K02067	K02067	COG1463				COG:COG1463	463	6.8e-49	163.4		MlaD; 
JACXUF010000013.1_12604_13272_+		K07100	COG1926				COG:COG1926	222	1.4e-52	175.7		; 
JACXUF010000013.1_13256_15433_+	K00962	K00962	COG1185				COG:COG1185	725	6.6e-249	824.5		Pnp; 
JACXUF010000013.1_15556_15933_+		K02110	COG0636				COG:COG0636	125	7.2e-29	97.2		AtpE; FoF1-type ATP synthase
JACXUF010000013.1_16282_16632_+												Hypothetical
JACXUF010000013.1_16632_17378_+		K10857	COG0847		phrog_192	VOG01972	KEGG:K10857	248	2.5e-77	256.0	3.1.11.-	exoX; exodeoxyribonuclease X
JACXUF010000013.1_17576_17746_+												Hypothetical
JACXUF010000013.1_17800_19056_+												Hypothetical
JACXUF010000013.1_19056_19415_+		K09882	COG0714		phrog_1297	VOG02489	PHROG:phrog_1297	121	6.8e-43	143.4		ATPase
JACXUF010000102.1_162_1127_+		K07082	COG1559				COG:COG1559	321	7.2e-75	248.9		MltG; 
