locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
JACPND010000005.1_1												Hypothetical
JACPND010000005.1_2												Hypothetical
JACPND010000005.1_3												Hypothetical
JACPND010000005.1_4												Hypothetical
JACPND010000005.1_5												Hypothetical
JACPND010000005.1_6		K07045	COG2159				COG:COG2159	438	2.7e-16	55.4		LigW:
JACPND010000005.1_7			COG4447	GH74			COG:COG4447	235	2e-33	111.7		:
JACPND010000007.1_1		K07065	COG1848				COG:COG1848	119	2.6e-13	46.0		VapC:
JACPND010000007.1_2		K07172	COG2336				COG:COG2336	72	2.7e-11	39.8		MazE:
JACPND010000007.1_3												Hypothetical
JACPND010000007.1_4												Hypothetical
JACPND010000007.1_5												Hypothetical
JACPND010000007.1_6		K06176	COG0585				COG:COG0585	344	4.7e-84	278.4		TruD:tRNA modification
JACPND010000007.1_7		K16267	COG0428				KEGG:K16267	239	8.5e-67	221.7		zipB; zinc and cadmium transporter
JACPND010000007.1_8		K09005	COG1430				COG:COG1430	114	1.6e-20	69.7		:
JACPND010000007.1_9	K03058	K03058	COG1644			VOG05237	COG:COG1644	66	3.9e-30	99.9		RPB10:
JACPND010000007.1_10		K02996	COG0103				COG:COG0103	132	3.4e-47	156.9		RpsI:Ribosome 30S subunit
JACPND010000007.1_11		K02872	COG0102				COG:COG0102	141	4.5e-28	94.2		RplM:Ribosome 50S subunit
JACPND010000007.1_12		K02883	COG1727				COG:COG1727	120	1.1e-41	137.5		RPL18A:Archaeal ribosomal proteins
JACPND010000007.1_13	K03047	K03047	COG0202			VOG01729	FOAM:K03047	261	5.1e-68	225.6	2.7.7.6	rpoD; DNA-directed RNA polymerase subunit D
JACPND010000007.1_14		K02955	COG0100				COG:COG0100	145	3.7e-42	139.8		RpsK:Ribosome 30S subunit
JACPND010000007.1_15		K02997	COG0522				COG:COG0522	204	3.3e-26	88.6		RpsD:Ribosome 30S subunit
JACPND010000007.1_16		K02952	COG0099				COG:COG0099	172	3.5e-45	149.4		RpsM:Ribosome 30S subunit
JACPND010000007.1_17												Hypothetical
JACPND010000007.1_18												Hypothetical
