	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_identity	peptidase_bitScore	peptidase_eVal	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	heme_regulatory_motif_count
GCF_007954425.1_NZ_CP042345.1_1	GCF_007954425.1	NZ_CP042345.1	1	2	1390	1	D										Proton-conducting membrane transporter [PF00361.23]; NADH-Ubiquinone oxidoreductase (complex I), chain 5 N-terminus [PF00662.23]					0
GCF_007954425.1_NZ_CP042345.1_2	GCF_007954425.1	NZ_CP042345.1	2	1449	1652	1	D										Probable inorganic carbon transporter subunit DabA [PF10070.12]					0
GCF_007954425.1_NZ_CP042345.1_3	GCF_007954425.1	NZ_CP042345.1	3	1655	1984	1	D										Probable inorganic carbon transporter subunit DabA [PF10070.12]					0
GCF_007954425.1_NZ_CP042345.1_4	GCF_007954425.1	NZ_CP042345.1	4	1932	3857	1	C	K09822	uncharacterized protein								Probable inorganic carbon transporter subunit DabA [PF10070.12]					0
GCF_007954425.1_NZ_CP042345.1_5	GCF_007954425.1	NZ_CP042345.1	5	3945	4619	1	D										Helix-turn-helix domain [PF12844.10]; Helix-turn-helix domain [PF13560.9]; Helix-turn-helix [PF01381.25]					0
GCF_007954425.1_NZ_CP042345.1_6	GCF_007954425.1	NZ_CP042345.1	6	4857	5777	1	D										Diguanylate cyclase, GGDEF domain [PF00990.24]; PAS domain [PF13426.10]; PAS fold [PF08448.13]; PAS fold [PF00989.28]					0
GCF_007954425.1_NZ_CP042345.1_7	GCF_007954425.1	NZ_CP042345.1	7	5774	7369	-1	C	K07576	metallo-beta-lactamase family protein								Metallo-beta-lactamase superfamily domain [PF16661.8]; Beta-Casp domain [PF10996.11]; Beta-lactamase superfamily domain [PF12706.10]; Metallo-beta-lactamase superfamily [PF00753.30]; Zn-dependent metallo-hydrolase RNA specificity domain [PF07521.15]					0
GCF_007954425.1_NZ_CP042345.1_8	GCF_007954425.1	NZ_CP042345.1	8	7376	8008	-1	C	K00799	glutathione S-transferase [EC:2.5.1.18]								Glutathione S-transferase, C-terminal domain [PF00043.28]; Glutathione S-transferase, N-terminal domain [PF13417.9]; Glutathione S-transferase, N-terminal domain [PF13409.9]; Glutathione S-transferase, N-terminal domain [PF02798.23]; Glutathione S-transferase, C-terminal domain [PF14497.9]					0
GCF_007954425.1_NZ_CP042345.1_9	GCF_007954425.1	NZ_CP042345.1	9	8203	8868	1	C	K03832	periplasmic protein TonB								Gram-negative bacterial TonB protein C-terminal [PF03544.17]					0
GCF_007954425.1_NZ_CP042345.1_10	GCF_007954425.1	NZ_CP042345.1	10	9031	9567	1	E															0
GCF_007954425.1_NZ_CP042345.1_11	GCF_007954425.1	NZ_CP042345.1	11	9554	10342	-1	C	K15866	2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase [EC:5.3.3.18]	MER1072342	S49C	MER1072342 - subfamily S49C non-peptidase homologues (Geomicrobium sp. JCM 19055) [S49.UNC]#S49C#{peptidase unit: 92-231}~source A0A061NBE0~	False	0.367	70.0	6.598e-12	Enoyl-CoA hydratase/isomerase [PF00378.23]; Enoyl-CoA hydratase/isomerase [PF16113.8]					0
GCF_007954425.1_NZ_CP042345.1_12	GCF_007954425.1	NZ_CP042345.1	12	10348	11595	-1	C	K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]								Thiolase, N-terminal domain [PF00108.26]; Thiolase, C-terminal domain [PF02803.21]					0
GCF_007954425.1_NZ_CP042345.1_13	GCF_007954425.1	NZ_CP042345.1	13	11695	13185	1	D										Thiolase-like protein type 1 additional C-terminal domain [PF18313.4]					0
GCF_007954425.1_NZ_CP042345.1_14	GCF_007954425.1	NZ_CP042345.1	14	13182	14159	-1	C	K23948	NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]								Nitronate monooxygenase [PF03060.18]; Conserved region in glutamate synthase [PF01645.20]					0
GCF_007954425.1_NZ_CP042345.1_15	GCF_007954425.1	NZ_CP042345.1	15	14301	15458	-1	D										Acyl-CoA dehydrogenase, C-terminal domain [PF00441.27]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.19]; Acyl-CoA dehydrogenase, middle domain [PF02770.22]; Acyl-CoA dehydrogenase, C-terminal domain [PF08028.14]					0
GCF_007954425.1_NZ_CP042345.1_16	GCF_007954425.1	NZ_CP042345.1	16	15545	16756	-1	D										Acyl-CoA dehydrogenase, middle domain [PF02770.22]; Acyl-CoA dehydrogenase, C-terminal domain [PF00441.27]					0
GCF_007954425.1_NZ_CP042345.1_17	GCF_007954425.1	NZ_CP042345.1	17	16753	17847	-1	D										Acyl-CoA dehydrogenase, C-terminal domain [PF00441.27]; Acyl-CoA dehydrogenase, N-terminal domain [PF02771.19]					0
GCF_007954425.1_NZ_CP042345.1_18	GCF_007954425.1	NZ_CP042345.1	18	18013	18699	1	D										Glyoxalase/Bleomycin resistance protein/Dioxygenase superfamily [PF13669.9]					0
GCF_007954425.1_NZ_CP042345.1_19	GCF_007954425.1	NZ_CP042345.1	19	18819	19691	1	D										OmpA family [PF00691.23]					0
GCF_007954425.1_NZ_CP042345.1_20	GCF_007954425.1	NZ_CP042345.1	20	19780	21093	1	C	K01756	adenylosuccinate lyase [EC:4.3.2.2]								Lyase [PF00206.23]; Adenylosuccinate lyase C-terminus [PF10397.12]					0
GCF_007954425.1_NZ_CP042345.1_21	GCF_007954425.1	NZ_CP042345.1	21	21163	21477	1	C	K08992	lipopolysaccharide assembly protein A													0
GCF_007954425.1_NZ_CP042345.1_22	GCF_007954425.1	NZ_CP042345.1	22	21481	22155	1	C	K01591	orotidine-5'-phosphate decarboxylase [EC:4.1.1.23]								Orotidine 5'-phosphate decarboxylase / HUMPS family [PF00215.27]					0
GCF_007954425.1_NZ_CP042345.1_23	GCF_007954425.1	NZ_CP042345.1	23	22221	22964	1	C	K09807	uncharacterized protein								Protein of unknown function (DUF541) [PF04402.17]					0
GCF_007954425.1_NZ_CP042345.1_24	GCF_007954425.1	NZ_CP042345.1	24	22989	23627	1	C	K01817	phosphoribosylanthranilate isomerase [EC:5.3.1.24]								N-(5'phosphoribosyl)anthranilate (PRA) isomerase [PF00697.25]					0
GCF_007954425.1_NZ_CP042345.1_25	GCF_007954425.1	NZ_CP042345.1	25	23687	24148	-1	E															0
GCF_007954425.1_NZ_CP042345.1_26	GCF_007954425.1	NZ_CP042345.1	26	24381	25589	1	C	K01696	tryptophan synthase beta chain [EC:4.2.1.20]								Pyridoxal-phosphate dependent enzyme [PF00291.28]					0
GCF_007954425.1_NZ_CP042345.1_27	GCF_007954425.1	NZ_CP042345.1	27	25770	26570	1	C	K01695	tryptophan synthase alpha chain [EC:4.2.1.20]								Tryptophan synthase alpha chain [PF00290.23]; PcrB family [PF01884.20]					0
GCF_007954425.1_NZ_CP042345.1_28	GCF_007954425.1	NZ_CP042345.1	28	26567	27415	1	C	K01963	acetyl-CoA carboxylase carboxyl transferase subunit beta [EC:6.4.1.2 2.1.3.15]								Carboxyl transferase domain [PF01039.25]; Acetyl-coA carboxylase zinc finger domain [PF17848.4]					0
GCF_007954425.1_NZ_CP042345.1_29	GCF_007954425.1	NZ_CP042345.1	29	27421	28707	1	C	K11754	dihydrofolate synthase / folylpolyglutamate synthase [EC:6.3.2.12 6.3.2.17]								Mur ligase middle domain [PF08245.15]					0
GCF_007954425.1_NZ_CP042345.1_30	GCF_007954425.1	NZ_CP042345.1	30	28704	30101	-1	C	K08218	MFS transporter, PAT family, beta-lactamase induction signal transducer AmpG								BT1 family [PF03092.19]					0
GCF_007954425.1_NZ_CP042345.1_31	GCF_007954425.1	NZ_CP042345.1	31	30165	31325	1	D										Ring hydroxylating alpha subunit (catalytic domain) [PF00848.22]; Rieske [2Fe-2S] domain [PF00355.29]					0
