	fasta	scaffold	gene_position	start_position	end_position	strandedness	rank	ko_id	kegg_hit	viral_id	viral_hit	viral_RBH	viral_identity	viral_bitScore	viral_eVal	peptidase_id	peptidase_family	peptidase_hit	peptidase_RBH	peptidase_bitScore	peptidase_eVal	peptidase_identity	pfam_hits	cazy_ids	cazy_hits	cazy_subfam_ec	cazy_best_hit	vogdb_id	vogdb_hits	vogdb_categories	heme_regulatory_motif_count	is_transposon	amg_flags
QGNH01000125.1_1	QGNH01000125.1	QGNH01000125.1	1	1	546	1	E																								0	False	F
QGNH01000125.1_2	QGNH01000125.1	QGNH01000125.1	2	543	773	1	E																								0	False	F
QGNH01000125.1_3	QGNH01000125.1	QGNH01000125.1	3	791	1072	1	E																								0	False	F
QGNH01000125.1_4	QGNH01000125.1	QGNH01000125.1	4	1047	1259	1	E																								0	False	F
QGNH01000125.1_5	QGNH01000125.1	QGNH01000125.1	5	1686	3617	1	C	K03497	ParB family transcriptional regulator, chromosome partitioning protein	YP_009289863.1	YP_009289863.1 ParB-like partition protein [Gordonia phage Hedwig]	False	0.305	77.0	4.65e-13								ParB/Sulfiredoxin domain [PF02195.21]					VOG01350	REFSEQ ParB-like partition protein; Xu	Xu	0	False	F
QGNH01000125.1_6	QGNH01000125.1	QGNH01000125.1	6	3619	3861	1	E																								0	False	F
QGNH01000125.1_7	QGNH01000125.1	QGNH01000125.1	7	3858	4388	1	E																								0	False	F
QGNH01000125.1_8	QGNH01000125.1	QGNH01000125.1	8	4585	4788	1	E																								0	False	F
QGNH01000125.1_9	QGNH01000125.1	QGNH01000125.1	9	4829	5068	1	E																								0	False	F
QGNH01000125.1_10	QGNH01000125.1	QGNH01000125.1	10	5094	5603	1	E																								0	False	
QGNH01000125.1_11	QGNH01000125.1	QGNH01000125.1	11	5770	5898	1	E																								0	False	
QGNH01000125.1_12	QGNH01000125.1	QGNH01000125.1	12	6024	6206	1	E																								0	False	
QGNH01000125.1_13	QGNH01000125.1	QGNH01000125.1	13	6203	6565	1	E																								0	False	
QGNH01000125.1_14	QGNH01000125.1	QGNH01000125.1	14	6740	7459	1	D																Alpha 1,4-glycosyltransferase conserved region [PF04572.15]; Glycosyltransferase sugar-binding region containing DXD motif [PF04488.18]; Capsular polysaccharide synthesis protein [PF05704.15]								0	False	MK
