locus_tag	FOAM	KEGG	COG	CAZy	PHROG	VOG	Best hit	length_bp	e-value	score	EC_number	product
CP011213.1_1		K02503	COG0537		phrog_19494	VOG09938	COG:COG0537	129	3.5e-34	114.5		HinT:
CP011213.1_2												Hypothetical
CP011213.1_3												Hypothetical
CP011213.1_4		K02970	COG0828		phrog_21469	VOG04372	COG:COG0828	83	3.8e-14	47.6		RpsU:Ribosome 30S subunit
CP011213.1_5		K09117	COG1610		phrog_1460	VOG00720	COG:COG1610	148	3.1e-60	198.7		YqeY:
CP011213.1_6		K07042	COG0319				COG:COG0319	130	1.9e-42	141.7		YbeY:16S rRNA modification
CP011213.1_7		K03590	COG0849		phrog_22570		COG:COG0849	407	5.5e-162	536.5		FtsA:
CP011213.1_8		K03531	COG0206			VOG02516	COG:COG0206	399	1.5e-158	524.1		FtsZ:
CP011213.1_9	K00525	K00525	COG0209		phrog_84, phrog_23565	VOG00122	FOAM:K00525	814	7e-250	826.9	1.17.4.1	E1.17.4.1A, nrdA, nrdE; ribonucleoside-diphosphate reductase alpha chain
CP011213.1_10		K19221	COG2109				COG:COG2109	184	2.9e-62	205.6		BtuR:Cobalamine/B12 biosynthesis
CP011213.1_11												Hypothetical
CP011213.1_12					phrog_739		PHROG:phrog_739	226	1.4e-07	27.5		Rz-like spanin
CP011213.1_13												Hypothetical
CP011213.1_14		K03671	COG0526		phrog_22	VOG00033	KEGG:K03671	104	1.9e-29	99.1		trxA; thioredoxin 1
CP011213.1_15			COG4487				COG:COG4487	418	7.7e-124	387.1		:
CP011213.1_16												Hypothetical
CP011213.1_17		K03657	COG0210		phrog_1967, phrog_69	VOG03885	COG:COG0210	1008	1.2e-169	562.3		UvrD:
CP011213.1_18		K18478	COG0524		phrog_15334		COG:COG0524	376	3.7e-50	166.6		RbsK:Glycolysis
CP011213.1_19		K16066	COG4221		phrog_3142	VOG09790	COG:COG4221	242	8.1e-69	228.3		YdfG:Pyrimidine degradation
CP011213.1_20												Hypothetical
CP011213.1_21												Hypothetical
CP011213.1_22		K21478	COG0726	CE4			KEGG:K21478	281	1.9e-45	150.6	3.5.1.-	icaB; poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase
CP011213.1_23		K06180	COG0564		phrog_9266		COG:COG0564	244	7.3e-86	284.7		RluA:23S rRNA modification
CP011213.1_24	K00942	K00942	COG0194		phrog_1815	VOG03495	COG:COG0194	196	2e-72	239.9		Gmk:
CP011213.1_25			COG5658		phrog_33065		COG:COG5658	214	9.3e-74	244.4		SdpI:
